trial_id,mode,correct,choiceA_xy,choiceA_cell,choiceB_xy,choiceB_cell,choiceC_xy,choiceC_cell,choiceD_xy,choiceD_cell
sim1_2012,intermediate_case2,B,"[[5, 7], [8, 8], [6, 4]]","[148, 175, 77]","[[6, 6], [8, 8], [7, 5]]","[125, 175, 102]","[[6, 5], [8, 6], [7, 6]]","[101, 127, 126]","[[6, 5], [7, 6], [5, 6]]","[101, 126, 124]"
sim1_2013,intermediate_case2,D,"[[11, 13], [4, 19], [16, 6]]","[298, 435, 135]","[[11, 14], [6, 19], [16, 7]]","[322, 437, 159]","[[10, 15], [5, 21], [15, 6]]","[345, 484, 134]","[[10, 14], [4, 20], [14, 8]]","[321, 459, 181]"
sim1_2014,intermediate_case2,C,"[[13, 15], [15, 7], [19, 1]]","[348, 158, 18]","[[14, 17], [16, 9], [17, 2]]","[397, 207, 40]","[[13, 16], [16, 8], [17, 1]]","[372, 183, 16]","[[15, 15], [15, 9], [19, 2]]","[350, 206, 42]"
sim1_2015,intermediate_case2,D,"[[6, 13], [15, 10], [10, 13]]","[293, 230, 297]","[[6, 13], [13, 10], [10, 11]]","[293, 228, 249]","[[4, 14], [13, 10], [10, 13]]","[315, 228, 297]","[[6, 15], [13, 9], [10, 12]]","[341, 204, 273]"
sim1_2016,intermediate_case2,A,"[[10, 6], [12, 7], [7, 5]]","[129, 155, 102]","[[11, 5], [13, 7], [7, 4]]","[106, 156, 78]","[[9, 5], [14, 8], [6, 4]]","[104, 181, 77]","[[11, 6], [14, 9], [5, 6]]","[130, 205, 124]"
sim1_2017,intermediate_case2,B,"[[7, 4], [8, 11], [11, 18]]","[78, 247, 418]","[[6, 5], [8, 10], [10, 18]]","[101, 223, 417]","[[6, 5], [9, 11], [11, 16]]","[101, 248, 370]","[[7, 3], [9, 10], [9, 16]]","[54, 224, 368]"
sim1_2018,intermediate_case2,C,"[[3, 12], [6, 10], [2, 17]]","[266, 221, 385]","[[3, 13], [6, 8], [3, 17]]","[290, 173, 386]","[[4, 12], [5, 10], [4, 15]]","[267, 220, 339]","[[5, 13], [6, 8], [2, 16]]","[292, 173, 361]"
sim1_2019,intermediate_case2,C,"[[13, 6], [10, 4], [13, 5]]","[132, 81, 108]","[[14, 6], [11, 6], [12, 7]]","[133, 130, 155]","[[14, 7], [10, 5], [12, 6]]","[157, 105, 131]","[[12, 7], [12, 5], [11, 6]]","[155, 107, 130]"
sim1_2020,intermediate_case2,C,"[[14, 14], [18, 11], [21, 3]]","[325, 257, 68]","[[14, 16], [19, 10], [21, 3]]","[373, 234, 68]","[[16, 14], [18, 10], [23, 4]]","[327, 233, 94]","[[16, 16], [19, 10], [21, 4]]","[375, 234, 92]"
sim1_2021,intermediate_case2,D,"[[20, 5], [14, 12], [18, 8]]","[115, 277, 185]","[[19, 4], [15, 13], [18, 9]]","[90, 302, 209]","[[20, 6], [16, 11], [18, 9]]","[139, 255, 209]","[[18, 6], [15, 13], [17, 8]]","[137, 302, 184]"
sim1_2022,intermediate_case2,A,"[[5, 9], [1, 9], [4, 8]]","[196, 192, 171]","[[6, 7], [3, 9], [3, 8]]","[149, 194, 170]","[[4, 8], [1, 9], [5, 7]]","[171, 192, 148]","[[6, 7], [3, 10], [5, 8]]","[149, 218, 172]"
sim1_2023,intermediate_case2,A,"[[5, 1], [5, 6], [7, 12]]","[4, 124, 270]","[[5, 1], [5, 7], [7, 10]]","[4, 148, 222]","[[4, 1], [6, 7], [5, 12]]","[3, 149, 268]","[[3, 2], [6, 5], [7, 10]]","[26, 101, 222]"
sim1_2024,intermediate_case2,D,"[[24, 5], [15, 2], [8, 2]]","[119, 38, 31]","[[24, 3], [16, 2], [7, 3]]","[71, 39, 54]","[[24, 5], [17, 4], [8, 2]]","[119, 88, 31]","[[24, 4], [16, 3], [6, 2]]","[95, 63, 29]"
sim1_2025,intermediate_case2,B,"[[16, 17], [6, 11], [12, 14]]","[399, 245, 323]","[[18, 15], [6, 11], [11, 14]]","[353, 245, 322]","[[17, 17], [4, 10], [11, 15]]","[400, 219, 346]","[[18, 17], [4, 11], [11, 15]]","[401, 243, 346]"
sim1_2026,intermediate_case2,A,"[[10, 14], [7, 18], [3, 22]]","[321, 414, 506]","[[9, 12], [8, 17], [4, 24]]","[272, 391, 555]","[[10, 14], [6, 19], [5, 24]]","[321, 437, 556]","[[11, 12], [8, 19], [4, 24]]","[274, 439, 555]"
sim1_2027,intermediate_case2,C,"[[12, 6], [11, 4], [8, 1]]","[131, 82, 7]","[[11, 7], [9, 3], [7, 1]]","[154, 56, 6]","[[18, 14], [16, 10], [14, 5]]","[329, 231, 109]","[[11, 6], [10, 3], [9, 1]]","[130, 57, 8]"
sim1_2028,intermediate_case2,B,"[[4, 15], [7, 15], [10, 12]]","[339, 342, 273]","[[5, 13], [6, 14], [9, 12]]","[292, 317, 272]","[[4, 15], [6, 15], [10, 12]]","[339, 341, 273]","[[4, 13], [7, 14], [9, 12]]","[291, 318, 272]"
sim1_2029,intermediate_case2,B,"[[9, 12], [2, 16], [5, 14]]","[272, 361, 316]","[[10, 10], [1, 14], [6, 13]]","[225, 312, 293]","[[10, 10], [2, 15], [5, 13]]","[225, 337, 292]","[[9, 12], [2, 15], [6, 14]]","[272, 337, 317]"
sim1_2030,intermediate_case2,D,"[[2, 22], [3, 22], [1, 24]]","[505, 506, 552]","[[1, 20], [2, 21], [3, 24]]","[456, 481, 554]","[[3, 22], [2, 23], [1, 24]]","[506, 529, 552]","[[3, 22], [2, 22], [1, 24]]","[506, 505, 552]"
sim1_2031,intermediate_case2,C,"[[7, 13], [3, 17], [10, 7]]","[294, 386, 153]","[[6, 11], [2, 17], [10, 7]]","[245, 385, 153]","[[7, 12], [4, 18], [10, 5]]","[270, 411, 105]","[[6, 12], [4, 17], [10, 7]]","[269, 387, 153]"
sim1_2032,intermediate_case2,B,"[[14, 9], [9, 11], [2, 15]]","[205, 248, 337]","[[16, 9], [9, 12], [3, 14]]","[207, 272, 314]","[[14, 10], [9, 11], [2, 14]]","[229, 248, 313]","[[15, 8], [10, 12], [2, 16]]","[182, 273, 361]"
sim1_2033,intermediate_case2,B,"[[10, 7], [4, 9], [8, 7]]","[153, 195, 151]","[[12, 8], [4, 8], [8, 8]]","[179, 171, 175]","[[12, 9], [6, 9], [7, 7]]","[203, 197, 150]","[[12, 7], [4, 8], [9, 7]]","[155, 171, 152]"
sim1_2034,intermediate_case2,D,"[[9, 17], [5, 21], [14, 14]]","[392, 484, 325]","[[10, 19], [6, 21], [13, 16]]","[441, 485, 372]","[[9, 17], [5, 22], [14, 16]]","[392, 508, 373]","[[10, 18], [6, 21], [14, 15]]","[417, 485, 349]"
sim1_2035,intermediate_case2,A,"[[7, 14], [18, 6], [13, 10]]","[318, 137, 228]","[[8, 12], [19, 6], [14, 11]]","[271, 138, 253]","[[3, 6], [13, 1], [8, 5]]","[122, 12, 103]","[[9, 13], [19, 6], [12, 9]]","[296, 138, 203]"
sim1_2036,intermediate_case2,A,"[[5, 2], [1, 3], [9, 3]]","[28, 48, 56]","[[11, 9], [6, 9], [16, 10]]","[202, 197, 231]","[[12, 8], [5, 7], [15, 9]]","[179, 148, 206]","[[5, 1], [1, 1], [9, 3]]","[4, 0, 56]"
sim1_2037,intermediate_case2,B,"[[14, 1], [1, 14], [9, 8]]","[13, 312, 176]","[[16, 1], [2, 12], [8, 7]]","[15, 265, 151]","[[15, 2], [2, 12], [8, 6]]","[38, 265, 127]","[[16, 1], [2, 13], [9, 6]]","[15, 289, 128]"
sim1_2038,intermediate_case2,D,"[[8, 7], [13, 4], [17, 3]]","[151, 84, 64]","[[9, 7], [15, 4], [17, 4]]","[152, 86, 88]","[[9, 7], [15, 4], [18, 5]]","[152, 86, 113]","[[9, 7], [14, 5], [17, 3]]","[152, 109, 64]"
sim1_2039,intermediate_case2,D,"[[6, 21], [11, 10], [19, 1]]","[485, 226, 18]","[[6, 20], [11, 9], [17, 2]]","[461, 202, 40]","[[4, 20], [12, 9], [17, 1]]","[459, 203, 16]","[[4, 19], [12, 10], [18, 2]]","[435, 227, 41]"
sim1_2040,intermediate_case2,D,"[[3, 2], [8, 7], [13, 13]]","[26, 151, 300]","[[2, 2], [7, 9], [13, 15]]","[25, 198, 348]","[[3, 1], [7, 7], [12, 13]]","[2, 150, 299]","[[2, 1], [8, 8], [12, 13]]","[1, 175, 299]"
sim1_2041,intermediate_case2,A,"[[8, 9], [6, 8], [8, 9]]","[199, 173, 199]","[[4, 4], [2, 1], [3, 3]]","[75, 1, 50]","[[4, 4], [1, 3], [1, 3]]","[75, 48, 48]","[[10, 10], [6, 7], [7, 10]]","[225, 149, 222]"
sim1_2042,intermediate_case2,C,"[[7, 7], [9, 6], [4, 9]]","[150, 128, 195]","[[7, 7], [10, 6], [4, 10]]","[150, 129, 219]","[[6, 8], [10, 7], [2, 11]]","[173, 153, 241]","[[7, 9], [10, 7], [4, 11]]","[198, 153, 243]"
sim1_2043,intermediate_case2,B,"[[13, 11], [12, 9], [8, 4]]","[252, 203, 79]","[[14, 11], [11, 8], [8, 4]]","[253, 178, 79]","[[14, 9], [11, 7], [7, 4]]","[205, 154, 78]","[[13, 11], [12, 7], [7, 4]]","[252, 155, 78]"
sim1_2044,intermediate_case2,D,"[[7, 4], [5, 8], [3, 14]]","[78, 172, 314]","[[5, 6], [5, 10], [1, 12]]","[124, 220, 264]","[[5, 5], [4, 8], [1, 14]]","[100, 171, 312]","[[6, 6], [4, 9], [1, 13]]","[125, 195, 288]"
sim1_2045,intermediate_case2,A,"[[9, 8], [8, 5], [8, 6]]","[176, 103, 127]","[[7, 6], [9, 6], [9, 6]]","[126, 128, 128]","[[7, 8], [10, 5], [9, 7]]","[174, 105, 152]","[[8, 6], [8, 6], [7, 5]]","[127, 127, 102]"
sim1_2046,intermediate_case2,B,"[[12, 16], [2, 10], [7, 12]]","[371, 217, 270]","[[11, 15], [1, 12], [6, 13]]","[346, 264, 293]","[[11, 15], [2, 12], [7, 13]]","[346, 265, 294]","[[13, 16], [1, 10], [7, 13]]","[372, 216, 294]"
sim1_2047,intermediate_case2,C,"[[12, 11], [7, 16], [1, 18]]","[251, 366, 408]","[[14, 11], [7, 15], [3, 19]]","[253, 342, 434]","[[12, 11], [8, 16], [3, 19]]","[251, 367, 434]","[[14, 11], [9, 16], [1, 19]]","[253, 368, 432]"
sim1_2048,intermediate_case2,C,"[[3, 4], [15, 13], [10, 9]]","[74, 302, 201]","[[3, 3], [15, 12], [10, 8]]","[50, 278, 177]","[[5, 5], [13, 12], [9, 8]]","[100, 276, 176]","[[3, 4], [14, 11], [9, 9]]","[74, 253, 200]"
sim1_2049,intermediate_case2,A,"[[17, 6], [18, 4], [17, 4]]","[136, 89, 88]","[[17, 5], [17, 3], [17, 5]]","[112, 64, 112]","[[16, 6], [17, 2], [18, 4]]","[135, 40, 89]","[[16, 6], [19, 3], [16, 4]]","[135, 66, 87]"
sim1_2050,intermediate_case2,C,"[[3, 2], [1, 8], [1, 6]]","[26, 168, 120]","[[1, 4], [3, 7], [3, 6]]","[72, 146, 122]","[[3, 2], [3, 9], [2, 6]]","[26, 194, 121]","[[2, 2], [2, 7], [2, 5]]","[25, 145, 97]"
sim1_2051,intermediate_case2,B,"[[2, 6], [6, 3], [8, 2]]","[121, 53, 31]","[[6, 11], [11, 10], [16, 10]]","[245, 226, 231]","[[1, 4], [6, 5], [10, 4]]","[72, 101, 81]","[[1, 6], [4, 5], [10, 3]]","[120, 99, 57]"
sim1_2052,intermediate_case2,B,"[[16, 1], [16, 4], [16, 4]]","[15, 87, 87]","[[16, 1], [18, 6], [17, 3]]","[15, 137, 64]","[[18, 2], [18, 5], [17, 4]]","[41, 113, 88]","[[18, 1], [18, 6], [18, 4]]","[17, 137, 89]"
sim1_2053,intermediate_case2,C,"[[10, 6], [6, 1], [16, 9]]","[129, 5, 207]","[[12, 6], [6, 2], [14, 10]]","[131, 29, 229]","[[11, 6], [6, 1], [15, 9]]","[130, 5, 206]","[[10, 7], [7, 2], [14, 10]]","[153, 30, 229]"
sim1_2054,intermediate_case2,D,"[[2, 15], [3, 15], [6, 11]]","[337, 338, 245]","[[2, 15], [4, 13], [4, 11]]","[337, 291, 243]","[[2, 16], [4, 15], [6, 11]]","[361, 339, 245]","[[6, 23], [9, 20], [12, 16]]","[533, 464, 371]"
sim1_2055,intermediate_case2,D,"[[12, 10], [12, 3], [13, 16]]","[227, 59, 372]","[[13, 11], [12, 5], [14, 16]]","[252, 107, 373]","[[13, 9], [11, 3], [15, 18]]","[204, 58, 422]","[[13, 10], [12, 3], [14, 18]]","[228, 59, 421]"
sim1_2056,intermediate_case2,C,"[[15, 3], [20, 1], [11, 4]]","[62, 19, 82]","[[17, 3], [20, 3], [12, 3]]","[64, 67, 59]","[[16, 3], [21, 3], [12, 3]]","[63, 68, 59]","[[15, 2], [21, 1], [12, 3]]","[38, 20, 59]"
sim1_2057,intermediate_case2,D,"[[7, 17], [11, 13], [6, 19]]","[390, 298, 437]","[[9, 17], [10, 13], [5, 18]]","[392, 297, 412]","[[9, 15], [11, 12], [4, 18]]","[344, 274, 411]","[[8, 16], [9, 13], [5, 20]]","[367, 296, 460]"
sim1_2058,intermediate_case2,D,"[[1, 18], [5, 15], [11, 12]]","[408, 340, 274]","[[5, 23], [12, 20], [16, 18]]","[532, 467, 423]","[[1, 17], [4, 15], [9, 12]]","[384, 339, 272]","[[5, 24], [11, 20], [17, 16]]","[556, 466, 376]"
sim1_2059,intermediate_case2,B,"[[4, 6], [1, 13], [7, 3]]","[123, 288, 54]","[[4, 7], [3, 13], [6, 3]]","[147, 290, 53]","[[5, 6], [2, 13], [7, 3]]","[124, 289, 54]","[[5, 8], [3, 13], [8, 1]]","[172, 290, 7]"
sim1_2060,intermediate_case2,D,"[[18, 6], [12, 11], [22, 5]]","[137, 251, 117]","[[18, 6], [12, 10], [24, 3]]","[137, 227, 71]","[[19, 7], [13, 9], [24, 5]]","[162, 204, 119]","[[18, 7], [14, 10], [23, 3]]","[161, 229, 70]"
sim1_2061,intermediate_case2,B,"[[10, 5], [4, 4], [1, 2]]","[105, 75, 24]","[[14, 11], [10, 9], [6, 6]]","[253, 201, 125]","[[15, 12], [10, 8], [6, 6]]","[278, 177, 125]","[[16, 11], [9, 8], [6, 8]]","[255, 176, 173]"
sim1_2062,intermediate_case2,A,"[[17, 13], [15, 22], [18, 4]]","[304, 518, 89]","[[16, 13], [17, 24], [18, 2]]","[303, 568, 41]","[[18, 12], [17, 24], [17, 3]]","[281, 568, 64]","[[16, 13], [17, 24], [19, 2]]","[303, 568, 42]"
sim1_2063,intermediate_case2,A,"[[1, 2], [12, 14], [6, 7]]","[24, 323, 149]","[[2, 2], [11, 12], [5, 7]]","[25, 274, 148]","[[1, 2], [13, 14], [5, 8]]","[24, 324, 172]","[[2, 1], [11, 12], [5, 8]]","[1, 274, 172]"
sim1_2064,intermediate_case2,A,"[[6, 2], [5, 1], [9, 4]]","[29, 4, 80]","[[11, 8], [11, 5], [13, 9]]","[178, 106, 204]","[[5, 3], [4, 1], [7, 4]]","[52, 3, 78]","[[7, 2], [3, 1], [7, 2]]","[30, 2, 30]"
sim1_2065,intermediate_case2,D,"[[8, 5], [7, 3], [9, 1]]","[103, 54, 8]","[[9, 3], [7, 4], [9, 1]]","[56, 78, 8]","[[7, 3], [9, 3], [8, 2]]","[54, 56, 31]","[[7, 5], [8, 3], [8, 3]]","[102, 55, 55]"
sim1_2066,intermediate_case2,B,"[[9, 10], [8, 15], [8, 3]]","[224, 343, 55]","[[8, 9], [7, 15], [8, 3]]","[199, 342, 55]","[[8, 10], [7, 13], [8, 3]]","[223, 294, 55]","[[8, 8], [9, 15], [10, 4]]","[175, 344, 81]"
sim1_2067,intermediate_case2,C,"[[15, 10], [22, 4], [10, 15]]","[230, 93, 345]","[[15, 9], [21, 2], [10, 14]]","[206, 44, 321]","[[16, 9], [21, 4], [12, 16]]","[207, 92, 371]","[[17, 8], [23, 3], [10, 15]]","[184, 70, 345]"
sim1_2068,intermediate_case2,D,"[[2, 1], [4, 3], [8, 3]]","[1, 51, 55]","[[2, 1], [6, 1], [9, 5]]","[1, 5, 104]","[[6, 7], [12, 9], [15, 9]]","[149, 203, 206]","[[2, 1], [5, 2], [10, 4]]","[1, 28, 81]"
sim1_2069,intermediate_case2,D,"[[7, 3], [8, 4], [7, 1]]","[54, 79, 6]","[[6, 3], [6, 6], [7, 1]]","[53, 125, 6]","[[6, 5], [7, 4], [5, 1]]","[101, 78, 4]","[[6, 4], [7, 6], [7, 1]]","[77, 126, 6]"
sim1_2070,intermediate_case2,B,"[[1, 22], [9, 16], [13, 10]]","[504, 368, 228]","[[1, 23], [8, 17], [15, 11]]","[528, 391, 254]","[[1, 23], [7, 16], [13, 10]]","[528, 366, 228]","[[3, 24], [8, 18], [13, 11]]","[554, 415, 252]"
sim1_2071,intermediate_case2,A,"[[11, 6], [13, 12], [12, 8]]","[130, 276, 179]","[[5, 1], [8, 6], [7, 3]]","[4, 127, 54]","[[11, 6], [13, 11], [12, 7]]","[130, 252, 155]","[[4, 1], [9, 6], [5, 1]]","[3, 128, 4]"
sim1_2072,intermediate_case2,A,"[[7, 8], [6, 11], [5, 16]]","[174, 245, 364]","[[8, 8], [7, 12], [5, 14]]","[175, 270, 316]","[[6, 8], [6, 10], [4, 14]]","[173, 221, 315]","[[6, 7], [7, 12], [4, 16]]","[149, 270, 363]"
sim1_2073,intermediate_case2,C,"[[4, 2], [11, 16], [8, 9]]","[27, 370, 199]","[[4, 1], [12, 15], [9, 7]]","[3, 347, 152]","[[2, 1], [12, 17], [8, 8]]","[1, 395, 175]","[[3, 2], [11, 16], [8, 7]]","[26, 370, 151]"
sim1_2074,intermediate_case2,D,"[[3, 11], [4, 9], [1, 16]]","[242, 195, 360]","[[3, 13], [5, 10], [2, 16]]","[290, 220, 361]","[[3, 13], [5, 9], [1, 16]]","[290, 196, 360]","[[2, 12], [5, 9], [1, 15]]","[265, 196, 336]"
sim1_2075,intermediate_case2,C,"[[11, 5], [8, 13], [10, 8]]","[106, 295, 177]","[[11, 6], [10, 13], [9, 10]]","[130, 297, 224]","[[10, 6], [10, 13], [10, 9]]","[129, 297, 201]","[[9, 6], [8, 12], [9, 10]]","[128, 271, 224]"
sim1_2076,intermediate_case2,B,"[[22, 20], [22, 3], [22, 11]]","[477, 69, 261]","[[24, 20], [22, 4], [22, 12]]","[479, 93, 285]","[[23, 20], [21, 3], [21, 12]]","[478, 68, 284]","[[24, 21], [21, 5], [21, 13]]","[503, 116, 308]"
sim1_2077,intermediate_case2,D,"[[21, 11], [24, 22], [17, 2]]","[260, 527, 40]","[[21, 11], [24, 21], [17, 1]]","[260, 503, 16]","[[21, 13], [24, 22], [17, 2]]","[308, 527, 40]","[[20, 12], [24, 23], [17, 3]]","[283, 551, 64]"
sim1_2078,intermediate_case2,B,"[[19, 5], [16, 13], [21, 1]]","[114, 303, 20]","[[18, 6], [16, 13], [21, 2]]","[137, 303, 44]","[[18, 7], [16, 13], [23, 1]]","[161, 303, 22]","[[19, 5], [16, 11], [21, 1]]","[114, 255, 20]"
sim1_2079,intermediate_case2,A,"[[8, 11], [2, 9], [15, 13]]","[247, 193, 302]","[[7, 11], [4, 9], [15, 13]]","[246, 195, 302]","[[9, 12], [2, 7], [14, 13]]","[272, 145, 301]","[[7, 11], [3, 7], [13, 14]]","[246, 146, 324]"
sim1_2080,intermediate_case2,D,"[[7, 8], [2, 8], [13, 8]]","[174, 169, 180]","[[8, 8], [2, 8], [14, 8]]","[175, 169, 181]","[[8, 10], [2, 10], [15, 8]]","[223, 217, 182]","[[8, 9], [2, 9], [13, 10]]","[199, 193, 228]"
sim1_2081,intermediate_case2,C,"[[1, 14], [4, 8], [9, 4]]","[312, 171, 80]","[[2, 13], [5, 9], [7, 4]]","[289, 196, 78]","[[1, 14], [4, 9], [7, 5]]","[312, 195, 102]","[[2, 13], [3, 9], [9, 5]]","[289, 194, 104]"
sim1_2082,intermediate_case2,A,"[[8, 4], [9, 5], [8, 4]]","[79, 104, 79]","[[8, 4], [8, 3], [9, 4]]","[79, 55, 80]","[[10, 5], [8, 5], [8, 3]]","[105, 103, 55]","[[8, 5], [8, 5], [9, 3]]","[103, 103, 56]"
sim1_2083,intermediate_case2,C,"[[7, 4], [5, 4], [3, 1]]","[78, 76, 2]","[[7, 3], [6, 2], [5, 2]]","[54, 29, 28]","[[7, 5], [6, 3], [4, 3]]","[102, 53, 51]","[[7, 5], [7, 2], [4, 1]]","[102, 30, 3]"
sim1_2084,intermediate_case2,A,"[[2, 1], [6, 12], [11, 24]]","[1, 269, 562]","[[1, 1], [6, 11], [10, 23]]","[0, 245, 537]","[[1, 2], [7, 11], [12, 24]]","[24, 246, 563]","[[3, 2], [5, 11], [12, 24]]","[26, 244, 563]"
sim1_2085,intermediate_case2,C,"[[13, 3], [11, 4], [6, 7]]","[60, 82, 149]","[[14, 4], [10, 6], [6, 6]]","[85, 129, 125]","[[14, 4], [10, 5], [8, 6]]","[85, 105, 127]","[[14, 2], [11, 5], [6, 6]]","[37, 106, 125]"
sim1_2086,intermediate_case2,A,"[[8, 4], [8, 12], [8, 17]]","[79, 271, 391]","[[9, 5], [8, 11], [8, 18]]","[104, 247, 415]","[[9, 5], [9, 11], [8, 18]]","[104, 248, 415]","[[9, 4], [9, 11], [10, 19]]","[80, 248, 441]"
sim1_2087,intermediate_case2,B,"[[1, 16], [8, 8], [18, 2]]","[360, 175, 41]","[[1, 16], [9, 8], [18, 2]]","[360, 176, 41]","[[1, 14], [8, 7], [18, 3]]","[312, 151, 65]","[[2, 16], [10, 9], [18, 2]]","[361, 201, 41]"
sim1_2088,intermediate_case2,B,"[[2, 6], [2, 8], [3, 7]]","[121, 169, 146]","[[2, 7], [3, 7], [2, 7]]","[145, 146, 145]","[[3, 7], [2, 7], [2, 9]]","[146, 145, 193]","[[4, 6], [2, 8], [4, 7]]","[123, 169, 147]"
sim1_2089,intermediate_case2,C,"[[14, 11], [12, 18], [15, 2]]","[253, 419, 38]","[[14, 11], [11, 17], [15, 1]]","[253, 394, 14]","[[14, 10], [11, 19], [15, 1]]","[229, 442, 14]","[[15, 9], [10, 19], [16, 2]]","[206, 441, 39]"
sim1_2090,intermediate_case2,D,"[[2, 23], [12, 11], [7, 16]]","[529, 251, 366]","[[2, 23], [13, 11], [8, 16]]","[529, 252, 367]","[[3, 24], [14, 11], [7, 16]]","[554, 253, 366]","[[1, 23], [13, 9], [8, 17]]","[528, 204, 391]"
sim1_2091,intermediate_case2,C,"[[9, 21], [3, 24], [11, 14]]","[488, 554, 322]","[[7, 21], [3, 24], [12, 15]]","[486, 554, 347]","[[8, 20], [3, 24], [10, 14]]","[463, 554, 321]","[[8, 19], [5, 23], [12, 14]]","[439, 532, 323]"
sim1_2092,intermediate_case2,C,"[[3, 4], [8, 5], [12, 9]]","[74, 103, 203]","[[3, 4], [7, 5], [11, 9]]","[74, 102, 202]","[[3, 2], [7, 6], [12, 8]]","[26, 126, 179]","[[2, 2], [8, 5], [13, 9]]","[25, 103, 204]"
sim1_2093,intermediate_case2,D,"[[4, 8], [11, 8], [1, 5]]","[171, 178, 96]","[[11, 12], [17, 13], [6, 11]]","[274, 304, 245]","[[10, 14], [16, 13], [5, 12]]","[321, 303, 268]","[[11, 13], [17, 14], [5, 11]]","[298, 328, 244]"
sim1_2094,intermediate_case2,C,"[[8, 5], [6, 5], [13, 6]]","[103, 101, 132]","[[10, 5], [6, 3], [11, 8]]","[105, 53, 178]","[[9, 6], [7, 4], [13, 7]]","[128, 78, 156]","[[8, 6], [5, 3], [13, 8]]","[127, 52, 180]"
sim1_2095,intermediate_case2,C,"[[18, 13], [17, 8], [16, 2]]","[305, 184, 39]","[[18, 15], [16, 7], [15, 2]]","[353, 159, 38]","[[18, 14], [16, 8], [15, 2]]","[329, 183, 38]","[[18, 13], [17, 9], [14, 2]]","[305, 208, 37]"
