trial_id,mode,correct,choiceA_xy,choiceA_cell,choiceB_xy,choiceB_cell,choiceC_xy,choiceC_cell,choiceD_xy,choiceD_cell
sim1_1017,random,B,"[[19, 4], [1, 16], [12, 12]]","[90, 360, 275]","[[19, 5], [1, 15], [12, 12]]","[114, 336, 275]","[[17, 6], [1, 16], [11, 14]]","[136, 360, 322]","[[19, 4], [2, 14], [12, 14]]","[90, 313, 323]"
sim1_1018,random,B,"[[6, 6], [7, 10], [9, 8]]","[125, 222, 176]","[[7, 5], [8, 11], [10, 9]]","[102, 247, 201]","[[6, 7], [9, 11], [10, 10]]","[149, 248, 225]","[[1, 1], [1, 6], [5, 3]]","[0, 120, 52]"
sim1_1019,random,C,"[[7, 12], [13, 11], [4, 19]]","[270, 252, 435]","[[7, 11], [15, 12], [3, 19]]","[246, 278, 434]","[[6, 11], [14, 11], [4, 19]]","[245, 253, 435]","[[6, 10], [13, 12], [4, 17]]","[221, 276, 387]"
sim1_102,random,C,"[[4, 4], [17, 6], [20, 14]]","[75, 136, 331]","[[4, 4], [15, 6], [18, 14]]","[75, 134, 329]","[[5, 5], [15, 5], [19, 14]]","[100, 110, 330]","[[5, 5], [17, 6], [19, 16]]","[100, 136, 378]"
sim1_1020,random,A,"[[18, 14], [15, 18], [8, 6]]","[329, 422, 127]","[[11, 9], [10, 13], [3, 1]]","[202, 297, 2]","[[17, 15], [15, 17], [7, 6]]","[352, 398, 126]","[[17, 15], [15, 19], [7, 5]]","[352, 446, 102]"
sim1_1021,random,C,"[[7, 9], [12, 17], [1, 13]]","[198, 395, 288]","[[13, 14], [16, 21], [6, 21]]","[324, 495, 485]","[[9, 9], [11, 16], [1, 14]]","[200, 370, 312]","[[14, 16], [17, 23], [5, 21]]","[373, 544, 484]"
sim1_1022,random,D,"[[16, 5], [9, 8], [6, 6]]","[111, 176, 125]","[[16, 4], [7, 6], [5, 5]]","[87, 126, 100]","[[16, 3], [9, 7], [5, 5]]","[63, 152, 100]","[[15, 3], [8, 8], [6, 5]]","[62, 175, 101]"
sim1_1023,random,D,"[[14, 16], [2, 23], [15, 13]]","[373, 529, 302]","[[15, 16], [1, 24], [15, 15]]","[374, 552, 350]","[[14, 16], [2, 23], [16, 15]]","[373, 529, 351]","[[13, 15], [2, 23], [16, 15]]","[348, 529, 351]"
sim1_1024,random,D,"[[13, 13], [6, 2], [12, 22]]","[300, 29, 515]","[[14, 15], [8, 1], [13, 21]]","[349, 7, 492]","[[12, 14], [8, 2], [12, 21]]","[323, 31, 491]","[[13, 15], [7, 2], [13, 23]]","[348, 30, 540]"
sim1_1025,random,D,"[[13, 12], [9, 4], [19, 9]]","[276, 80, 210]","[[12, 14], [7, 4], [19, 9]]","[323, 78, 210]","[[13, 14], [7, 6], [19, 7]]","[324, 126, 162]","[[13, 14], [9, 5], [18, 8]]","[324, 104, 185]"
sim1_1026,random,D,"[[10, 20], [1, 8], [17, 10]]","[465, 168, 232]","[[9, 22], [1, 8], [16, 10]]","[512, 168, 231]","[[11, 21], [1, 8], [17, 10]]","[490, 168, 232]","[[10, 22], [1, 7], [16, 11]]","[513, 144, 255]"
sim1_1027,random,D,"[[8, 6], [15, 15], [2, 15]]","[127, 350, 337]","[[10, 6], [13, 15], [2, 14]]","[129, 348, 313]","[[8, 5], [15, 16], [4, 15]]","[103, 374, 339]","[[9, 5], [14, 15], [3, 14]]","[104, 349, 314]"
sim1_1028,random,B,"[[2, 7], [12, 12], [8, 20]]","[145, 275, 463]","[[1, 7], [13, 11], [8, 21]]","[144, 252, 487]","[[2, 6], [12, 10], [9, 21]]","[121, 227, 488]","[[1, 8], [13, 10], [8, 20]]","[168, 228, 463]"
sim1_1029,random,D,"[[1, 11], [23, 4], [17, 17]]","[240, 94, 400]","[[2, 13], [23, 2], [17, 15]]","[289, 46, 352]","[[2, 11], [21, 4], [16, 15]]","[241, 92, 351]","[[2, 12], [22, 4], [17, 16]]","[265, 93, 376]"
sim1_103,random,C,"[[11, 10], [3, 16], [3, 11]]","[226, 362, 242]","[[10, 12], [4, 15], [5, 12]]","[273, 339, 268]","[[10, 12], [5, 16], [4, 11]]","[273, 364, 243]","[[9, 12], [3, 16], [3, 12]]","[272, 362, 266]"
sim1_1030,random,D,"[[5, 6], [13, 17], [17, 1]]","[124, 396, 16]","[[5, 6], [14, 16], [17, 1]]","[124, 373, 16]","[[11, 11], [19, 24], [23, 5]]","[250, 570, 118]","[[12, 12], [20, 23], [21, 6]]","[275, 547, 140]"
sim1_1031,random,D,"[[14, 6], [6, 9], [5, 1]]","[133, 197, 4]","[[14, 6], [7, 8], [3, 2]]","[133, 174, 26]","[[14, 4], [6, 10], [5, 2]]","[85, 221, 28]","[[14, 5], [7, 8], [4, 1]]","[109, 174, 3]"
sim1_1032,random,C,"[[15, 4], [14, 5], [5, 4]]","[86, 109, 76]","[[14, 3], [15, 4], [6, 6]]","[61, 86, 125]","[[15, 3], [14, 3], [6, 5]]","[62, 61, 101]","[[15, 2], [14, 3], [5, 4]]","[38, 61, 76]"
sim1_1033,random,C,"[[4, 7], [11, 4], [16, 2]]","[147, 82, 39]","[[4, 8], [9, 2], [17, 3]]","[171, 32, 64]","[[5, 7], [10, 3], [17, 2]]","[148, 57, 40]","[[5, 7], [9, 4], [18, 2]]","[148, 80, 41]"
sim1_1034,random,B,"[[2, 12], [6, 11], [12, 4]]","[265, 245, 83]","[[2, 11], [5, 9], [11, 6]]","[241, 196, 130]","[[1, 12], [5, 11], [10, 4]]","[264, 244, 81]","[[2, 12], [5, 11], [10, 4]]","[265, 244, 81]"
sim1_1035,random,B,"[[24, 2], [3, 10], [17, 11]]","[47, 218, 256]","[[23, 2], [3, 10], [16, 10]]","[46, 218, 231]","[[24, 3], [2, 10], [16, 11]]","[71, 217, 255]","[[24, 2], [2, 12], [16, 11]]","[47, 265, 255]"
sim1_1036,random,A,"[[12, 11], [6, 11], [7, 24]]","[251, 245, 558]","[[12, 10], [6, 12], [6, 23]]","[227, 269, 533]","[[11, 11], [5, 12], [7, 23]]","[250, 268, 534]","[[13, 11], [6, 12], [7, 24]]","[252, 269, 558]"
sim1_1037,random,D,"[[9, 2], [13, 14], [13, 22]]","[32, 324, 516]","[[10, 2], [14, 12], [13, 23]]","[33, 277, 540]","[[11, 3], [13, 14], [12, 23]]","[58, 324, 539]","[[10, 3], [14, 12], [12, 22]]","[57, 277, 515]"
sim1_1038,random,B,"[[1, 8], [11, 12], [9, 6]]","[168, 274, 128]","[[6, 13], [18, 19], [14, 12]]","[293, 449, 277]","[[6, 15], [18, 18], [14, 13]]","[341, 425, 301]","[[5, 14], [17, 18], [13, 12]]","[316, 424, 276]"
sim1_1039,random,D,"[[13, 7], [1, 7], [23, 6]]","[156, 144, 142]","[[12, 9], [1, 8], [24, 6]]","[203, 168, 143]","[[12, 8], [1, 6], [23, 5]]","[179, 120, 118]","[[13, 8], [2, 6], [24, 5]]","[180, 121, 119]"
sim1_104,random,A,"[[12, 15], [6, 7], [11, 15]]","[347, 149, 346]","[[13, 15], [5, 6], [12, 14]]","[348, 124, 323]","[[13, 14], [5, 8], [11, 14]]","[324, 172, 322]","[[13, 16], [6, 8], [12, 15]]","[372, 173, 347]"
sim1_1040,random,C,"[[9, 10], [14, 16], [1, 23]]","[224, 373, 528]","[[11, 10], [15, 16], [2, 21]]","[226, 374, 481]","[[10, 8], [15, 18], [1, 21]]","[177, 422, 480]","[[10, 10], [14, 17], [2, 22]]","[225, 397, 505]"
sim1_1041,random,C,"[[3, 3], [3, 17], [9, 7]]","[50, 386, 152]","[[2, 1], [2, 16], [8, 8]]","[1, 361, 175]","[[1, 2], [2, 18], [9, 7]]","[24, 409, 152]","[[1, 3], [3, 16], [9, 8]]","[48, 362, 176]"
sim1_1042,random,C,"[[5, 9], [7, 4], [4, 11]]","[196, 78, 243]","[[6, 9], [7, 5], [5, 13]]","[197, 102, 292]","[[5, 8], [7, 5], [5, 12]]","[172, 102, 268]","[[6, 8], [9, 5], [4, 11]]","[173, 104, 243]"
sim1_1043,random,A,"[[20, 1], [14, 13], [1, 5]]","[19, 301, 96]","[[19, 2], [14, 14], [2, 4]]","[42, 325, 73]","[[21, 2], [13, 13], [2, 6]]","[44, 300, 121]","[[20, 2], [14, 12], [2, 6]]","[43, 277, 121]"
sim1_1044,random,C,"[[17, 5], [6, 18], [16, 14]]","[112, 413, 327]","[[17, 4], [4, 18], [14, 13]]","[88, 411, 301]","[[18, 6], [5, 19], [14, 14]]","[137, 436, 325]","[[19, 5], [5, 18], [14, 15]]","[114, 412, 349]"
sim1_1045,random,C,"[[15, 12], [14, 6], [13, 23]]","[278, 133, 540]","[[7, 8], [6, 1], [9, 15]]","[174, 5, 344]","[[14, 13], [14, 6], [14, 21]]","[301, 133, 493]","[[15, 12], [12, 6], [14, 23]]","[278, 131, 541]"
sim1_1046,random,D,"[[1, 2], [3, 4], [4, 7]]","[24, 74, 147]","[[3, 2], [5, 5], [2, 8]]","[26, 100, 169]","[[3, 2], [3, 4], [2, 7]]","[26, 74, 145]","[[2, 3], [3, 5], [4, 7]]","[49, 98, 147]"
sim1_1047,random,B,"[[13, 17], [6, 15], [7, 7]]","[396, 341, 150]","[[12, 18], [6, 13], [7, 8]]","[419, 293, 174]","[[13, 17], [5, 15], [7, 8]]","[396, 340, 174]","[[11, 18], [6, 13], [6, 7]]","[418, 293, 149]"
sim1_1048,random,C,"[[16, 17], [10, 11], [5, 1]]","[399, 249, 4]","[[14, 17], [8, 12], [5, 1]]","[397, 271, 4]","[[15, 16], [9, 12], [6, 2]]","[374, 272, 29]","[[16, 16], [9, 12], [5, 1]]","[375, 272, 4]"
sim1_1049,random,A,"[[2, 9], [3, 7], [3, 16]]","[193, 146, 362]","[[3, 8], [4, 6], [4, 18]]","[170, 123, 411]","[[1, 10], [5, 6], [2, 18]]","[216, 124, 409]","[[3, 9], [3, 8], [4, 18]]","[194, 170, 411]"
sim1_105,random,C,"[[11, 18], [10, 11], [6, 8]]","[418, 249, 173]","[[3, 12], [4, 7], [2, 3]]","[266, 147, 49]","[[4, 12], [4, 6], [1, 2]]","[267, 123, 24]","[[3, 12], [3, 5], [1, 3]]","[266, 98, 48]"
sim1_1050,random,D,"[[17, 13], [7, 4], [13, 15]]","[304, 78, 348]","[[18, 13], [7, 5], [14, 15]]","[305, 102, 349]","[[17, 13], [8, 6], [13, 13]]","[304, 127, 300]","[[18, 14], [9, 5], [14, 14]]","[329, 104, 325]"
sim1_1051,random,B,"[[13, 16], [5, 15], [12, 22]]","[372, 340, 515]","[[13, 15], [5, 14], [11, 23]]","[348, 316, 538]","[[15, 14], [4, 14], [12, 23]]","[326, 315, 539]","[[15, 14], [4, 15], [12, 23]]","[326, 339, 539]"
sim1_1052,random,A,"[[12, 11], [14, 15], [1, 10]]","[251, 349, 216]","[[12, 12], [15, 15], [2, 9]]","[275, 350, 193]","[[14, 12], [15, 16], [1, 9]]","[277, 374, 192]","[[13, 12], [13, 15], [1, 9]]","[276, 348, 192]"
sim1_1053,random,D,"[[6, 8], [4, 2], [5, 7]]","[173, 27, 148]","[[7, 7], [3, 2], [5, 9]]","[150, 26, 196]","[[6, 6], [4, 2], [6, 7]]","[125, 27, 149]","[[6, 7], [3, 3], [6, 8]]","[149, 50, 173]"
sim1_1054,random,C,"[[11, 13], [16, 2], [12, 18]]","[298, 39, 419]","[[9, 12], [16, 2], [11, 17]]","[272, 39, 394]","[[10, 14], [17, 3], [11, 18]]","[321, 64, 418]","[[10, 14], [17, 4], [12, 18]]","[321, 88, 419]"
sim1_1055,random,C,"[[20, 4], [10, 10], [10, 7]]","[91, 225, 153]","[[20, 6], [10, 10], [10, 9]]","[139, 225, 201]","[[20, 5], [11, 8], [8, 8]]","[115, 178, 175]","[[19, 6], [10, 8], [8, 7]]","[138, 177, 151]"
sim1_1056,random,B,"[[23, 4], [13, 7], [17, 12]]","[94, 156, 280]","[[21, 3], [14, 7], [17, 14]]","[68, 157, 328]","[[22, 4], [15, 8], [16, 13]]","[93, 182, 303]","[[22, 4], [14, 6], [16, 14]]","[93, 133, 327]"
sim1_1057,random,C,"[[12, 13], [16, 4], [3, 8]]","[299, 87, 170]","[[14, 13], [16, 4], [3, 7]]","[301, 87, 146]","[[13, 11], [16, 3], [2, 7]]","[252, 63, 145]","[[12, 12], [17, 3], [2, 6]]","[275, 64, 121]"
sim1_1058,random,B,"[[24, 11], [11, 8], [4, 15]]","[263, 178, 339]","[[24, 12], [13, 9], [5, 16]]","[287, 204, 364]","[[24, 11], [13, 10], [3, 17]]","[263, 228, 386]","[[24, 13], [12, 8], [5, 15]]","[311, 179, 340]"
sim1_1059,random,C,"[[5, 1], [11, 1], [1, 4]]","[4, 10, 72]","[[9, 7], [19, 6], [9, 9]]","[152, 138, 200]","[[10, 8], [18, 6], [7, 10]]","[177, 137, 222]","[[5, 2], [12, 2], [3, 3]]","[28, 35, 50]"
sim1_106,random,C,"[[16, 13], [20, 2], [2, 22]]","[303, 43, 505]","[[14, 15], [21, 2], [2, 21]]","[349, 44, 481]","[[15, 14], [22, 3], [1, 21]]","[326, 69, 480]","[[16, 14], [20, 4], [1, 22]]","[327, 91, 504]"
sim1_1060,random,C,"[[5, 4], [18, 3], [3, 5]]","[76, 65, 98]","[[5, 6], [18, 5], [4, 5]]","[124, 113, 99]","[[4, 5], [18, 4], [3, 7]]","[99, 89, 146]","[[3, 4], [17, 3], [4, 6]]","[74, 64, 123]"
sim1_1061,random,B,"[[10, 14], [8, 10], [17, 3]]","[321, 223, 64]","[[11, 16], [9, 10], [16, 3]]","[370, 224, 63]","[[12, 15], [10, 10], [15, 3]]","[347, 225, 62]","[[10, 14], [8, 9], [15, 4]]","[321, 199, 86]"
sim1_1062,random,C,"[[19, 5], [15, 17], [12, 9]]","[114, 398, 203]","[[18, 3], [17, 19], [11, 10]]","[65, 448, 226]","[[18, 3], [16, 18], [12, 10]]","[65, 423, 227]","[[19, 4], [17, 19], [13, 10]]","[90, 448, 228]"
sim1_1063,random,C,"[[5, 9], [6, 12], [8, 7]]","[196, 269, 151]","[[6, 10], [6, 12], [7, 5]]","[221, 269, 102]","[[6, 9], [5, 11], [9, 6]]","[197, 244, 128]","[[7, 8], [6, 12], [8, 5]]","[174, 269, 103]"
sim1_1064,random,B,"[[18, 2], [14, 15], [23, 19]]","[41, 349, 454]","[[19, 1], [15, 17], [24, 20]]","[18, 398, 479]","[[18, 2], [16, 15], [24, 21]]","[41, 351, 503]","[[20, 2], [16, 16], [23, 20]]","[43, 375, 478]"
sim1_1065,random,C,"[[23, 16], [3, 24], [12, 12]]","[382, 554, 275]","[[23, 16], [5, 24], [12, 12]]","[382, 556, 275]","[[24, 16], [4, 23], [13, 11]]","[383, 531, 252]","[[23, 14], [5, 24], [12, 12]]","[334, 556, 275]"
sim1_1066,random,C,"[[15, 15], [12, 19], [22, 2]]","[350, 443, 45]","[[15, 15], [13, 17], [20, 1]]","[350, 396, 19]","[[16, 14], [13, 19], [21, 1]]","[327, 444, 20]","[[17, 15], [12, 17], [21, 2]]","[352, 395, 44]"
sim1_1067,random,D,"[[3, 8], [13, 13], [9, 14]]","[170, 300, 320]","[[3, 8], [14, 13], [8, 14]]","[170, 301, 319]","[[5, 8], [14, 13], [8, 14]]","[172, 301, 319]","[[4, 9], [13, 14], [8, 15]]","[195, 324, 343]"
sim1_1068,random,C,"[[10, 1], [6, 6], [14, 11]]","[9, 125, 253]","[[12, 2], [6, 8], [14, 13]]","[35, 173, 301]","[[11, 1], [7, 7], [14, 13]]","[10, 150, 301]","[[12, 1], [7, 8], [15, 13]]","[11, 174, 302]"
sim1_1069,random,A,"[[13, 16], [14, 20], [21, 3]]","[372, 469, 68]","[[12, 17], [13, 20], [22, 4]]","[395, 468, 93]","[[14, 16], [13, 20], [21, 4]]","[373, 468, 92]","[[14, 15], [13, 19], [21, 3]]","[349, 444, 68]"
sim1_107,random,C,"[[5, 4], [13, 18], [24, 12]]","[76, 420, 287]","[[3, 4], [12, 17], [24, 10]]","[74, 395, 239]","[[5, 5], [13, 17], [23, 11]]","[100, 396, 262]","[[3, 4], [13, 18], [23, 11]]","[74, 420, 262]"
sim1_1070,random,B,"[[3, 1], [16, 10], [2, 13]]","[2, 231, 289]","[[3, 2], [16, 11], [2, 14]]","[26, 255, 313]","[[3, 1], [16, 11], [3, 14]]","[2, 255, 314]","[[4, 2], [15, 12], [2, 13]]","[27, 278, 289]"
sim1_1071,random,A,"[[16, 10], [7, 3], [12, 14]]","[231, 54, 323]","[[16, 10], [7, 2], [13, 13]]","[231, 30, 300]","[[15, 10], [6, 2], [13, 13]]","[230, 29, 300]","[[15, 10], [6, 2], [11, 14]]","[230, 29, 322]"
sim1_1072,random,B,"[[13, 18], [14, 9], [20, 6]]","[420, 205, 139]","[[14, 17], [15, 8], [19, 6]]","[397, 182, 138]","[[13, 16], [14, 9], [19, 5]]","[372, 205, 114]","[[14, 16], [15, 8], [19, 5]]","[373, 182, 114]"
sim1_1073,random,A,"[[7, 5], [11, 11], [7, 22]]","[102, 250, 510]","[[8, 6], [13, 11], [6, 23]]","[127, 252, 533]","[[8, 6], [13, 11], [6, 21]]","[127, 252, 485]","[[6, 4], [11, 12], [5, 22]]","[77, 274, 508]"
sim1_1074,random,D,"[[7, 3], [4, 5], [15, 14]]","[54, 99, 326]","[[8, 1], [5, 6], [17, 14]]","[7, 124, 328]","[[6, 2], [4, 5], [16, 12]]","[29, 99, 279]","[[6, 2], [4, 5], [16, 14]]","[29, 99, 327]"
sim1_1075,random,D,"[[12, 14], [17, 12], [2, 2]]","[323, 280, 25]","[[10, 16], [18, 11], [2, 2]]","[369, 257, 25]","[[11, 14], [19, 11], [1, 3]]","[322, 258, 48]","[[11, 14], [18, 12], [1, 2]]","[322, 281, 24]"
sim1_1076,random,A,"[[9, 5], [13, 16], [1, 18]]","[104, 372, 408]","[[9, 4], [14, 16], [2, 19]]","[80, 373, 433]","[[9, 6], [14, 15], [1, 17]]","[128, 349, 384]","[[10, 5], [13, 14], [1, 17]]","[105, 324, 384]"
sim1_1077,random,B,"[[19, 14], [16, 5], [15, 10]]","[330, 111, 230]","[[14, 9], [11, 1], [8, 3]]","[205, 10, 55]","[[21, 15], [16, 5], [15, 9]]","[356, 111, 206]","[[15, 10], [10, 1], [9, 4]]","[230, 9, 80]"
sim1_1078,random,C,"[[11, 17], [12, 13], [4, 8]]","[394, 299, 171]","[[12, 15], [12, 13], [2, 7]]","[347, 299, 145]","[[11, 16], [14, 12], [3, 7]]","[370, 277, 146]","[[12, 16], [12, 13], [4, 6]]","[371, 299, 123]"
sim1_1079,random,B,"[[6, 14], [11, 15], [3, 3]]","[317, 346, 50]","[[4, 15], [11, 14], [4, 2]]","[339, 322, 27]","[[4, 15], [12, 13], [5, 2]]","[339, 299, 28]","[[5, 16], [12, 14], [4, 1]]","[364, 323, 3]"
sim1_108,random,C,"[[3, 1], [8, 11], [11, 7]]","[2, 247, 154]","[[3, 1], [10, 10], [10, 6]]","[2, 225, 129]","[[2, 2], [9, 11], [11, 6]]","[25, 248, 130]","[[4, 1], [10, 10], [10, 7]]","[3, 225, 153]"
sim1_1080,random,D,"[[2, 13], [22, 22], [18, 13]]","[289, 525, 305]","[[2, 13], [21, 21], [16, 11]]","[289, 500, 255]","[[1, 13], [22, 22], [16, 11]]","[288, 525, 255]","[[1, 14], [21, 21], [17, 13]]","[312, 500, 304]"
sim1_1081,random,C,"[[1, 4], [9, 2], [7, 1]]","[72, 32, 6]","[[9, 12], [16, 8], [13, 6]]","[272, 183, 132]","[[9, 11], [16, 9], [14, 6]]","[248, 207, 133]","[[2, 6], [11, 4], [9, 1]]","[121, 82, 8]"
sim1_1082,random,C,"[[9, 6], [13, 17], [12, 3]]","[128, 396, 59]","[[10, 6], [12, 17], [11, 4]]","[129, 395, 82]","[[11, 7], [13, 16], [11, 3]]","[154, 372, 58]","[[10, 6], [12, 17], [10, 4]]","[129, 395, 81]"
sim1_1083,random,D,"[[9, 4], [22, 1], [15, 11]]","[80, 21, 254]","[[10, 6], [22, 1], [15, 12]]","[129, 21, 278]","[[9, 4], [21, 3], [17, 12]]","[80, 68, 280]","[[10, 4], [22, 2], [17, 11]]","[81, 45, 256]"
sim1_1084,random,B,"[[13, 9], [21, 16], [3, 7]]","[204, 380, 146]","[[13, 10], [20, 16], [3, 7]]","[228, 379, 146]","[[12, 11], [21, 17], [2, 8]]","[251, 404, 169]","[[13, 11], [21, 17], [1, 8]]","[252, 404, 168]"
sim1_1085,random,B,"[[10, 12], [7, 4], [1, 6]]","[273, 78, 120]","[[10, 13], [6, 4], [2, 6]]","[297, 77, 121]","[[12, 14], [6, 3], [1, 5]]","[323, 53, 96]","[[10, 14], [5, 3], [1, 5]]","[321, 52, 96]"
sim1_1086,random,B,"[[10, 15], [3, 12], [13, 12]]","[345, 266, 276]","[[9, 16], [2, 13], [14, 12]]","[368, 289, 277]","[[10, 15], [2, 12], [15, 13]]","[345, 265, 302]","[[8, 16], [2, 12], [14, 12]]","[367, 265, 277]"
sim1_1087,random,C,"[[16, 16], [6, 2], [23, 22]]","[375, 29, 526]","[[15, 14], [7, 3], [24, 20]]","[326, 54, 479]","[[16, 15], [7, 3], [23, 21]]","[351, 54, 502]","[[15, 15], [5, 3], [22, 21]]","[350, 52, 501]"
sim1_1088,random,A,"[[13, 6], [15, 10], [15, 21]]","[132, 230, 494]","[[8, 2], [9, 3], [10, 14]]","[31, 56, 321]","[[7, 2], [10, 4], [8, 16]]","[30, 81, 367]","[[7, 2], [10, 5], [8, 15]]","[30, 105, 343]"
sim1_1089,random,C,"[[23, 4], [18, 17], [14, 12]]","[94, 401, 277]","[[24, 6], [18, 18], [15, 12]]","[143, 425, 278]","[[24, 5], [17, 17], [15, 12]]","[119, 400, 278]","[[24, 4], [17, 18], [14, 12]]","[95, 424, 277]"
