trial_id,mode,correct,choiceA_xy,choiceA_cell,choiceB_xy,choiceB_cell,choiceC_xy,choiceC_cell,choiceD_xy,choiceD_cell
sim1_1020,rulemap,C,"[[1, 23], [24, 13], [23, 15]]","[528, 311, 358]","[[1, 23], [23, 13], [22, 15]]","[528, 310, 357]","[[1, 24], [24, 14], [24, 14]]","[552, 335, 335]","[[2, 23], [24, 13], [23, 15]]","[529, 311, 358]"
sim1_1021,rulemap,A,"[[1, 24], [24, 1], [6, 19]]","[552, 23, 437]","[[2, 24], [23, 2], [8, 19]]","[553, 46, 439]","[[2, 23], [23, 2], [8, 19]]","[529, 46, 439]","[[1, 23], [24, 2], [8, 19]]","[528, 47, 439]"
sim1_1022,rulemap,B,"[[23, 2], [14, 1], [13, 5]]","[46, 13, 108]","[[24, 1], [13, 1], [12, 4]]","[23, 12, 83]","[[24, 2], [12, 2], [12, 4]]","[47, 35, 83]","[[23, 1], [13, 2], [11, 6]]","[22, 36, 130]"
sim1_1023,rulemap,D,"[[7, 2], [2, 23], [8, 1]]","[30, 529, 7]","[[5, 2], [1, 23], [7, 1]]","[28, 528, 6]","[[7, 2], [2, 24], [9, 3]]","[30, 553, 56]","[[5, 1], [1, 24], [7, 2]]","[4, 552, 30]"
sim1_1024,rulemap,B,"[[17, 1], [2, 10], [18, 9]]","[16, 217, 209]","[[16, 1], [1, 11], [19, 8]]","[15, 240, 186]","[[17, 1], [1, 10], [18, 9]]","[16, 216, 209]","[[17, 1], [2, 12], [19, 8]]","[16, 265, 186]"
sim1_1025,rulemap,D,"[[2, 10], [17, 24], [1, 7]]","[217, 568, 144]","[[1, 11], [15, 23], [1, 8]]","[240, 542, 168]","[[2, 11], [15, 23], [1, 9]]","[241, 542, 192]","[[1, 11], [17, 24], [2, 9]]","[240, 568, 193]"
sim1_1026,rulemap,A,"[[24, 1], [22, 24], [20, 23]]","[23, 573, 547]","[[23, 2], [22, 24], [18, 22]]","[46, 573, 521]","[[23, 1], [20, 24], [19, 24]]","[22, 571, 570]","[[23, 1], [20, 24], [18, 22]]","[22, 571, 521]"
sim1_1027,rulemap,A,"[[23, 24], [24, 1], [16, 20]]","[574, 23, 471]","[[23, 24], [23, 2], [14, 20]]","[574, 46, 469]","[[23, 23], [23, 1], [15, 19]]","[550, 22, 446]","[[22, 23], [24, 2], [15, 19]]","[549, 47, 446]"
sim1_1028,rulemap,D,"[[23, 1], [12, 23], [14, 21]]","[22, 539, 493]","[[23, 1], [12, 23], [13, 21]]","[22, 539, 492]","[[23, 1], [11, 24], [15, 23]]","[22, 562, 542]","[[24, 1], [11, 24], [13, 23]]","[23, 562, 540]"
sim1_1029,rulemap,D,"[[1, 16], [8, 23], [8, 24]]","[360, 535, 559]","[[2, 16], [8, 23], [10, 24]]","[361, 535, 561]","[[2, 16], [7, 24], [9, 23]]","[361, 558, 536]","[[1, 14], [7, 24], [8, 24]]","[312, 558, 559]"
sim1_103,rulemap,D,"[[16, 23], [23, 1], [12, 24]]","[543, 22, 563]","[[16, 23], [23, 2], [14, 24]]","[543, 46, 565]","[[14, 23], [24, 1], [14, 22]]","[541, 23, 517]","[[16, 24], [24, 1], [14, 23]]","[567, 23, 541]"
sim1_1030,rulemap,C,"[[23, 8], [1, 13], [1, 14]]","[190, 288, 312]","[[24, 8], [1, 13], [2, 14]]","[191, 288, 313]","[[24, 7], [1, 11], [1, 12]]","[167, 240, 264]","[[24, 6], [1, 11], [2, 13]]","[143, 240, 289]"
sim1_1031,rulemap,C,"[[11, 1], [2, 24], [13, 2]]","[10, 553, 36]","[[12, 2], [2, 23], [12, 1]]","[35, 529, 11]","[[11, 1], [1, 24], [12, 1]]","[10, 552, 11]","[[12, 2], [2, 24], [12, 2]]","[35, 553, 35]"
sim1_1032,rulemap,C,"[[24, 2], [1, 3], [24, 2]]","[47, 48, 47]","[[24, 2], [2, 2], [22, 2]]","[47, 25, 45]","[[24, 1], [1, 2], [24, 1]]","[23, 24, 23]","[[23, 1], [2, 2], [24, 2]]","[22, 25, 47]"
sim1_1033,rulemap,B,"[[23, 13], [6, 23], [20, 11]]","[310, 533, 259]","[[24, 13], [5, 24], [22, 11]]","[311, 556, 261]","[[24, 13], [6, 23], [21, 11]]","[311, 533, 260]","[[18, 7], [1, 18], [16, 5]]","[161, 408, 111]"
sim1_1034,rulemap,C,"[[2, 10], [23, 2], [1, 13]]","[217, 46, 288]","[[1, 12], [23, 1], [3, 13]]","[264, 22, 290]","[[1, 10], [24, 1], [2, 12]]","[216, 23, 265]","[[2, 12], [23, 1], [1, 14]]","[265, 22, 312]"
sim1_1035,rulemap,B,"[[24, 23], [2, 1], [24, 24]]","[551, 1, 575]","[[24, 24], [1, 1], [24, 24]]","[575, 0, 575]","[[24, 23], [2, 1], [22, 24]]","[551, 1, 573]","[[23, 24], [1, 2], [24, 22]]","[574, 24, 527]"
sim1_1036,rulemap,A,"[[14, 24], [24, 1], [11, 20]]","[565, 23, 466]","[[12, 23], [24, 2], [9, 18]]","[539, 47, 416]","[[12, 23], [24, 2], [11, 20]]","[539, 47, 466]","[[13, 23], [24, 2], [9, 19]]","[540, 47, 440]"
sim1_1037,rulemap,A,"[[24, 14], [5, 24], [23, 12]]","[335, 556, 286]","[[18, 8], [1, 18], [16, 6]]","[185, 408, 135]","[[17, 7], [1, 18], [16, 6]]","[160, 408, 135]","[[24, 14], [6, 23], [24, 10]]","[335, 533, 239]"
sim1_1038,rulemap,A,"[[1, 1], [24, 24], [1, 1]]","[0, 575, 0]","[[2, 2], [23, 24], [3, 1]]","[25, 574, 2]","[[2, 1], [24, 23], [1, 1]]","[1, 551, 0]","[[2, 1], [23, 23], [3, 2]]","[1, 550, 26]"
sim1_1039,rulemap,C,"[[1, 2], [15, 23], [1, 3]]","[24, 542, 48]","[[1, 2], [15, 23], [2, 1]]","[24, 542, 1]","[[1, 1], [15, 24], [1, 1]]","[0, 566, 0]","[[1, 2], [14, 23], [2, 3]]","[24, 541, 49]"
sim1_104,rulemap,C,"[[11, 24], [2, 11], [12, 15]]","[562, 241, 347]","[[11, 24], [2, 13], [10, 15]]","[562, 289, 345]","[[10, 24], [1, 12], [11, 17]]","[561, 264, 394]","[[9, 24], [2, 13], [10, 15]]","[560, 289, 345]"
sim1_1040,rulemap,B,"[[13, 13], [13, 6], [7, 6]]","[300, 132, 126]","[[12, 12], [12, 7], [9, 6]]","[275, 155, 128]","[[13, 11], [11, 7], [9, 6]]","[252, 154, 128]","[[11, 11], [11, 7], [7, 7]]","[250, 154, 150]"
sim1_1041,rulemap,D,"[[5, 23], [23, 20], [24, 20]]","[532, 478, 479]","[[5, 24], [23, 20], [23, 19]]","[556, 478, 454]","[[6, 23], [24, 19], [23, 21]]","[533, 455, 502]","[[5, 24], [24, 20], [24, 20]]","[556, 479, 479]"
sim1_1042,rulemap,D,"[[2, 12], [18, 2], [18, 11]]","[265, 41, 257]","[[2, 12], [19, 1], [19, 10]]","[265, 18, 234]","[[2, 13], [17, 2], [19, 10]]","[289, 40, 234]","[[1, 13], [18, 1], [18, 9]]","[288, 17, 209]"
sim1_1043,rulemap,B,"[[2, 2], [1, 12], [8, 13]]","[25, 264, 295]","[[1, 1], [1, 13], [6, 14]]","[0, 288, 317]","[[2, 2], [2, 13], [7, 15]]","[25, 289, 342]","[[1, 2], [1, 12], [8, 13]]","[24, 264, 295]"
sim1_1044,rulemap,B,"[[14, 2], [2, 6], [14, 2]]","[37, 121, 37]","[[16, 1], [1, 7], [14, 1]]","[15, 144, 13]","[[16, 1], [2, 6], [12, 2]]","[15, 121, 35]","[[16, 1], [2, 7], [13, 2]]","[15, 145, 36]"
sim1_1045,rulemap,B,"[[3, 19], [17, 18], [2, 10]]","[434, 424, 217]","[[3, 18], [18, 18], [1, 11]]","[410, 425, 240]","[[4, 17], [17, 19], [2, 11]]","[387, 448, 241]","[[2, 19], [17, 19], [2, 10]]","[433, 448, 217]"
sim1_1046,rulemap,C,"[[2, 3], [24, 8], [3, 11]]","[49, 191, 242]","[[1, 5], [23, 9], [5, 11]]","[96, 214, 244]","[[1, 3], [24, 9], [4, 9]]","[48, 215, 195]","[[2, 4], [23, 8], [5, 10]]","[73, 190, 220]"
sim1_1047,rulemap,A,"[[24, 22], [1, 1], [23, 20]]","[527, 0, 478]","[[23, 20], [2, 2], [24, 19]]","[478, 25, 455]","[[24, 22], [1, 2], [24, 18]]","[527, 24, 431]","[[23, 21], [1, 2], [22, 20]]","[502, 24, 477]"
sim1_1048,rulemap,D,"[[2, 23], [23, 24], [4, 16]]","[529, 574, 363]","[[1, 23], [23, 23], [5, 18]]","[528, 550, 412]","[[1, 23], [24, 23], [4, 18]]","[528, 551, 411]","[[1, 24], [24, 24], [5, 18]]","[552, 575, 412]"
sim1_1049,rulemap,C,"[[23, 23], [2, 13], [23, 23]]","[550, 289, 550]","[[24, 23], [1, 14], [23, 24]]","[551, 312, 574]","[[24, 24], [1, 13], [23, 24]]","[575, 288, 574]","[[23, 24], [2, 12], [24, 23]]","[574, 265, 551]"
sim1_105,rulemap,B,"[[2, 1], [1, 21], [6, 2]]","[1, 480, 29]","[[2, 1], [1, 23], [4, 2]]","[1, 528, 27]","[[3, 2], [2, 21], [5, 3]]","[26, 481, 52]","[[3, 2], [2, 23], [5, 3]]","[26, 529, 52]"
sim1_1050,rulemap,B,"[[17, 14], [5, 17], [5, 18]]","[328, 388, 412]","[[18, 13], [3, 18], [5, 18]]","[305, 410, 412]","[[19, 13], [5, 17], [5, 17]]","[306, 388, 388]","[[17, 12], [5, 18], [5, 18]]","[280, 412, 412]"
sim1_1051,rulemap,A,"[[1, 14], [24, 24], [23, 24]]","[312, 575, 574]","[[1, 13], [24, 23], [24, 23]]","[288, 551, 551]","[[1, 15], [23, 23], [23, 24]]","[336, 550, 574]","[[2, 15], [24, 23], [23, 24]]","[337, 551, 574]"
sim1_1052,rulemap,D,"[[19, 17], [18, 8], [10, 6]]","[402, 185, 129]","[[17, 19], [18, 6], [10, 7]]","[448, 137, 153]","[[13, 12], [13, 1], [5, 1]]","[276, 12, 4]","[[18, 18], [18, 7], [12, 6]]","[425, 161, 131]"
sim1_1053,rulemap,B,"[[23, 24], [1, 2], [24, 23]]","[574, 24, 551]","[[24, 24], [1, 1], [24, 24]]","[575, 0, 575]","[[23, 23], [2, 2], [22, 22]]","[550, 25, 525]","[[23, 23], [2, 1], [24, 24]]","[550, 1, 575]"
sim1_1054,rulemap,C,"[[23, 14], [1, 22], [23, 15]]","[334, 504, 358]","[[24, 16], [2, 21], [23, 13]]","[383, 481, 310]","[[24, 16], [1, 21], [24, 15]]","[383, 480, 359]","[[23, 16], [2, 20], [24, 13]]","[382, 457, 311]"
sim1_1055,rulemap,B,"[[1, 23], [4, 2], [10, 18]]","[528, 27, 417]","[[1, 24], [5, 1], [9, 19]]","[552, 4, 440]","[[2, 23], [4, 2], [9, 20]]","[529, 27, 464]","[[2, 23], [6, 2], [11, 18]]","[529, 29, 418]"
sim1_1056,rulemap,D,"[[2, 10], [2, 23], [1, 12]]","[217, 529, 264]","[[2, 10], [1, 23], [2, 13]]","[217, 528, 289]","[[2, 11], [1, 23], [2, 12]]","[241, 528, 265]","[[1, 10], [1, 24], [1, 12]]","[216, 552, 264]"
sim1_1057,rulemap,A,"[[15, 24], [1, 8], [17, 21]]","[566, 168, 496]","[[15, 23], [1, 8], [16, 21]]","[542, 168, 495]","[[14, 24], [1, 8], [16, 21]]","[565, 168, 495]","[[14, 24], [2, 9], [16, 19]]","[565, 193, 447]"
sim1_1058,rulemap,A,"[[14, 24], [1, 14], [1, 13]]","[565, 312, 288]","[[14, 24], [2, 14], [1, 13]]","[565, 313, 288]","[[13, 23], [1, 14], [3, 13]]","[540, 312, 290]","[[14, 24], [1, 14], [3, 11]]","[565, 312, 242]"
sim1_1059,rulemap,C,"[[6, 2], [2, 16], [8, 1]]","[29, 361, 7]","[[7, 2], [2, 15], [9, 3]]","[30, 337, 56]","[[5, 1], [1, 16], [7, 2]]","[4, 360, 30]","[[6, 2], [1, 14], [7, 3]]","[29, 312, 54]"
sim1_106,rulemap,C,"[[2, 23], [17, 1], [5, 22]]","[529, 16, 508]","[[2, 23], [15, 1], [6, 20]]","[529, 14, 461]","[[1, 24], [16, 1], [5, 22]]","[552, 15, 508]","[[2, 23], [17, 2], [6, 22]]","[529, 40, 509]"
sim1_1060,rulemap,A,"[[13, 1], [23, 23], [18, 23]]","[12, 550, 545]","[[14, 1], [21, 22], [17, 22]]","[13, 524, 520]","[[12, 1], [22, 22], [17, 22]]","[11, 525, 520]","[[12, 2], [22, 22], [18, 22]]","[35, 525, 521]"
sim1_1061,rulemap,C,"[[24, 1], [12, 24], [21, 2]]","[23, 563, 44]","[[23, 3], [12, 24], [23, 2]]","[70, 563, 46]","[[24, 2], [13, 24], [23, 1]]","[47, 564, 22]","[[23, 1], [13, 23], [23, 2]]","[22, 540, 46]"
sim1_1062,rulemap,A,"[[24, 1], [1, 1], [23, 2]]","[23, 0, 46]","[[24, 2], [2, 1], [21, 1]]","[47, 1, 20]","[[23, 1], [2, 2], [23, 1]]","[22, 25, 22]","[[23, 2], [1, 2], [22, 1]]","[46, 24, 21]"
sim1_1063,rulemap,C,"[[8, 15], [8, 18], [6, 15]]","[343, 415, 341]","[[6, 14], [7, 19], [6, 16]]","[317, 438, 365]","[[1, 8], [1, 12], [1, 9]]","[168, 264, 192]","[[8, 15], [8, 18], [6, 17]]","[343, 415, 389]"
sim1_1064,rulemap,C,"[[9, 2], [2, 12], [3, 11]]","[32, 265, 242]","[[10, 2], [2, 12], [4, 10]]","[33, 265, 219]","[[10, 1], [1, 14], [3, 12]]","[9, 312, 266]","[[10, 1], [1, 12], [4, 10]]","[9, 264, 219]"
sim1_1065,rulemap,B,"[[17, 13], [6, 18], [19, 11]]","[304, 413, 258]","[[18, 13], [4, 18], [18, 12]]","[305, 411, 281]","[[19, 11], [6, 18], [18, 10]]","[258, 413, 233]","[[17, 11], [5, 19], [18, 12]]","[256, 436, 281]"
sim1_1066,rulemap,B,"[[23, 15], [24, 2], [19, 18]]","[358, 47, 426]","[[24, 15], [24, 1], [19, 18]]","[359, 23, 426]","[[23, 14], [23, 1], [18, 17]]","[334, 22, 401]","[[23, 16], [23, 1], [18, 19]]","[382, 22, 449]"
sim1_1067,rulemap,D,"[[2, 2], [4, 23], [5, 9]]","[25, 531, 196]","[[1, 2], [4, 23], [5, 9]]","[24, 531, 196]","[[1, 2], [2, 23], [6, 7]]","[24, 529, 149]","[[1, 1], [3, 24], [5, 7]]","[0, 554, 148]"
sim1_1068,rulemap,D,"[[2, 1], [23, 1], [1, 5]]","[1, 22, 96]","[[2, 2], [24, 2], [1, 3]]","[25, 47, 48]","[[2, 2], [23, 2], [2, 5]]","[25, 46, 97]","[[1, 1], [24, 1], [2, 3]]","[0, 23, 49]"
sim1_1069,rulemap,A,"[[24, 24], [24, 1], [18, 20]]","[575, 23, 473]","[[23, 23], [23, 2], [17, 21]]","[550, 46, 496]","[[23, 23], [23, 1], [18, 20]]","[550, 22, 473]","[[24, 23], [24, 2], [16, 19]]","[551, 47, 447]"
sim1_107,rulemap,A,"[[16, 1], [1, 13], [6, 14]]","[15, 288, 317]","[[16, 2], [1, 12], [8, 13]]","[39, 264, 295]","[[16, 1], [2, 14], [7, 15]]","[15, 313, 342]","[[16, 1], [1, 14], [6, 13]]","[15, 312, 293]"
sim1_1070,rulemap,D,"[[16, 2], [2, 12], [8, 16]]","[39, 265, 367]","[[14, 1], [2, 13], [6, 14]]","[13, 289, 317]","[[15, 2], [2, 13], [8, 15]]","[38, 289, 343]","[[16, 1], [1, 13], [6, 15]]","[15, 288, 341]"
sim1_1071,rulemap,D,"[[2, 1], [23, 1], [5, 3]]","[1, 22, 52]","[[2, 1], [23, 1], [5, 4]]","[1, 22, 76]","[[2, 1], [23, 2], [3, 3]]","[1, 46, 50]","[[1, 1], [24, 1], [3, 2]]","[0, 23, 26]"
sim1_1072,rulemap,B,"[[1, 14], [23, 2], [4, 11]]","[312, 46, 243]","[[1, 13], [24, 1], [3, 12]]","[288, 23, 266]","[[2, 12], [24, 2], [3, 13]]","[265, 47, 290]","[[2, 12], [23, 1], [5, 12]]","[265, 22, 268]"
sim1_1073,rulemap,B,"[[2, 2], [2, 12], [3, 13]]","[25, 265, 290]","[[1, 1], [1, 13], [2, 12]]","[0, 288, 265]","[[2, 1], [2, 14], [3, 11]]","[1, 313, 242]","[[2, 2], [2, 13], [4, 11]]","[25, 289, 243]"
sim1_1074,rulemap,D,"[[2, 9], [23, 14], [2, 10]]","[193, 334, 217]","[[2, 8], [23, 15], [1, 11]]","[169, 358, 240]","[[1, 8], [23, 14], [2, 9]]","[168, 334, 193]","[[1, 8], [24, 14], [1, 9]]","[168, 335, 192]"
sim1_1075,rulemap,A,"[[5, 8], [14, 1], [8, 9]]","[172, 13, 199]","[[5, 9], [14, 2], [10, 10]]","[196, 37, 225]","[[7, 7], [12, 1], [10, 9]]","[150, 11, 201]","[[5, 8], [13, 2], [9, 10]]","[172, 36, 224]"
sim1_1076,rulemap,B,"[[1, 22], [2, 13], [7, 10]]","[504, 289, 222]","[[1, 24], [1, 12], [5, 11]]","[552, 264, 244]","[[2, 24], [1, 11], [5, 10]]","[553, 240, 220]","[[2, 22], [2, 12], [6, 10]]","[505, 265, 221]"
sim1_1077,rulemap,C,"[[12, 24], [10, 2], [14, 24]]","[563, 33, 565]","[[12, 23], [10, 2], [12, 22]]","[539, 33, 515]","[[13, 24], [9, 1], [13, 24]]","[564, 8, 564]","[[12, 24], [10, 1], [13, 24]]","[563, 9, 564]"
sim1_1078,rulemap,C,"[[19, 2], [17, 23], [17, 24]]","[42, 544, 568]","[[19, 1], [18, 23], [15, 23]]","[18, 545, 542]","[[20, 1], [18, 24], [17, 24]]","[19, 569, 568]","[[20, 2], [16, 23], [15, 23]]","[43, 543, 542]"
sim1_1079,rulemap,D,"[[23, 2], [12, 2], [14, 5]]","[46, 35, 109]","[[23, 2], [13, 2], [14, 6]]","[46, 36, 133]","[[23, 2], [13, 2], [14, 7]]","[46, 36, 157]","[[24, 1], [13, 1], [13, 5]]","[23, 12, 108]"
sim1_108,rulemap,C,"[[24, 23], [24, 2], [23, 2]]","[551, 47, 46]","[[23, 23], [24, 2], [23, 1]]","[550, 47, 22]","[[23, 24], [24, 1], [24, 1]]","[574, 23, 23]","[[24, 23], [24, 2], [24, 1]]","[551, 47, 23]"
sim1_1080,rulemap,D,"[[2, 9], [9, 1], [2, 9]]","[193, 8, 193]","[[2, 9], [9, 2], [2, 10]]","[193, 32, 217]","[[2, 9], [8, 2], [1, 11]]","[193, 31, 240]","[[1, 8], [9, 1], [1, 9]]","[168, 8, 192]"
sim1_1081,rulemap,C,"[[1, 11], [24, 2], [1, 14]]","[240, 47, 312]","[[2, 12], [24, 2], [2, 14]]","[265, 47, 313]","[[1, 11], [24, 1], [1, 12]]","[240, 23, 264]","[[1, 11], [23, 2], [1, 12]]","[240, 46, 264]"
sim1_1082,rulemap,D,"[[12, 19], [17, 5], [8, 10]]","[443, 112, 223]","[[11, 18], [18, 5], [9, 10]]","[418, 113, 224]","[[6, 13], [12, 1], [3, 2]]","[293, 11, 26]","[[12, 18], [18, 6], [10, 10]]","[419, 137, 225]"
sim1_1083,rulemap,D,"[[1, 2], [6, 23], [8, 24]]","[24, 533, 559]","[[2, 1], [6, 23], [8, 24]]","[1, 533, 559]","[[1, 2], [7, 23], [7, 23]]","[24, 534, 534]","[[1, 1], [5, 24], [6, 24]]","[0, 556, 557]"
sim1_1084,rulemap,C,"[[23, 24], [23, 1], [20, 22]]","[574, 22, 523]","[[24, 23], [24, 2], [22, 22]]","[551, 47, 525]","[[24, 24], [24, 1], [22, 23]]","[575, 23, 549]","[[23, 24], [23, 2], [22, 22]]","[574, 46, 525]"
sim1_1085,rulemap,A,"[[18, 1], [24, 13], [20, 12]]","[17, 311, 283]","[[18, 2], [23, 12], [18, 11]]","[41, 286, 257]","[[18, 2], [23, 14], [20, 12]]","[41, 334, 283]","[[18, 2], [24, 12], [20, 11]]","[41, 287, 259]"
sim1_1086,rulemap,C,"[[1, 2], [19, 2], [17, 2]]","[24, 42, 40]","[[2, 1], [20, 2], [17, 3]]","[1, 43, 64]","[[1, 1], [21, 1], [19, 2]]","[0, 20, 42]","[[1, 2], [20, 2], [17, 3]]","[24, 43, 64]"
sim1_1087,rulemap,B,"[[15, 1], [1, 23], [17, 4]]","[14, 528, 88]","[[13, 1], [1, 24], [15, 3]]","[12, 552, 62]","[[13, 1], [2, 23], [16, 5]]","[12, 529, 111]","[[13, 2], [2, 24], [15, 4]]","[36, 553, 86]"
