trial_id,mode,relpath_txt,n_agents,correct,choiceA_xy,choiceA_cell,choiceB_xy,choiceB_cell,choiceC_xy,choiceC_cell,choiceD_xy,choiceD_cell
3_12_case10_214,logic,logic/3_12_case10_214.txt,3,A,"[[1, 6], [8, 1], [12, 8]]","[120, 7, 179]","[[6, 6], [8, 1], [6, 8]]","[125, 7, 173]","[[2, 6], [8, 1], [10, 8]]","[121, 7, 177]","[[1, 7], [7, 1], [12, 8]]","[144, 6, 179]"
3_12_case10_22,logic,logic/3_12_case10_22.txt,3,A,"[[1, 6], [9, 1], [12, 5]]","[120, 8, 107]","[[6, 6], [9, 9], [10, 5]]","[125, 200, 105]","[[1, 6], [9, 4], [12, 5]]","[120, 80, 107]","[[1, 6], [8, 2], [11, 5]]","[120, 31, 106]"
3_12_case10_226,logic,logic/3_12_case10_226.txt,3,D,"[[6, 6], [7, 7], [2, 11]]","[125, 150, 241]","[[1, 6], [7, 2], [7, 11]]","[120, 30, 246]","[[1, 6], [7, 1], [11, 11]]","[120, 6, 250]","[[1, 6], [7, 1], [12, 11]]","[120, 6, 251]"
3_12_case10_238,logic,logic/3_12_case10_238.txt,3,A,"[[1, 6], [4, 1], [12, 3]]","[120, 3, 59]","[[6, 6], [4, 10], [11, 3]]","[125, 219, 58]","[[1, 6], [4, 5], [12, 3]]","[120, 99, 59]","[[1, 6], [4, 2], [13, 2]]","[120, 27, 36]"
3_12_case10_250,logic,logic/3_12_case10_250.txt,3,C,"[[6, 6], [12, 1], [10, 11]]","[125, 11, 249]","[[3, 6], [12, 1], [12, 11]]","[122, 11, 251]","[[1, 6], [12, 1], [12, 11]]","[120, 11, 251]","[[1, 7], [13, 1], [13, 10]]","[144, 12, 228]"
3_12_case10_262,logic,logic/3_12_case10_262.txt,3,D,"[[6, 6], [10, 1], [3, 1]]","[125, 9, 2]","[[1, 6], [10, 1], [8, 1]]","[120, 9, 7]","[[1, 6], [11, 1], [11, 1]]","[120, 10, 10]","[[1, 6], [10, 1], [12, 1]]","[120, 9, 11]"
3_12_case10_274,logic,logic/3_12_case10_274.txt,3,C,"[[6, 6], [3, 11], [9, 11]]","[125, 242, 248]","[[1, 6], [3, 6], [12, 11]]","[120, 122, 251]","[[1, 6], [3, 1], [12, 11]]","[120, 2, 251]","[[1, 6], [3, 2], [12, 11]]","[120, 26, 251]"
3_12_case10_286,logic,logic/3_12_case10_286.txt,3,C,"[[6, 6], [3, 3], [8, 10]]","[125, 50, 223]","[[3, 6], [3, 1], [11, 10]]","[122, 2, 226]","[[1, 6], [3, 1], [12, 10]]","[120, 2, 227]","[[1, 7], [3, 1], [13, 10]]","[144, 2, 228]"
3_12_case10_298,logic,logic/3_12_case10_298.txt,3,B,"[[6, 6], [2, 9], [1, 12]]","[125, 193, 264]","[[1, 6], [2, 1], [11, 12]]","[120, 1, 274]","[[1, 6], [2, 4], [6, 12]]","[120, 73, 269]","[[1, 6], [2, 1], [10, 12]]","[120, 1, 273]"
3_12_case10_310,logic,logic/3_12_case10_310.txt,3,A,"[[1, 6], [7, 1], [12, 4]]","[120, 6, 83]","[[6, 6], [7, 6], [2, 4]]","[125, 126, 73]","[[1, 6], [7, 1], [7, 4]]","[120, 6, 78]","[[1, 6], [7, 1], [11, 4]]","[120, 6, 82]"
3_12_case10_322,logic,logic/3_12_case10_322.txt,3,A,"[[1, 6], [12, 1], [12, 12]]","[120, 11, 275]","[[6, 6], [12, 8], [6, 12]]","[125, 179, 269]","[[2, 6], [12, 4], [10, 12]]","[121, 83, 273]","[[2, 5], [13, 1], [13, 11]]","[97, 12, 252]"
3_12_case10_334,logic,logic/3_12_case10_334.txt,3,B,"[[6, 6], [4, 5], [12, 1]]","[125, 99, 11]","[[1, 6], [4, 1], [12, 1]]","[120, 3, 11]","[[3, 6], [4, 2], [12, 1]]","[122, 27, 11]","[[2, 7], [4, 2], [12, 1]]","[145, 27, 11]"
3_12_case10_34,logic,logic/3_12_case10_34.txt,3,D,"[[6, 6], [12, 4], [10, 7]]","[125, 83, 153]","[[3, 6], [12, 1], [12, 7]]","[122, 11, 155]","[[1, 7], [13, 1], [11, 7]]","[144, 12, 154]","[[1, 6], [12, 1], [12, 7]]","[120, 11, 155]"
3_12_case10_346,logic,logic/3_12_case10_346.txt,3,A,"[[1, 6], [1, 1], [12, 12]]","[120, 0, 275]","[[6, 6], [1, 10], [3, 12]]","[125, 216, 266]","[[1, 6], [1, 5], [8, 12]]","[120, 96, 271]","[[2, 7], [1, 1], [12, 13]]","[145, 0, 299]"
3_12_case10_358,logic,logic/3_12_case10_358.txt,3,D,"[[6, 6], [3, 3], [6, 9]]","[125, 50, 197]","[[2, 6], [3, 1], [10, 9]]","[121, 2, 201]","[[1, 6], [4, 2], [13, 9]]","[120, 27, 204]","[[1, 6], [3, 1], [12, 9]]","[120, 2, 203]"
3_12_case10_370,logic,logic/3_12_case10_370.txt,3,D,"[[6, 6], [7, 12], [4, 11]]","[125, 270, 243]","[[1, 6], [7, 7], [9, 11]]","[120, 150, 248]","[[1, 6], [7, 3], [12, 11]]","[120, 54, 251]","[[1, 6], [7, 2], [12, 11]]","[120, 30, 251]"
3_12_case10_382,logic,logic/3_12_case10_382.txt,3,D,"[[6, 6], [12, 4], [4, 5]]","[125, 83, 99]","[[1, 6], [12, 1], [9, 5]]","[120, 11, 104]","[[1, 6], [12, 1], [13, 6]]","[120, 11, 132]","[[1, 6], [12, 1], [12, 5]]","[120, 11, 107]"
3_12_case10_394,logic,logic/3_12_case10_394.txt,3,D,"[[6, 6], [10, 7], [9, 9]]","[125, 153, 200]","[[2, 6], [10, 3], [12, 9]]","[121, 57, 203]","[[1, 6], [10, 1], [12, 10]]","[120, 9, 227]","[[1, 6], [10, 1], [12, 9]]","[120, 9, 203]"
3_12_case10_406,logic,logic/3_12_case10_406.txt,3,D,"[[6, 6], [8, 10], [4, 12]]","[125, 223, 267]","[[1, 6], [8, 5], [9, 12]]","[120, 103, 272]","[[2, 5], [7, 2], [11, 12]]","[97, 30, 274]","[[1, 6], [8, 1], [12, 12]]","[120, 7, 275]"
3_12_case10_418,logic,logic/3_12_case10_418.txt,3,A,"[[1, 6], [11, 1], [12, 1]]","[120, 10, 11]","[[6, 6], [11, 11], [11, 1]]","[125, 250, 10]","[[1, 6], [11, 6], [12, 1]]","[120, 130, 11]","[[1, 6], [11, 2], [12, 1]]","[120, 34, 11]"
3_12_case10_430,logic,logic/3_12_case10_430.txt,3,D,"[[6, 6], [10, 7], [10, 1]]","[125, 153, 9]","[[2, 6], [10, 3], [12, 1]]","[121, 57, 11]","[[1, 6], [10, 2], [13, 1]]","[120, 33, 12]","[[1, 6], [10, 1], [12, 1]]","[120, 9, 11]"
3_12_case10_442,logic,logic/3_12_case10_442.txt,3,A,"[[1, 6], [8, 2], [11, 3]]","[120, 31, 58]","[[6, 6], [8, 12], [1, 3]]","[125, 271, 48]","[[1, 6], [8, 7], [6, 3]]","[120, 151, 53]","[[1, 6], [8, 3], [10, 3]]","[120, 55, 57]"
3_12_case10_454,logic,logic/3_12_case10_454.txt,3,B,"[[6, 6], [1, 12], [12, 5]]","[125, 264, 107]","[[1, 6], [1, 2], [12, 5]]","[120, 24, 107]","[[1, 6], [1, 7], [12, 5]]","[120, 144, 107]","[[1, 6], [1, 3], [12, 5]]","[120, 48, 107]"
3_12_case10_46,logic,logic/3_12_case10_46.txt,3,C,"[[6, 6], [10, 3], [12, 6]]","[125, 57, 131]","[[3, 6], [10, 1], [12, 6]]","[122, 9, 131]","[[1, 6], [10, 1], [12, 6]]","[120, 9, 131]","[[1, 7], [10, 1], [11, 7]]","[144, 9, 154]"
3_12_case10_466,logic,logic/3_12_case10_466.txt,3,C,"[[6, 6], [3, 3], [11, 2]]","[125, 50, 34]","[[3, 6], [3, 1], [12, 2]]","[122, 2, 35]","[[1, 6], [3, 1], [12, 2]]","[120, 2, 35]","[[1, 6], [3, 1], [11, 3]]","[120, 2, 58]"
3_12_case10_478,logic,logic/3_12_case10_478.txt,3,D,"[[6, 6], [6, 5], [1, 10]]","[125, 101, 216]","[[1, 6], [6, 1], [6, 10]]","[120, 5, 221]","[[1, 6], [6, 1], [10, 10]]","[120, 5, 225]","[[1, 6], [6, 1], [11, 10]]","[120, 5, 226]"
3_12_case10_490,logic,logic/3_12_case10_490.txt,3,B,"[[6, 6], [7, 4], [12, 10]]","[125, 78, 227]","[[1, 6], [7, 1], [12, 10]]","[120, 6, 227]","[[3, 6], [7, 1], [12, 10]]","[122, 6, 227]","[[2, 6], [6, 1], [13, 10]]","[121, 5, 228]"
3_12_case10_502,logic,logic/3_12_case10_502.txt,3,A,"[[1, 6], [12, 1], [12, 4]]","[120, 11, 83]","[[6, 6], [12, 9], [5, 4]]","[125, 203, 76]","[[1, 6], [12, 4], [10, 4]]","[120, 83, 81]","[[1, 7], [13, 1], [11, 5]]","[144, 12, 106]"
3_12_case10_514,logic,logic/3_12_case10_514.txt,3,A,"[[1, 6], [12, 1], [12, 11]]","[120, 11, 251]","[[6, 6], [12, 5], [10, 11]]","[125, 107, 249]","[[3, 6], [12, 2], [12, 11]]","[122, 35, 251]","[[1, 7], [11, 1], [12, 10]]","[144, 10, 227]"
3_12_case10_526,logic,logic/3_12_case10_526.txt,3,C,"[[6, 6], [3, 3], [5, 7]]","[125, 50, 148]","[[2, 6], [3, 1], [9, 7]]","[121, 2, 152]","[[1, 6], [3, 1], [12, 7]]","[120, 2, 155]","[[1, 7], [4, 2], [12, 8]]","[144, 27, 179]"
3_12_case10_538,logic,logic/3_12_case10_538.txt,3,B,"[[6, 6], [4, 6], [7, 4]]","[125, 123, 78]","[[1, 6], [4, 1], [12, 4]]","[120, 3, 83]","[[3, 6], [4, 3], [10, 4]]","[122, 51, 81]","[[2, 7], [3, 1], [12, 3]]","[145, 2, 59]"
3_12_case10_550,logic,logic/3_12_case10_550.txt,3,B,"[[6, 6], [12, 2], [6, 8]]","[125, 35, 173]","[[1, 6], [12, 1], [12, 8]]","[120, 11, 179]","[[2, 6], [12, 1], [10, 8]]","[121, 11, 177]","[[2, 6], [13, 1], [13, 8]]","[121, 12, 180]"
3_12_case10_562,logic,logic/3_12_case10_562.txt,3,A,"[[1, 6], [6, 1], [12, 12]]","[120, 5, 275]","[[6, 6], [6, 9], [8, 12]]","[125, 197, 271]","[[1, 6], [6, 4], [12, 12]]","[120, 77, 275]","[[1, 6], [6, 1], [13, 11]]","[120, 5, 252]"
3_12_case10_574,logic,logic/3_12_case10_574.txt,3,C,"[[6, 6], [6, 4], [10, 8]]","[125, 77, 177]","[[3, 6], [6, 1], [12, 8]]","[122, 5, 179]","[[1, 6], [6, 1], [12, 8]]","[120, 5, 179]","[[2, 6], [7, 1], [13, 8]]","[121, 6, 180]"
3_12_case10_58,logic,logic/3_12_case10_58.txt,3,C,"[[6, 6], [4, 4], [7, 2]]","[125, 75, 30]","[[3, 6], [4, 1], [10, 2]]","[122, 3, 33]","[[1, 6], [4, 1], [12, 2]]","[120, 3, 35]","[[1, 5], [3, 2], [13, 1]]","[96, 26, 12]"
3_12_case10_586,logic,logic/3_12_case10_586.txt,3,B,"[[6, 6], [2, 12], [10, 8]]","[125, 265, 177]","[[1, 6], [2, 2], [12, 8]]","[120, 25, 179]","[[1, 6], [2, 7], [12, 8]]","[120, 145, 179]","[[1, 6], [2, 3], [12, 8]]","[120, 49, 179]"
3_12_case10_598,logic,logic/3_12_case10_598.txt,3,C,"[[6, 6], [3, 8], [11, 11]]","[125, 170, 250]","[[2, 6], [3, 4], [12, 11]]","[121, 74, 251]","[[1, 6], [3, 1], [12, 11]]","[120, 2, 251]","[[1, 6], [2, 1], [13, 12]]","[120, 1, 276]"
3_12_case10_610,logic,logic/3_12_case10_610.txt,3,D,"[[6, 6], [12, 6], [3, 7]]","[125, 131, 146]","[[1, 6], [12, 1], [8, 7]]","[120, 11, 151]","[[1, 6], [13, 1], [12, 7]]","[120, 12, 155]","[[1, 6], [12, 1], [12, 7]]","[120, 11, 155]"
3_12_case10_622,logic,logic/3_12_case10_622.txt,3,D,"[[6, 6], [1, 8], [10, 5]]","[125, 168, 105]","[[2, 6], [1, 4], [12, 5]]","[121, 72, 107]","[[1, 5], [2, 2], [12, 6]]","[96, 25, 131]","[[1, 6], [1, 1], [12, 5]]","[120, 0, 107]"
3_12_case10_634,logic,logic/3_12_case10_634.txt,3,B,"[[6, 6], [6, 1], [1, 7]]","[125, 5, 144]","[[1, 6], [6, 1], [11, 7]]","[120, 5, 154]","[[1, 6], [6, 1], [6, 7]]","[120, 5, 149]","[[1, 6], [6, 1], [10, 7]]","[120, 5, 153]"
3_12_case10_646,logic,logic/3_12_case10_646.txt,3,C,"[[6, 6], [4, 8], [1, 2]]","[125, 171, 24]","[[1, 6], [4, 3], [6, 2]]","[120, 51, 29]","[[1, 6], [4, 1], [11, 2]]","[120, 3, 34]","[[1, 6], [4, 1], [10, 2]]","[120, 3, 33]"
3_12_case10_658,logic,logic/3_12_case10_658.txt,3,D,"[[6, 6], [6, 5], [5, 8]]","[125, 101, 172]","[[2, 6], [6, 1], [9, 8]]","[121, 5, 176]","[[2, 7], [7, 2], [13, 8]]","[145, 30, 180]","[[1, 6], [6, 1], [12, 8]]","[120, 5, 179]"
3_12_case10_670,logic,logic/3_12_case10_670.txt,3,C,"[[6, 6], [6, 1], [4, 11]]","[125, 5, 243]","[[1, 6], [6, 1], [9, 11]]","[120, 5, 248]","[[1, 6], [6, 1], [12, 11]]","[120, 5, 251]","[[1, 7], [7, 1], [12, 10]]","[144, 6, 227]"
3_12_case10_682,logic,logic/3_12_case10_682.txt,3,B,"[[6, 6], [8, 2], [10, 11]]","[125, 31, 249]","[[1, 6], [8, 1], [12, 11]]","[120, 7, 251]","[[3, 6], [8, 1], [12, 11]]","[122, 7, 251]","[[1, 7], [8, 1], [12, 10]]","[144, 7, 227]"
3_12_case10_694,logic,logic/3_12_case10_694.txt,3,B,"[[6, 6], [2, 4], [9, 7]]","[125, 73, 152]","[[1, 6], [2, 1], [12, 7]]","[120, 1, 155]","[[3, 6], [2, 1], [12, 7]]","[122, 1, 155]","[[2, 6], [2, 2], [12, 6]]","[121, 25, 131]"
3_12_case10_70,logic,logic/3_12_case10_70.txt,3,A,"[[1, 6], [6, 1], [12, 10]]","[120, 5, 227]","[[6, 6], [6, 1], [4, 10]]","[125, 5, 219]","[[1, 6], [6, 1], [9, 10]]","[120, 5, 224]","[[1, 6], [6, 1], [13, 9]]","[120, 5, 204]"
3_12_case10_706,logic,logic/3_12_case10_706.txt,3,D,"[[6, 6], [8, 10], [3, 1]]","[125, 223, 2]","[[1, 6], [8, 5], [8, 1]]","[120, 103, 7]","[[2, 6], [8, 1], [13, 2]]","[121, 7, 36]","[[1, 6], [8, 1], [12, 1]]","[120, 7, 11]"
3_12_case10_718,logic,logic/3_12_case10_718.txt,3,B,"[[6, 6], [3, 4], [2, 6]]","[125, 74, 121]","[[1, 6], [3, 1], [12, 6]]","[120, 2, 131]","[[1, 6], [3, 1], [7, 6]]","[120, 2, 126]","[[1, 6], [3, 1], [11, 6]]","[120, 2, 130]"
3_12_case10_730,logic,logic/3_12_case10_730.txt,3,D,"[[6, 6], [12, 5], [9, 9]]","[125, 107, 200]","[[3, 6], [12, 2], [12, 9]]","[122, 35, 203]","[[2, 7], [12, 1], [12, 8]]","[145, 11, 179]","[[1, 6], [12, 1], [12, 9]]","[120, 11, 203]"
3_12_case10_742,logic,logic/3_12_case10_742.txt,3,B,"[[6, 6], [9, 3], [5, 9]]","[125, 56, 196]","[[1, 6], [9, 1], [12, 9]]","[120, 8, 203]","[[2, 6], [9, 1], [9, 9]]","[121, 8, 200]","[[2, 6], [10, 1], [12, 9]]","[121, 9, 203]"
3_12_case10_754,logic,logic/3_12_case10_754.txt,3,C,"[[6, 6], [7, 12], [10, 3]]","[125, 270, 57]","[[1, 6], [7, 7], [12, 3]]","[120, 150, 59]","[[1, 6], [7, 2], [12, 3]]","[120, 30, 59]","[[1, 6], [7, 3], [12, 3]]","[120, 54, 59]"
3_12_case10_766,logic,logic/3_12_case10_766.txt,3,C,"[[6, 6], [3, 6], [3, 8]]","[125, 122, 170]","[[1, 6], [3, 1], [8, 8]]","[120, 2, 175]","[[1, 6], [3, 1], [12, 8]]","[120, 2, 179]","[[1, 6], [4, 1], [11, 8]]","[120, 3, 178]"
3_12_case10_778,logic,logic/3_12_case10_778.txt,3,C,"[[6, 6], [11, 4], [5, 8]]","[125, 82, 172]","[[2, 6], [11, 1], [9, 8]]","[121, 10, 176]","[[1, 6], [11, 1], [12, 8]]","[120, 10, 179]","[[2, 6], [10, 1], [11, 9]]","[121, 9, 202]"
3_12_case10_790,logic,logic/3_12_case10_790.txt,3,D,"[[6, 6], [11, 4], [7, 10]]","[125, 82, 222]","[[3, 6], [11, 1], [10, 10]]","[122, 10, 225]","[[1, 6], [10, 1], [13, 10]]","[120, 9, 228]","[[1, 6], [11, 1], [12, 10]]","[120, 10, 227]"
3_12_case10_802,logic,logic/3_12_case10_802.txt,3,C,"[[6, 6], [8, 6], [9, 5]]","[125, 127, 104]","[[3, 6], [8, 3], [12, 5]]","[122, 55, 107]","[[1, 6], [8, 1], [12, 5]]","[120, 7, 107]","[[2, 7], [8, 1], [13, 4]]","[145, 7, 84]"
3_12_case10_814,logic,logic/3_12_case10_814.txt,3,A,"[[1, 6], [10, 1], [12, 7]]","[120, 9, 155]","[[6, 6], [10, 8], [11, 7]]","[125, 177, 154]","[[2, 6], [10, 4], [12, 7]]","[121, 81, 155]","[[1, 6], [11, 1], [12, 6]]","[120, 10, 131]"
3_12_case10_82,logic,logic/3_12_case10_82.txt,3,C,"[[6, 6], [10, 5], [1, 3]]","[125, 105, 48]","[[1, 6], [10, 1], [6, 3]]","[120, 9, 53]","[[1, 6], [10, 1], [11, 3]]","[120, 9, 58]","[[1, 6], [10, 1], [10, 3]]","[120, 9, 57]"
3_12_case10_826,logic,logic/3_12_case10_826.txt,3,C,"[[6, 6], [8, 10], [2, 7]]","[125, 223, 145]","[[1, 6], [8, 5], [7, 7]]","[120, 103, 150]","[[1, 6], [8, 1], [12, 7]]","[120, 7, 155]","[[1, 6], [8, 1], [11, 7]]","[120, 7, 154]"
3_12_case10_838,logic,logic/3_12_case10_838.txt,3,D,"[[6, 6], [4, 3], [10, 1]]","[125, 51, 9]","[[3, 6], [4, 1], [12, 1]]","[122, 3, 11]","[[1, 6], [3, 1], [12, 1]]","[120, 2, 11]","[[1, 6], [4, 1], [12, 1]]","[120, 3, 11]"
3_12_case10_850,logic,logic/3_12_case10_850.txt,3,C,"[[6, 6], [6, 4], [5, 10]]","[125, 77, 220]","[[2, 6], [6, 1], [9, 10]]","[121, 5, 224]","[[1, 6], [6, 1], [12, 10]]","[120, 5, 227]","[[1, 6], [6, 2], [13, 10]]","[120, 29, 228]"
3_12_case10_862,logic,logic/3_12_case10_862.txt,3,B,"[[6, 6], [8, 9], [8, 6]]","[125, 199, 127]","[[1, 6], [8, 1], [12, 6]]","[120, 7, 131]","[[1, 6], [8, 4], [12, 6]]","[120, 79, 131]","[[2, 7], [8, 2], [12, 7]]","[145, 31, 155]"
3_12_case10_874,logic,logic/3_12_case10_874.txt,3,D,"[[6, 6], [10, 8], [12, 9]]","[125, 177, 203]","[[2, 6], [10, 4], [12, 9]]","[121, 81, 203]","[[2, 5], [9, 2], [13, 10]]","[97, 32, 228]","[[1, 6], [10, 1], [12, 9]]","[120, 9, 203]"
3_12_case10_886,logic,logic/3_12_case10_886.txt,3,C,"[[6, 6], [12, 10], [5, 11]]","[125, 227, 244]","[[1, 6], [12, 5], [10, 11]]","[120, 107, 249]","[[1, 6], [12, 1], [12, 11]]","[120, 11, 251]","[[1, 5], [11, 2], [11, 11]]","[96, 34, 250]"
3_12_case10_898,logic,logic/3_12_case10_898.txt,3,C,"[[6, 6], [8, 5], [5, 1]]","[125, 103, 4]","[[2, 6], [8, 1], [9, 1]]","[121, 7, 8]","[[1, 6], [8, 1], [12, 1]]","[120, 7, 11]","[[2, 6], [9, 1], [12, 2]]","[121, 8, 35]"
3_12_case10_910,logic,logic/3_12_case10_910.txt,3,D,"[[6, 6], [12, 2], [8, 11]]","[125, 35, 247]","[[3, 6], [12, 1], [11, 11]]","[122, 11, 250]","[[1, 7], [11, 1], [11, 11]]","[144, 10, 250]","[[1, 6], [12, 1], [12, 11]]","[120, 11, 251]"
3_12_case10_922,logic,logic/3_12_case10_922.txt,3,A,"[[1, 6], [6, 1], [12, 6]]","[120, 5, 131]","[[6, 6], [6, 9], [4, 6]]","[125, 197, 123]","[[1, 6], [6, 4], [9, 6]]","[120, 77, 128]","[[2, 7], [7, 1], [11, 7]]","[145, 6, 154]"
3_12_case10_934,logic,logic/3_12_case10_934.txt,3,B,"[[6, 6], [6, 9], [10, 1]]","[125, 197, 9]","[[1, 6], [6, 1], [12, 1]]","[120, 5, 11]","[[1, 6], [6, 4], [12, 1]]","[120, 77, 11]","[[2, 5], [7, 2], [11, 1]]","[97, 30, 10]"
3_12_case10_94,logic,logic/3_12_case10_94.txt,3,C,"[[6, 6], [4, 4], [1, 8]]","[125, 75, 168]","[[1, 6], [4, 1], [6, 8]]","[120, 3, 173]","[[1, 6], [4, 1], [11, 8]]","[120, 3, 178]","[[1, 6], [4, 1], [10, 8]]","[120, 3, 177]"
3_12_case10_946,logic,logic/3_12_case10_946.txt,3,D,"[[6, 6], [4, 5], [2, 6]]","[125, 99, 121]","[[1, 6], [4, 1], [7, 6]]","[120, 3, 126]","[[1, 6], [4, 1], [11, 6]]","[120, 3, 130]","[[1, 6], [4, 1], [12, 6]]","[120, 3, 131]"
3_12_case10_958,logic,logic/3_12_case10_958.txt,3,B,"[[6, 6], [10, 7], [1, 5]]","[125, 153, 96]","[[1, 6], [10, 1], [11, 5]]","[120, 9, 106]","[[1, 6], [10, 2], [6, 5]]","[120, 33, 101]","[[1, 6], [10, 1], [10, 5]]","[120, 9, 105]"
3_12_case10_970,logic,logic/3_12_case10_970.txt,3,C,"[[6, 6], [4, 5], [7, 12]]","[125, 99, 270]","[[3, 6], [4, 2], [10, 12]]","[122, 27, 273]","[[1, 6], [4, 1], [12, 12]]","[120, 3, 275]","[[2, 5], [4, 1], [13, 11]]","[97, 3, 252]"
3_12_case10_982,logic,logic/3_12_case10_982.txt,3,B,"[[6, 6], [6, 9], [7, 3]]","[125, 197, 54]","[[1, 6], [6, 1], [12, 3]]","[120, 5, 59]","[[1, 6], [6, 4], [12, 3]]","[120, 77, 59]","[[2, 6], [6, 1], [12, 2]]","[121, 5, 35]"
3_12_case10_994,logic,logic/3_12_case10_994.txt,3,D,"[[6, 6], [8, 3], [9, 7]]","[125, 55, 152]","[[3, 6], [8, 1], [12, 7]]","[122, 7, 155]","[[2, 5], [8, 1], [12, 8]]","[97, 7, 179]","[[1, 6], [8, 1], [12, 7]]","[120, 7, 155]"
3_12_case11_107,logic,logic/3_12_case11_107.txt,3,B,"[[6, 6], [5, 1], [5, 2]]","[125, 4, 28]","[[12, 6], [5, 1], [1, 2]]","[131, 4, 24]","[[10, 6], [5, 1], [1, 2]]","[129, 4, 24]","[[11, 7], [4, 2], [1, 3]]","[154, 27, 48]"
3_12_case11_11,logic,logic/3_12_case11_11.txt,3,B,"[[6, 6], [9, 6], [1, 2]]","[125, 128, 24]","[[12, 6], [9, 1], [1, 2]]","[131, 8, 24]","[[10, 6], [9, 2], [1, 2]]","[129, 32, 24]","[[11, 6], [9, 1], [1, 3]]","[130, 8, 48]"
3_12_case11_119,logic,logic/3_12_case11_119.txt,3,D,"[[6, 6], [6, 10], [5, 2]]","[125, 221, 28]","[[11, 6], [6, 5], [1, 2]]","[130, 101, 24]","[[12, 5], [5, 2], [1, 2]]","[107, 28, 24]","[[12, 6], [6, 1], [1, 2]]","[131, 5, 24]"
3_12_case11_131,logic,logic/3_12_case11_131.txt,3,A,"[[12, 6], [7, 1], [1, 5]]","[131, 6, 96]","[[6, 6], [7, 4], [6, 5]]","[125, 78, 101]","[[10, 6], [7, 1], [2, 5]]","[129, 6, 97]","[[12, 5], [6, 1], [1, 5]]","[107, 5, 96]"
3_12_case11_143,logic,logic/3_12_case11_143.txt,3,C,"[[6, 6], [5, 7], [10, 12]]","[125, 148, 273]","[[11, 6], [5, 2], [5, 12]]","[130, 28, 268]","[[12, 6], [5, 1], [1, 12]]","[131, 4, 264]","[[12, 5], [4, 1], [1, 12]]","[107, 3, 264]"
