trial_id,mode,relpath_txt,n_agents,correct,choiceA_xy,choiceA_cell,choiceB_xy,choiceB_cell,choiceC_xy,choiceC_cell,choiceD_xy,choiceD_cell
3_12_135,random,random/3_12_135.txt,3,C,"[[11, 10], [6, 5], [6, 6]]","[226, 101, 125]","[[10, 11], [7, 5], [9, 8]]","[249, 102, 176]","[[9, 11], [9, 6], [6, 10]]","[248, 128, 221]","[[8, 10], [9, 7], [7, 9]]","[223, 152, 198]"
3_12_136,random,random/3_12_136.txt,3,B,"[[6, 6], [6, 11], [6, 9]]","[125, 245, 197]","[[8, 8], [7, 10], [1, 11]]","[175, 222, 240]","[[7, 8], [7, 10], [4, 10]]","[174, 222, 219]","[[9, 8], [6, 10], [2, 11]]","[176, 221, 241]"
3_12_137,random,random/3_12_137.txt,3,A,"[[7, 11], [6, 3], [4, 7]]","[246, 53, 147]","[[4, 10], [6, 6], [8, 5]]","[219, 125, 103]","[[5, 12], [7, 6], [6, 6]]","[268, 126, 125]","[[8, 10], [7, 3], [4, 8]]","[223, 54, 171]"
3_12_138,random,random/3_12_138.txt,3,D,"[[12, 3], [1, 11], [6, 6]]","[59, 240, 125]","[[8, 5], [2, 10], [6, 9]]","[103, 217, 197]","[[10, 4], [2, 11], [5, 11]]","[81, 241, 244]","[[11, 4], [1, 11], [6, 12]]","[82, 240, 269]"
3_12_139,random,random/3_12_139.txt,3,C,"[[6, 6], [7, 7], [1, 12]]","[125, 150, 264]","[[4, 9], [6, 5], [2, 12]]","[195, 101, 265]","[[5, 7], [4, 7], [1, 11]]","[148, 147, 240]","[[4, 8], [3, 6], [1, 10]]","[171, 122, 216]"
3_12_14,random,random/3_12_14.txt,3,C,"[[5, 9], [6, 6], [9, 12]]","[196, 125, 272]","[[6, 10], [7, 8], [10, 12]]","[221, 174, 273]","[[8, 11], [7, 7], [9, 10]]","[247, 150, 224]","[[7, 10], [6, 8], [8, 9]]","[222, 173, 199]"
3_12_140,random,random/3_12_140.txt,3,C,"[[9, 2], [6, 6], [5, 4]]","[32, 125, 76]","[[9, 3], [7, 5], [6, 2]]","[56, 102, 29]","[[8, 3], [4, 8], [6, 4]]","[55, 171, 77]","[[7, 4], [5, 7], [5, 4]]","[78, 148, 76]"
3_12_141,random,random/3_12_141.txt,3,C,"[[2, 10], [9, 1], [6, 6]]","[217, 8, 125]","[[3, 12], [10, 2], [4, 6]]","[266, 33, 123]","[[3, 10], [10, 3], [8, 7]]","[218, 57, 151]","[[2, 10], [11, 4], [7, 6]]","[217, 82, 126]"
3_12_142,random,random/3_12_142.txt,3,D,"[[6, 6], [7, 2], [2, 4]]","[125, 30, 73]","[[5, 4], [6, 2], [3, 4]]","[76, 29, 74]","[[8, 4], [8, 1], [2, 5]]","[79, 7, 97]","[[7, 5], [7, 2], [1, 4]]","[102, 30, 72]"
3_12_143,random,random/3_12_143.txt,3,B,"[[9, 8], [6, 6], [1, 9]]","[176, 125, 192]","[[8, 5], [3, 9], [1, 8]]","[103, 194, 168]","[[9, 7], [5, 9], [1, 7]]","[152, 196, 144]","[[8, 6], [4, 10], [1, 7]]","[127, 219, 144]"
3_12_144,random,random/3_12_144.txt,3,A,"[[4, 12], [4, 6], [3, 3]]","[267, 123, 50]","[[8, 9], [1, 3], [6, 6]]","[199, 48, 125]","[[5, 10], [1, 4], [4, 3]]","[220, 72, 51]","[[5, 12], [3, 5], [2, 2]]","[268, 98, 25]"
3_12_145,random,random/3_12_145.txt,3,C,"[[6, 6], [10, 6], [3, 3]]","[125, 129, 50]","[[5, 8], [6, 7], [4, 4]]","[172, 149, 75]","[[4, 7], [7, 4], [5, 2]]","[147, 78, 28]","[[4, 8], [6, 5], [6, 3]]","[171, 101, 53]"
3_12_146,random,random/3_12_146.txt,3,C,"[[6, 10], [6, 6], [5, 1]]","[221, 125, 4]","[[6, 11], [4, 4], [1, 3]]","[245, 75, 48]","[[9, 11], [8, 6], [2, 1]]","[248, 127, 1]","[[8, 11], [7, 5], [3, 1]]","[247, 102, 2]"
3_12_147,random,random/3_12_147.txt,3,D,"[[7, 11], [8, 3], [6, 6]]","[246, 55, 125]","[[6, 12], [6, 5], [6, 6]]","[269, 101, 125]","[[7, 12], [8, 4], [5, 7]]","[270, 79, 148]","[[6, 12], [7, 5], [4, 7]]","[269, 102, 147]"
3_12_148,random,random/3_12_148.txt,3,B,"[[6, 6], [12, 6], [1, 3]]","[125, 131, 48]","[[1, 8], [12, 5], [2, 5]]","[168, 107, 97]","[[3, 5], [11, 6], [2, 1]]","[98, 130, 1]","[[1, 7], [11, 6], [3, 5]]","[144, 130, 98]"
3_12_149,random,random/3_12_149.txt,3,C,"[[10, 1], [6, 6], [1, 1]]","[9, 125, 0]","[[9, 3], [7, 6], [4, 1]]","[56, 126, 3]","[[11, 3], [6, 8], [1, 1]]","[58, 173, 0]","[[10, 4], [6, 7], [2, 1]]","[81, 149, 1]"
3_12_15,random,random/3_12_15.txt,3,C,"[[10, 8], [3, 7], [6, 6]]","[177, 146, 125]","[[9, 8], [5, 4], [8, 4]]","[176, 76, 79]","[[5, 9], [5, 3], [9, 6]]","[196, 52, 128]","[[6, 8], [6, 4], [8, 6]]","[173, 77, 127]"
3_12_150,random,random/3_12_150.txt,3,D,"[[12, 6], [1, 3], [6, 6]]","[131, 48, 125]","[[11, 5], [4, 2], [9, 6]]","[106, 27, 128]","[[11, 5], [4, 1], [10, 6]]","[106, 3, 129]","[[11, 4], [5, 1], [9, 6]]","[82, 4, 128]"
3_12_151,random,random/3_12_151.txt,3,C,"[[6, 6], [11, 11], [9, 2]]","[125, 250, 32]","[[6, 5], [10, 9], [5, 3]]","[101, 201, 52]","[[6, 4], [12, 12], [3, 4]]","[77, 275, 74]","[[6, 5], [12, 11], [2, 4]]","[101, 251, 73]"
3_12_152,random,random/3_12_152.txt,3,D,"[[10, 5], [6, 6], [9, 11]]","[105, 125, 248]","[[10, 2], [4, 7], [8, 12]]","[33, 147, 271]","[[8, 1], [6, 5], [9, 11]]","[7, 101, 248]","[[9, 1], [7, 4], [10, 12]]","[8, 78, 273]"
3_12_153,random,random/3_12_153.txt,3,C,"[[10, 11], [5, 12], [6, 6]]","[249, 268, 125]","[[11, 8], [6, 9], [5, 8]]","[178, 197, 172]","[[8, 11], [8, 8], [4, 11]]","[247, 175, 243]","[[9, 11], [7, 9], [5, 10]]","[248, 198, 220]"
3_12_154,random,random/3_12_154.txt,3,C,"[[6, 6], [4, 7], [9, 12]]","[125, 147, 272]","[[8, 10], [6, 7], [10, 12]]","[223, 149, 273]","[[7, 9], [6, 7], [9, 12]]","[198, 149, 272]","[[8, 10], [7, 7], [8, 12]]","[223, 150, 271]"
3_12_155,random,random/3_12_155.txt,3,A,"[[12, 12], [5, 7], [2, 9]]","[275, 148, 193]","[[12, 5], [6, 6], [2, 11]]","[107, 125, 241]","[[11, 7], [3, 8], [1, 11]]","[154, 170, 240]","[[12, 11], [4, 8], [2, 10]]","[251, 171, 217]"
3_12_156,random,random/3_12_156.txt,3,C,"[[3, 8], [12, 5], [6, 6]]","[170, 107, 125]","[[1, 9], [10, 6], [2, 8]]","[192, 129, 169]","[[3, 6], [11, 4], [4, 6]]","[122, 82, 123]","[[4, 5], [11, 5], [3, 7]]","[99, 106, 146]"
3_12_157,random,random/3_12_157.txt,3,B,"[[6, 6], [9, 11], [4, 8]]","[125, 248, 171]","[[6, 4], [9, 12], [6, 10]]","[77, 272, 221]","[[7, 3], [6, 11], [3, 9]]","[54, 245, 194]","[[7, 3], [8, 11], [7, 11]]","[54, 247, 246]"
3_12_158,random,random/3_12_158.txt,3,B,"[[9, 4], [6, 6], [2, 7]]","[80, 125, 145]","[[12, 4], [2, 5], [5, 8]]","[83, 97, 172]","[[9, 4], [3, 7], [1, 9]]","[80, 146, 192]","[[12, 5], [1, 5], [4, 9]]","[107, 96, 195]"
3_12_159,random,random/3_12_159.txt,3,B,"[[5, 12], [9, 10], [6, 6]]","[268, 224, 125]","[[1, 11], [10, 11], [7, 8]]","[240, 249, 174]","[[3, 10], [11, 10], [10, 7]]","[218, 226, 153]","[[1, 12], [11, 11], [7, 9]]","[264, 250, 198]"
3_12_16,random,random/3_12_16.txt,3,A,"[[6, 10], [1, 9], [3, 10]]","[221, 192, 218]","[[6, 6], [2, 8], [4, 11]]","[125, 169, 243]","[[6, 7], [1, 12], [3, 11]]","[149, 264, 242]","[[5, 9], [1, 8], [3, 11]]","[196, 168, 242]"
3_12_160,random,random/3_12_160.txt,3,A,"[[6, 8], [8, 9], [5, 5]]","[173, 199, 100]","[[6, 6], [6, 10], [2, 7]]","[125, 221, 145]","[[7, 8], [6, 10], [1, 6]]","[174, 221, 120]","[[5, 8], [8, 8], [4, 6]]","[172, 175, 123]"
3_12_161,random,random/3_12_161.txt,3,D,"[[10, 7], [6, 6], [6, 9]]","[153, 125, 197]","[[7, 9], [5, 3], [6, 10]]","[198, 52, 221]","[[10, 9], [7, 6], [6, 11]]","[201, 126, 245]","[[10, 8], [6, 5], [5, 10]]","[177, 101, 220]"
3_12_162,random,random/3_12_162.txt,3,A,"[[8, 12], [7, 2], [8, 6]]","[271, 30, 127]","[[11, 11], [7, 2], [6, 6]]","[250, 30, 125]","[[11, 12], [6, 2], [7, 6]]","[274, 29, 126]","[[9, 12], [6, 2], [9, 6]]","[272, 29, 128]"
3_12_163,random,random/3_12_163.txt,3,A,"[[6, 5], [11, 12], [6, 10]]","[101, 274, 221]","[[6, 6], [7, 7], [11, 9]]","[125, 150, 202]","[[6, 7], [11, 9], [11, 12]]","[149, 202, 274]","[[7, 6], [12, 12], [7, 11]]","[126, 275, 246]"
3_12_164,random,random/3_12_164.txt,3,A,"[[3, 1], [9, 7], [12, 11]]","[2, 152, 251]","[[1, 3], [6, 6], [9, 11]]","[48, 125, 248]","[[2, 2], [7, 8], [12, 10]]","[25, 174, 227]","[[4, 1], [8, 8], [12, 10]]","[3, 175, 227]"
3_12_165,random,random/3_12_165.txt,3,A,"[[8, 5], [10, 4], [10, 2]]","[103, 81, 33]","[[8, 3], [11, 2], [6, 6]]","[55, 34, 125]","[[10, 5], [7, 4], [9, 2]]","[105, 78, 32]","[[9, 6], [10, 3], [11, 3]]","[128, 57, 58]"
3_12_166,random,random/3_12_166.txt,3,A,"[[6, 8], [4, 5], [3, 5]]","[173, 99, 98]","[[6, 6], [8, 10], [2, 2]]","[125, 223, 25]","[[5, 7], [5, 8], [1, 3]]","[148, 172, 48]","[[5, 7], [5, 6], [2, 4]]","[148, 124, 73]"
3_12_167,random,random/3_12_167.txt,3,B,"[[3, 9], [6, 6], [11, 12]]","[194, 125, 274]","[[2, 12], [8, 8], [9, 8]]","[265, 175, 176]","[[2, 12], [7, 7], [11, 10]]","[265, 150, 226]","[[1, 12], [7, 7], [8, 9]]","[264, 150, 199]"
3_12_168,random,random/3_12_168.txt,3,D,"[[7, 2], [10, 2], [6, 6]]","[30, 33, 125]","[[5, 2], [12, 3], [5, 6]]","[28, 59, 124]","[[6, 5], [11, 1], [4, 8]]","[101, 10, 171]","[[5, 5], [10, 2], [4, 7]]","[100, 33, 147]"
3_12_169,random,random/3_12_169.txt,3,C,"[[6, 6], [11, 2], [10, 4]]","[125, 34, 81]","[[5, 5], [12, 2], [11, 7]]","[100, 35, 154]","[[4, 6], [11, 2], [10, 9]]","[123, 34, 201]","[[5, 7], [12, 3], [9, 8]]","[148, 59, 176]"
3_12_17,random,random/3_12_17.txt,3,D,"[[2, 12], [6, 6], [8, 7]]","[265, 125, 151]","[[5, 12], [5, 6], [9, 9]]","[268, 124, 200]","[[7, 11], [6, 6], [8, 12]]","[246, 125, 271]","[[8, 12], [7, 5], [9, 11]]","[271, 102, 248]"
3_12_170,random,random/3_12_170.txt,3,C,"[[3, 3], [6, 6], [9, 1]]","[50, 125, 8]","[[1, 1], [8, 7], [11, 1]]","[0, 151, 10]","[[3, 1], [8, 8], [12, 1]]","[2, 175, 11]","[[4, 1], [7, 7], [11, 2]]","[3, 150, 34]"
3_12_171,random,random/3_12_171.txt,3,B,"[[11, 11], [12, 1], [6, 6]]","[250, 11, 125]","[[9, 11], [12, 3], [6, 4]]","[248, 59, 77]","[[11, 12], [10, 1], [5, 4]]","[274, 9, 76]","[[10, 11], [11, 2], [7, 4]]","[249, 34, 78]"
3_12_172,random,random/3_12_172.txt,3,C,"[[6, 6], [7, 12], [3, 12]]","[125, 270, 266]","[[4, 2], [6, 12], [1, 11]]","[27, 269, 240]","[[4, 1], [6, 12], [2, 12]]","[3, 269, 265]","[[3, 1], [6, 11], [1, 11]]","[2, 245, 240]"
3_12_173,random,random/3_12_173.txt,3,C,"[[7, 6], [6, 6], [10, 5]]","[126, 125, 105]","[[6, 4], [3, 6], [11, 4]]","[77, 122, 82]","[[3, 4], [2, 8], [11, 3]]","[74, 169, 58]","[[4, 5], [1, 8], [11, 2]]","[99, 168, 34]"
3_12_174,random,random/3_12_174.txt,3,C,"[[2, 5], [4, 9], [6, 6]]","[97, 195, 125]","[[2, 1], [2, 8], [4, 6]]","[1, 169, 123]","[[4, 2], [1, 7], [8, 9]]","[27, 144, 199]","[[4, 1], [1, 8], [7, 9]]","[3, 168, 198]"
3_12_175,random,random/3_12_175.txt,3,D,"[[6, 6], [5, 12], [12, 12]]","[125, 268, 275]","[[5, 7], [3, 11], [8, 11]]","[148, 242, 247]","[[6, 4], [5, 11], [8, 12]]","[77, 244, 271]","[[7, 3], [4, 10], [9, 11]]","[54, 219, 248]"
3_12_176,random,random/3_12_176.txt,3,B,"[[2, 6], [6, 6], [1, 7]]","[121, 125, 144]","[[2, 5], [1, 3], [3, 8]]","[97, 48, 170]","[[2, 4], [6, 6], [2, 6]]","[73, 125, 121]","[[1, 4], [2, 3], [2, 7]]","[72, 49, 145]"
3_12_177,random,random/3_12_177.txt,3,B,"[[4, 3], [12, 11], [6, 6]]","[51, 251, 125]","[[6, 4], [10, 10], [10, 4]]","[77, 225, 81]","[[6, 4], [12, 10], [8, 4]]","[77, 227, 79]","[[6, 5], [11, 10], [10, 5]]","[101, 226, 105]"
3_12_178,random,random/3_12_178.txt,3,A,"[[4, 3], [6, 10], [7, 3]]","[51, 221, 54]","[[6, 6], [2, 12], [8, 2]]","[125, 265, 31]","[[6, 6], [5, 12], [8, 4]]","[125, 268, 79]","[[5, 4], [5, 11], [8, 3]]","[76, 244, 55]"
3_12_179,random,random/3_12_179.txt,3,A,"[[1, 2], [6, 3], [6, 8]]","[24, 53, 173]","[[3, 4], [6, 6], [2, 4]]","[74, 125, 73]","[[2, 4], [7, 5], [6, 5]]","[73, 102, 101]","[[2, 2], [7, 3], [6, 7]]","[25, 54, 149]"
3_12_18,random,random/3_12_18.txt,3,D,"[[9, 10], [11, 9], [6, 6]]","[224, 202, 125]","[[9, 9], [10, 9], [8, 8]]","[200, 201, 175]","[[7, 11], [11, 11], [10, 9]]","[246, 250, 201]","[[7, 12], [12, 12], [11, 9]]","[270, 275, 202]"
3_12_180,random,random/3_12_180.txt,3,D,"[[8, 3], [3, 12], [6, 6]]","[55, 266, 125]","[[6, 5], [4, 10], [5, 8]]","[101, 219, 172]","[[4, 5], [5, 7], [6, 6]]","[99, 148, 125]","[[5, 5], [6, 8], [6, 5]]","[100, 173, 101]"
