trial_id,mode,relpath_txt,n_agents,correct,choiceA_xy,choiceA_cell,choiceB_xy,choiceB_cell,choiceC_xy,choiceC_cell,choiceD_xy,choiceD_cell
3_12_127,rulemap,rulemap/3_12_127.txt,3,C,"[[6, 6], [8, 8], [9, 8]]","[125, 175, 176]","[[4, 1], [3, 11], [12, 8]]","[3, 242, 179]","[[4, 1], [1, 12], [12, 11]]","[3, 264, 251]","[[4, 1], [1, 12], [12, 10]]","[3, 264, 227]"
3_12_129,rulemap,rulemap/3_12_129.txt,3,A,"[[1, 12], [12, 5], [3, 1]]","[264, 107, 2]","[[5, 9], [10, 5], [6, 6]]","[196, 105, 125]","[[5, 12], [12, 5], [4, 1]]","[268, 107, 3]","[[1, 11], [13, 5], [3, 2]]","[240, 108, 26]"
3_12_13,rulemap,rulemap/3_12_13.txt,3,A,"[[1, 1], [12, 1], [1, 12]]","[0, 11, 264]","[[6, 6], [12, 1], [4, 9]]","[125, 11, 195]","[[3, 4], [12, 1], [1, 12]]","[74, 11, 264]","[[1, 2], [12, 2], [2, 11]]","[24, 35, 241]"
3_12_131,rulemap,rulemap/3_12_131.txt,3,C,"[[9, 6], [6, 6], [11, 8]]","[128, 125, 178]","[[12, 2], [2, 6], [12, 12]]","[35, 121, 275]","[[12, 1], [1, 6], [12, 12]]","[11, 120, 275]","[[12, 2], [2, 5], [11, 11]]","[35, 97, 250]"
3_12_133,rulemap,rulemap/3_12_133.txt,3,D,"[[6, 6], [9, 5], [11, 10]]","[125, 104, 226]","[[2, 6], [11, 1], [12, 12]]","[121, 10, 275]","[[1, 5], [10, 2], [11, 13]]","[96, 33, 298]","[[1, 6], [11, 1], [12, 12]]","[120, 10, 275]"
3_12_134,rulemap,rulemap/3_12_134.txt,3,C,"[[1, 12], [6, 6], [11, 3]]","[264, 125, 58]","[[1, 12], [2, 3], [12, 1]]","[264, 49, 11]","[[1, 12], [1, 1], [12, 1]]","[264, 0, 11]","[[2, 11], [1, 1], [13, 1]]","[241, 0, 12]"
3_12_135,rulemap,rulemap/3_12_135.txt,3,D,"[[11, 11], [1, 12], [6, 6]]","[250, 264, 125]","[[12, 12], [1, 12], [5, 2]]","[275, 264, 28]","[[12, 12], [1, 12], [4, 1]]","[275, 264, 3]","[[12, 12], [1, 12], [5, 1]]","[275, 264, 4]"
3_12_136,rulemap,rulemap/3_12_136.txt,3,A,"[[6, 1], [1, 12], [12, 12]]","[5, 264, 275]","[[6, 6], [7, 12], [10, 12]]","[125, 270, 273]","[[6, 2], [3, 12], [12, 12]]","[29, 266, 275]","[[6, 2], [1, 11], [12, 13]]","[29, 240, 299]"
3_12_137,rulemap,rulemap/3_12_137.txt,3,B,"[[10, 11], [6, 6], [2, 4]]","[249, 125, 73]","[[12, 12], [12, 1], [1, 4]]","[275, 11, 72]","[[12, 12], [11, 4], [1, 4]]","[275, 82, 72]","[[11, 12], [12, 1], [1, 5]]","[274, 11, 96]"
3_12_138,rulemap,rulemap/3_12_138.txt,3,A,"[[12, 9], [2, 12], [1, 1]]","[203, 265, 0]","[[9, 9], [5, 9], [6, 6]]","[200, 196, 125]","[[12, 9], [3, 12], [3, 1]]","[203, 266, 2]","[[13, 9], [3, 13], [1, 1]]","[204, 290, 0]"
3_12_139,rulemap,rulemap/3_12_139.txt,3,A,"[[12, 1], [8, 12], [1, 1]]","[11, 271, 0]","[[6, 6], [8, 10], [1, 3]]","[125, 223, 48]","[[10, 2], [8, 12], [1, 1]]","[33, 271, 0]","[[12, 1], [9, 11], [2, 2]]","[11, 248, 25]"
3_12_14,rulemap,rulemap/3_12_14.txt,3,A,"[[12, 1], [1, 4], [9, 12]]","[11, 72, 272]","[[8, 2], [6, 6], [7, 7]]","[31, 125, 150]","[[11, 1], [2, 4], [9, 11]]","[10, 73, 248]","[[13, 1], [2, 4], [10, 13]]","[12, 73, 297]"
3_12_140,rulemap,rulemap/3_12_140.txt,3,D,"[[3, 10], [6, 6], [12, 1]]","[218, 125, 11]","[[1, 12], [4, 5], [12, 1]]","[264, 99, 11]","[[2, 11], [2, 1], [13, 1]]","[241, 1, 12]","[[1, 12], [1, 1], [12, 1]]","[264, 0, 11]"
3_12_141,rulemap,rulemap/3_12_141.txt,3,A,"[[3, 1], [1, 12], [12, 8]]","[2, 264, 179]","[[3, 4], [3, 8], [6, 6]]","[74, 170, 125]","[[3, 1], [1, 12], [10, 8]]","[2, 264, 177]","[[3, 2], [1, 13], [11, 9]]","[26, 288, 202]"
3_12_142,rulemap,rulemap/3_12_142.txt,3,B,"[[6, 6], [11, 11], [2, 8]]","[125, 250, 169]","[[8, 1], [12, 12], [1, 12]]","[7, 275, 264]","[[8, 1], [12, 12], [1, 10]]","[7, 275, 216]","[[9, 1], [12, 11], [2, 12]]","[8, 251, 265]"
3_12_143,rulemap,rulemap/3_12_143.txt,3,B,"[[1, 9], [6, 6], [10, 10]]","[192, 125, 225]","[[1, 12], [6, 1], [12, 12]]","[264, 5, 275]","[[1, 12], [6, 2], [12, 12]]","[264, 29, 275]","[[1, 12], [5, 2], [12, 12]]","[264, 28, 275]"
3_12_144,rulemap,rulemap/3_12_144.txt,3,D,"[[9, 7], [4, 2], [6, 6]]","[152, 27, 125]","[[12, 7], [4, 1], [1, 9]]","[155, 3, 192]","[[11, 8], [4, 1], [2, 11]]","[178, 3, 241]","[[12, 7], [4, 1], [1, 12]]","[155, 3, 264]"
3_12_147,rulemap,rulemap/3_12_147.txt,3,B,"[[12, 10], [12, 6], [6, 6]]","[227, 131, 125]","[[12, 12], [12, 1], [1, 6]]","[275, 11, 120]","[[12, 12], [12, 2], [2, 6]]","[275, 35, 121]","[[13, 11], [13, 1], [2, 5]]","[252, 12, 97]"
3_12_148,rulemap,rulemap/3_12_148.txt,3,C,"[[6, 6], [11, 12], [3, 4]]","[125, 274, 74]","[[8, 4], [12, 12], [1, 1]]","[79, 275, 0]","[[12, 1], [12, 12], [1, 1]]","[11, 275, 0]","[[12, 1], [12, 13], [2, 2]]","[11, 299, 25]"
3_12_15,rulemap,rulemap/3_12_15.txt,3,B,"[[12, 2], [9, 9], [6, 6]]","[35, 200, 125]","[[12, 1], [12, 12], [1, 6]]","[11, 275, 120]","[[12, 1], [12, 12], [2, 6]]","[11, 275, 121]","[[13, 2], [13, 13], [1, 6]]","[36, 300, 120]"
3_12_150,rulemap,rulemap/3_12_150.txt,3,A,"[[12, 1], [12, 12], [1, 6]]","[11, 275, 120]","[[8, 3], [7, 9], [6, 6]]","[55, 198, 125]","[[12, 1], [9, 12], [1, 6]]","[11, 272, 120]","[[13, 1], [13, 11], [1, 6]]","[12, 252, 120]"
3_12_151,rulemap,rulemap/3_12_151.txt,3,C,"[[6, 6], [6, 3], [4, 12]]","[125, 53, 267]","[[9, 8], [6, 1], [2, 12]]","[176, 5, 265]","[[12, 12], [6, 1], [1, 12]]","[275, 5, 264]","[[12, 12], [7, 1], [1, 12]]","[275, 6, 264]"
3_12_152,rulemap,rulemap/3_12_152.txt,3,A,"[[1, 12], [6, 1], [12, 12]]","[264, 5, 275]","[[4, 12], [6, 6], [6, 12]]","[267, 125, 269]","[[1, 12], [6, 2], [10, 12]]","[264, 29, 273]","[[2, 11], [5, 1], [12, 12]]","[241, 4, 275]"
3_12_153,rulemap,rulemap/3_12_153.txt,3,D,"[[6, 4], [12, 4], [6, 6]]","[77, 83, 125]","[[3, 1], [12, 4], [6, 11]]","[2, 83, 245]","[[1, 1], [13, 1], [5, 13]]","[0, 12, 292]","[[1, 1], [12, 1], [6, 12]]","[0, 11, 269]"
3_12_154,rulemap,rulemap/3_12_154.txt,3,B,"[[6, 6], [9, 2], [9, 9]]","[125, 32, 200]","[[1, 7], [10, 1], [12, 12]]","[144, 9, 275]","[[2, 7], [10, 1], [12, 12]]","[145, 9, 275]","[[2, 8], [9, 2], [11, 12]]","[169, 32, 274]"
3_12_155,rulemap,rulemap/3_12_155.txt,3,A,"[[12, 1], [6, 12], [1, 1]]","[11, 269, 0]","[[9, 1], [6, 6], [2, 1]]","[8, 125, 1]","[[12, 1], [6, 10], [1, 1]]","[11, 221, 0]","[[11, 2], [6, 11], [1, 1]]","[34, 245, 0]"
3_12_157,rulemap,rulemap/3_12_157.txt,3,B,"[[6, 6], [2, 3], [3, 2]]","[125, 49, 26]","[[12, 10], [1, 12], [4, 1]]","[227, 264, 3]","[[11, 10], [1, 8], [4, 1]]","[226, 168, 3]","[[12, 9], [1, 11], [5, 1]]","[203, 240, 4]"
3_12_159,rulemap,rulemap/3_12_159.txt,3,B,"[[3, 9], [3, 8], [6, 6]]","[194, 170, 125]","[[3, 12], [1, 2], [12, 1]]","[266, 24, 11]","[[3, 12], [1, 4], [11, 1]]","[266, 72, 10]","[[2, 11], [1, 1], [12, 2]]","[241, 0, 35]"
3_12_16,rulemap,rulemap/3_12_16.txt,3,C,"[[6, 6], [1, 11], [6, 7]]","[125, 240, 149]","[[6, 1], [1, 12], [8, 11]]","[5, 264, 247]","[[6, 1], [1, 12], [12, 12]]","[5, 264, 275]","[[5, 1], [1, 12], [12, 11]]","[4, 264, 251]"
3_12_160,rulemap,rulemap/3_12_160.txt,3,D,"[[6, 6], [5, 2], [2, 12]]","[125, 28, 265]","[[9, 9], [5, 1], [1, 12]]","[200, 4, 264]","[[11, 8], [5, 1], [2, 12]]","[178, 4, 265]","[[12, 9], [5, 1], [1, 12]]","[203, 4, 264]"
3_12_162,rulemap,rulemap/3_12_162.txt,3,A,"[[12, 4], [1, 12], [1, 1]]","[83, 264, 0]","[[11, 4], [2, 9], [6, 6]]","[82, 193, 125]","[[12, 4], [1, 12], [1, 3]]","[83, 264, 48]","[[11, 3], [1, 13], [1, 1]]","[58, 288, 0]"
3_12_164,rulemap,rulemap/3_12_164.txt,3,A,"[[12, 5], [1, 1], [1, 12]]","[107, 0, 264]","[[7, 7], [6, 6], [7, 11]]","[150, 125, 246]","[[12, 5], [1, 1], [6, 12]]","[107, 0, 269]","[[12, 5], [1, 1], [2, 12]]","[107, 0, 265]"
3_12_165,rulemap,rulemap/3_12_165.txt,3,A,"[[8, 1], [12, 10], [1, 12]]","[7, 227, 264]","[[8, 4], [8, 6], [6, 6]]","[79, 127, 125]","[[8, 1], [12, 8], [1, 10]]","[7, 179, 216]","[[7, 2], [11, 9], [1, 12]]","[30, 202, 264]"
3_12_166,rulemap,rulemap/3_12_166.txt,3,A,"[[1, 12], [5, 1], [12, 12]]","[264, 4, 275]","[[6, 6], [5, 4], [11, 11]]","[125, 76, 250]","[[4, 10], [5, 1], [12, 12]]","[219, 4, 275]","[[1, 11], [5, 1], [11, 12]]","[240, 4, 274]"
3_12_169,rulemap,rulemap/3_12_169.txt,3,D,"[[6, 6], [5, 8], [11, 6]]","[125, 172, 130]","[[4, 1], [3, 12], [12, 6]]","[3, 266, 131]","[[4, 1], [1, 12], [13, 6]]","[3, 264, 132]","[[4, 1], [1, 12], [12, 6]]","[3, 264, 131]"
3_12_17,rulemap,rulemap/3_12_17.txt,3,B,"[[7, 9], [6, 6], [6, 9]]","[198, 125, 197]","[[12, 12], [6, 1], [1, 9]]","[275, 5, 192]","[[11, 10], [6, 2], [2, 9]]","[226, 29, 193]","[[13, 13], [6, 2], [2, 9]]","[300, 29, 193]"
3_12_170,rulemap,rulemap/3_12_170.txt,3,C,"[[6, 1], [6, 6], [3, 1]]","[5, 125, 2]","[[10, 1], [6, 10], [1, 1]]","[9, 221, 0]","[[12, 1], [6, 12], [1, 1]]","[11, 269, 0]","[[13, 1], [7, 13], [1, 2]]","[12, 294, 24]"
3_12_171,rulemap,rulemap/3_12_171.txt,3,C,"[[8, 11], [12, 1], [6, 6]]","[247, 11, 125]","[[8, 12], [12, 1], [3, 2]]","[271, 11, 26]","[[8, 12], [12, 1], [1, 1]]","[271, 11, 0]","[[8, 13], [13, 1], [1, 1]]","[295, 12, 0]"
3_12_172,rulemap,rulemap/3_12_172.txt,3,D,"[[6, 6], [11, 12], [4, 12]]","[125, 274, 267]","[[6, 2], [12, 12], [1, 12]]","[29, 275, 264]","[[6, 1], [11, 13], [2, 11]]","[5, 298, 241]","[[6, 1], [12, 12], [1, 12]]","[5, 275, 264]"
3_12_173,rulemap,rulemap/3_12_173.txt,3,C,"[[4, 5], [6, 6], [12, 10]]","[99, 125, 227]","[[1, 5], [9, 3], [12, 12]]","[96, 56, 275]","[[1, 5], [9, 1], [12, 12]]","[96, 8, 275]","[[1, 6], [8, 1], [11, 12]]","[120, 7, 274]"
3_12_174,rulemap,rulemap/3_12_174.txt,3,A,"[[7, 1], [12, 12], [1, 12]]","[6, 275, 264]","[[7, 1], [12, 10], [6, 6]]","[6, 227, 125]","[[7, 1], [12, 12], [4, 11]]","[6, 275, 243]","[[8, 1], [12, 13], [2, 11]]","[7, 299, 241]"
3_12_175,rulemap,rulemap/3_12_175.txt,3,C,"[[6, 6], [6, 4], [10, 4]]","[125, 77, 81]","[[6, 11], [2, 1], [12, 3]]","[245, 1, 59]","[[6, 12], [1, 1], [12, 1]]","[269, 0, 11]","[[7, 13], [2, 1], [11, 1]]","[294, 1, 10]"
3_12_176,rulemap,rulemap/3_12_176.txt,3,A,"[[1, 12], [12, 6], [1, 1]]","[264, 131, 0]","[[1, 8], [6, 6], [1, 1]]","[168, 125, 0]","[[1, 12], [10, 6], [1, 1]]","[264, 129, 0]","[[1, 12], [13, 7], [1, 1]]","[264, 156, 0]"
3_12_177,rulemap,rulemap/3_12_177.txt,3,D,"[[10, 4], [8, 3], [6, 6]]","[81, 55, 125]","[[12, 4], [5, 1], [1, 11]]","[83, 4, 240]","[[12, 5], [3, 1], [2, 12]]","[107, 2, 265]","[[12, 4], [3, 1], [1, 12]]","[83, 2, 264]"
3_12_178,rulemap,rulemap/3_12_178.txt,3,D,"[[6, 6], [7, 12], [4, 12]]","[125, 270, 267]","[[6, 2], [11, 12], [1, 12]]","[29, 274, 264]","[[5, 1], [12, 12], [1, 12]]","[4, 275, 264]","[[6, 1], [12, 12], [1, 12]]","[5, 275, 264]"
3_12_179,rulemap,rulemap/3_12_179.txt,3,B,"[[2, 5], [6, 6], [12, 4]]","[97, 125, 83]","[[1, 1], [6, 12], [12, 4]]","[0, 269, 83]","[[1, 3], [6, 11], [12, 4]]","[48, 245, 83]","[[1, 2], [5, 12], [11, 4]]","[24, 268, 82]"
3_12_18,rulemap,rulemap/3_12_18.txt,3,A,"[[4, 1], [1, 10], [12, 12]]","[3, 216, 275]","[[5, 5], [1, 7], [6, 6]]","[100, 144, 125]","[[4, 1], [1, 8], [11, 11]]","[3, 168, 250]","[[5, 2], [1, 9], [12, 11]]","[28, 192, 251]"
3_12_180,rulemap,rulemap/3_12_180.txt,3,B,"[[9, 12], [4, 1], [6, 6]]","[272, 3, 125]","[[12, 12], [4, 1], [1, 10]]","[275, 3, 216]","[[12, 12], [4, 1], [3, 8]]","[275, 3, 170]","[[13, 12], [3, 2], [1, 10]]","[276, 26, 216]"
3_12_181,rulemap,rulemap/3_12_181.txt,3,D,"[[6, 6], [4, 3], [9, 1]]","[125, 51, 8]","[[6, 10], [1, 2], [12, 1]]","[221, 24, 11]","[[6, 11], [1, 3], [12, 1]]","[245, 48, 11]","[[6, 12], [1, 2], [12, 1]]","[269, 24, 11]"
3_12_182,rulemap,rulemap/3_12_182.txt,3,D,"[[2, 10], [6, 6], [1, 6]]","[217, 125, 120]","[[2, 12], [10, 6], [1, 2]]","[265, 129, 24]","[[2, 11], [11, 7], [1, 1]]","[241, 154, 0]","[[1, 12], [12, 6], [1, 1]]","[264, 131, 0]"
3_12_184,rulemap,rulemap/3_12_184.txt,3,C,"[[6, 6], [2, 6], [4, 9]]","[125, 121, 195]","[[10, 6], [1, 2], [2, 12]]","[129, 24, 265]","[[12, 6], [1, 1], [1, 12]]","[131, 0, 264]","[[11, 5], [1, 1], [1, 13]]","[106, 0, 288]"
3_12_185,rulemap,rulemap/3_12_185.txt,3,D,"[[7, 5], [6, 6], [2, 10]]","[102, 125, 217]","[[12, 1], [6, 5], [1, 12]]","[11, 101, 264]","[[12, 1], [2, 1], [1, 12]]","[11, 1, 264]","[[12, 1], [1, 1], [1, 12]]","[11, 0, 264]"
3_12_186,rulemap,rulemap/3_12_186.txt,3,A,"[[1, 12], [1, 1], [12, 6]]","[264, 0, 131]","[[3, 10], [4, 2], [6, 6]]","[218, 27, 125]","[[1, 12], [2, 1], [10, 6]]","[264, 1, 129]","[[1, 12], [1, 2], [11, 5]]","[264, 24, 106]"
3_12_187,rulemap,rulemap/3_12_187.txt,3,B,"[[6, 6], [9, 6], [5, 11]]","[125, 128, 244]","[[1, 1], [12, 1], [5, 12]]","[0, 11, 268]","[[1, 3], [12, 6], [5, 12]]","[48, 131, 268]","[[1, 1], [12, 2], [5, 12]]","[0, 35, 268]"
3_12_188,rulemap,rulemap/3_12_188.txt,3,A,"[[1, 4], [8, 12], [12, 1]]","[72, 271, 11]","[[4, 6], [6, 6], [11, 1]]","[123, 125, 10]","[[1, 6], [8, 9], [12, 1]]","[120, 199, 11]","[[1, 5], [8, 12], [12, 1]]","[96, 271, 11]"
3_12_19,rulemap,rulemap/3_12_19.txt,3,D,"[[6, 6], [7, 7], [7, 12]]","[125, 150, 270]","[[1, 2], [12, 4], [7, 12]]","[24, 83, 270]","[[1, 2], [12, 1], [7, 11]]","[24, 11, 246]","[[1, 2], [12, 1], [7, 12]]","[24, 11, 270]"
3_12_191,rulemap,rulemap/3_12_191.txt,3,B,"[[9, 11], [6, 6], [5, 11]]","[248, 125, 244]","[[12, 12], [6, 1], [1, 11]]","[275, 5, 240]","[[12, 12], [6, 2], [1, 11]]","[275, 29, 240]","[[12, 12], [5, 1], [2, 10]]","[275, 4, 217]"
3_12_192,rulemap,rulemap/3_12_192.txt,3,A,"[[1, 1], [1, 12], [12, 5]]","[0, 264, 107]","[[3, 2], [5, 9], [6, 6]]","[26, 196, 125]","[[1, 1], [5, 12], [11, 5]]","[0, 268, 106]","[[1, 1], [1, 13], [12, 6]]","[0, 288, 131]"
3_12_193,rulemap,rulemap/3_12_193.txt,3,A,"[[12, 6], [3, 12], [1, 1]]","[131, 266, 0]","[[6, 6], [3, 10], [3, 2]]","[125, 218, 26]","[[10, 6], [3, 12], [1, 1]]","[129, 266, 0]","[[12, 6], [3, 13], [1, 1]]","[131, 290, 0]"
3_12_194,rulemap,rulemap/3_12_194.txt,3,B,"[[12, 12], [6, 6], [2, 12]]","[275, 125, 265]","[[12, 12], [6, 1], [1, 12]]","[275, 5, 264]","[[12, 12], [6, 2], [1, 12]]","[275, 29, 264]","[[11, 13], [5, 2], [2, 12]]","[298, 28, 265]"
