trial_id,mode,relpath_txt,n_agents,correct,choiceA_xy,choiceA_cell,choiceB_xy,choiceB_cell,choiceC_xy,choiceC_cell,choiceD_xy,choiceD_cell
3_12_111,intermediate_case1,intermediate_case1/3_12_111.txt,3,C,"[[11, 1], [8, 4], [6, 6]]","[10, 79, 125]","[[12, 4], [5, 4], [7, 8]]","[83, 76, 174]","[[11, 1], [3, 5], [6, 5]]","[10, 98, 101]","[[12, 1], [4, 5], [7, 6]]","[11, 99, 126]"
3_12_112,intermediate_case1,intermediate_case1/3_12_112.txt,3,A,"[[1, 1], [11, 3], [9, 7]]","[0, 58, 152]","[[6, 6], [7, 2], [11, 11]]","[125, 30, 250]","[[3, 6], [12, 2], [12, 11]]","[122, 35, 251]","[[1, 2], [12, 3], [10, 8]]","[24, 59, 177]"
3_12_113,intermediate_case1,intermediate_case1/3_12_113.txt,3,A,"[[8, 7], [8, 2], [3, 1]]","[151, 31, 2]","[[10, 9], [6, 6], [1, 4]]","[201, 125, 72]","[[9, 7], [6, 5], [1, 2]]","[152, 101, 24]","[[7, 8], [7, 3], [2, 1]]","[174, 54, 1]"
3_12_114,intermediate_case1,intermediate_case1/3_12_114.txt,3,D,"[[12, 1], [8, 6], [6, 6]]","[11, 127, 125]","[[10, 2], [6, 6], [3, 6]]","[33, 125, 122]","[[7, 1], [6, 4], [1, 3]]","[6, 77, 48]","[[8, 1], [7, 5], [2, 4]]","[7, 102, 73]"
3_12_115,intermediate_case1,intermediate_case1/3_12_115.txt,3,A,"[[1, 8], [8, 6], [1, 5]]","[168, 127, 96]","[[6, 6], [10, 4], [5, 3]]","[125, 81, 52]","[[4, 8], [9, 5], [2, 4]]","[171, 104, 73]","[[2, 7], [7, 6], [1, 4]]","[145, 126, 72]"
3_12_116,intermediate_case1,intermediate_case1/3_12_116.txt,3,B,"[[6, 10], [6, 6], [2, 9]]","[221, 125, 193]","[[1, 12], [5, 9], [1, 12]]","[264, 196, 264]","[[5, 7], [4, 7], [2, 8]]","[148, 147, 169]","[[1, 11], [5, 8], [1, 12]]","[240, 172, 264]"
3_12_117,intermediate_case1,intermediate_case1/3_12_117.txt,3,A,"[[11, 5], [1, 8], [7, 4]]","[106, 168, 78]","[[12, 8], [3, 12], [6, 6]]","[179, 266, 125]","[[12, 8], [3, 9], [8, 6]]","[179, 194, 127]","[[11, 6], [1, 9], [7, 5]]","[130, 192, 102]"
3_12_118,intermediate_case1,intermediate_case1/3_12_118.txt,3,A,"[[8, 3], [1, 10], [1, 3]]","[55, 216, 48]","[[6, 6], [4, 10], [1, 4]]","[125, 219, 72]","[[8, 3], [2, 10], [2, 3]]","[55, 217, 49]","[[7, 3], [1, 10], [1, 3]]","[54, 216, 48]"
3_12_119,intermediate_case1,intermediate_case1/3_12_119.txt,3,D,"[[1, 11], [6, 6], [9, 1]]","[240, 125, 8]","[[4, 7], [5, 9], [10, 2]]","[147, 196, 33]","[[6, 7], [6, 9], [12, 2]]","[149, 197, 35]","[[7, 6], [6, 8], [12, 1]]","[126, 173, 11]"
3_12_12,intermediate_case1,intermediate_case1/3_12_12.txt,3,C,"[[8, 8], [4, 10], [6, 6]]","[175, 219, 125]","[[8, 10], [5, 10], [7, 8]]","[223, 220, 174]","[[9, 9], [4, 12], [7, 10]]","[200, 267, 222]","[[8, 8], [5, 12], [7, 9]]","[175, 268, 198]"
3_12_120,intermediate_case1,intermediate_case1/3_12_120.txt,3,A,"[[3, 8], [9, 2], [5, 6]]","[170, 32, 124]","[[4, 7], [10, 2], [6, 6]]","[147, 33, 125]","[[4, 7], [8, 3], [5, 6]]","[147, 55, 124]","[[4, 7], [8, 2], [5, 5]]","[147, 31, 100]"
3_12_121,intermediate_case1,intermediate_case1/3_12_121.txt,3,D,"[[6, 6], [6, 5], [2, 9]]","[125, 101, 193]","[[2, 8], [7, 6], [2, 11]]","[169, 126, 241]","[[1, 10], [4, 5], [1, 12]]","[216, 99, 264]","[[1, 10], [3, 5], [1, 12]]","[216, 98, 264]"
3_12_122,intermediate_case1,intermediate_case1/3_12_122.txt,3,A,"[[2, 10], [8, 4], [11, 3]]","[217, 79, 58]","[[6, 7], [6, 6], [11, 2]]","[149, 125, 34]","[[4, 8], [6, 6], [10, 3]]","[171, 125, 57]","[[3, 9], [9, 5], [12, 3]]","[194, 104, 59]"
3_12_123,intermediate_case1,intermediate_case1/3_12_123.txt,3,D,"[[11, 6], [9, 8], [6, 6]]","[130, 176, 125]","[[12, 4], [7, 5], [6, 4]]","[83, 102, 77]","[[10, 3], [10, 3], [7, 2]]","[57, 57, 30]","[[10, 4], [11, 2], [8, 2]]","[81, 34, 31]"
3_12_124,intermediate_case1,intermediate_case1/3_12_124.txt,3,D,"[[6, 6], [7, 5], [2, 1]]","[125, 102, 1]","[[6, 5], [9, 4], [3, 2]]","[101, 80, 26]","[[6, 5], [12, 6], [6, 4]]","[101, 131, 77]","[[7, 6], [11, 5], [6, 4]]","[126, 106, 77]"
3_12_125,intermediate_case1,intermediate_case1/3_12_125.txt,3,C,"[[2, 9], [6, 6], [7, 2]]","[193, 125, 30]","[[2, 10], [4, 9], [6, 5]]","[217, 195, 101]","[[4, 12], [3, 6], [7, 4]]","[267, 122, 78]","[[5, 11], [4, 7], [8, 4]]","[244, 147, 79]"
3_12_126,intermediate_case1,intermediate_case1/3_12_126.txt,3,C,"[[1, 5], [8, 2], [6, 6]]","[96, 31, 125]","[[1, 3], [11, 1], [5, 3]]","[48, 10, 52]","[[2, 1], [11, 1], [4, 1]]","[1, 10, 3]","[[1, 2], [12, 2], [4, 2]]","[24, 35, 27]"
3_12_127,intermediate_case1,intermediate_case1/3_12_127.txt,3,C,"[[6, 6], [11, 1], [11, 5]]","[125, 10, 106]","[[6, 7], [11, 2], [11, 5]]","[149, 34, 106]","[[5, 5], [11, 2], [11, 5]]","[100, 34, 106]","[[5, 6], [11, 3], [11, 6]]","[124, 58, 130]"
3_12_129,intermediate_case1,intermediate_case1/3_12_129.txt,3,B,"[[3, 11], [9, 3], [6, 6]]","[242, 56, 125]","[[6, 9], [8, 7], [8, 6]]","[197, 151, 127]","[[3, 11], [7, 6], [6, 7]]","[242, 126, 149]","[[5, 10], [9, 7], [8, 7]]","[220, 152, 151]"
3_12_13,intermediate_case1,intermediate_case1/3_12_13.txt,3,A,"[[6, 5], [8, 6], [12, 9]]","[101, 127, 203]","[[6, 6], [7, 6], [12, 11]]","[125, 126, 251]","[[6, 5], [6, 7], [11, 10]]","[101, 149, 226]","[[6, 6], [7, 5], [12, 9]]","[125, 102, 203]"
3_12_131,intermediate_case1,intermediate_case1/3_12_131.txt,3,B,"[[5, 6], [6, 6], [6, 8]]","[124, 125, 173]","[[2, 4], [2, 3], [2, 5]]","[73, 49, 97]","[[1, 5], [5, 7], [3, 8]]","[96, 148, 170]","[[1, 4], [2, 4], [1, 6]]","[72, 73, 120]"
3_12_133,intermediate_case1,intermediate_case1/3_12_133.txt,3,B,"[[6, 6], [5, 10], [9, 6]]","[125, 220, 128]","[[8, 6], [1, 11], [7, 7]]","[127, 240, 150]","[[7, 4], [3, 11], [8, 6]]","[78, 242, 127]","[[9, 6], [2, 11], [8, 7]]","[128, 241, 151]"
3_12_134,intermediate_case1,intermediate_case1/3_12_134.txt,3,C,"[[1, 2], [6, 6], [2, 6]]","[24, 125, 121]","[[3, 2], [5, 8], [3, 7]]","[26, 172, 146]","[[6, 2], [3, 8], [4, 6]]","[29, 170, 123]","[[7, 1], [4, 8], [5, 5]]","[6, 171, 100]"
3_12_135,intermediate_case1,intermediate_case1/3_12_135.txt,3,C,"[[11, 7], [1, 6], [6, 6]]","[154, 120, 125]","[[8, 6], [3, 8], [6, 7]]","[127, 170, 149]","[[10, 5], [1, 8], [6, 7]]","[105, 168, 149]","[[9, 4], [1, 7], [5, 6]]","[80, 144, 124]"
3_12_136,intermediate_case1,intermediate_case1/3_12_136.txt,3,B,"[[6, 6], [11, 12], [4, 8]]","[125, 274, 171]","[[2, 2], [11, 10], [1, 4]]","[25, 226, 72]","[[5, 3], [12, 12], [4, 6]]","[52, 275, 123]","[[2, 1], [11, 11], [1, 4]]","[1, 250, 72]"
3_12_137,intermediate_case1,intermediate_case1/3_12_137.txt,3,A,"[[12, 12], [8, 5], [8, 9]]","[275, 103, 199]","[[12, 11], [6, 6], [5, 9]]","[251, 125, 196]","[[12, 10], [8, 6], [8, 8]]","[227, 127, 175]","[[11, 12], [9, 4], [8, 8]]","[274, 80, 175]"
3_12_138,intermediate_case1,intermediate_case1/3_12_138.txt,3,D,"[[4, 2], [4, 6], [6, 6]]","[27, 123, 125]","[[3, 2], [3, 9], [5, 7]]","[26, 194, 148]","[[4, 1], [3, 8], [6, 5]]","[3, 170, 101]","[[3, 1], [2, 7], [5, 4]]","[2, 145, 76]"
3_12_139,intermediate_case1,intermediate_case1/3_12_139.txt,3,C,"[[6, 6], [9, 4], [9, 10]]","[125, 80, 224]","[[6, 6], [9, 6], [9, 11]]","[125, 128, 248]","[[5, 7], [9, 6], [8, 11]]","[148, 128, 247]","[[6, 6], [10, 5], [9, 10]]","[125, 105, 224]"
3_12_14,intermediate_case1,intermediate_case1/3_12_14.txt,3,C,"[[11, 9], [6, 6], [2, 4]]","[202, 125, 73]","[[11, 10], [10, 5], [6, 5]]","[226, 105, 101]","[[11, 6], [9, 3], [5, 1]]","[130, 56, 4]","[[12, 6], [8, 4], [5, 2]]","[131, 79, 28]"
3_12_140,intermediate_case1,intermediate_case1/3_12_140.txt,3,C,"[[11, 5], [6, 6], [12, 2]]","[106, 125, 35]","[[11, 4], [7, 7], [11, 2]]","[82, 150, 34]","[[12, 2], [8, 8], [12, 3]]","[35, 175, 59]","[[11, 2], [9, 7], [12, 2]]","[34, 152, 35]"
3_12_141,intermediate_case1,intermediate_case1/3_12_141.txt,3,C,"[[2, 1], [1, 1], [6, 6]]","[1, 0, 125]","[[3, 4], [5, 2], [10, 10]]","[74, 28, 225]","[[3, 2], [5, 5], [10, 11]]","[26, 100, 249]","[[2, 3], [6, 6], [10, 12]]","[49, 125, 273]"
3_12_142,intermediate_case1,intermediate_case1/3_12_142.txt,3,D,"[[6, 6], [3, 6], [9, 9]]","[125, 122, 200]","[[7, 4], [6, 4], [11, 7]]","[78, 77, 154]","[[7, 3], [6, 4], [11, 5]]","[54, 77, 106]","[[8, 2], [5, 3], [11, 4]]","[31, 52, 82]"
3_12_143,intermediate_case1,intermediate_case1/3_12_143.txt,3,B,"[[8, 12], [6, 6], [2, 12]]","[271, 125, 265]","[[7, 9], [7, 6], [2, 12]]","[198, 126, 265]","[[8, 10], [4, 5], [1, 11]]","[223, 99, 240]","[[8, 9], [6, 5], [2, 11]]","[199, 101, 241]"
3_12_144,intermediate_case1,intermediate_case1/3_12_144.txt,3,A,"[[11, 8], [5, 10], [7, 7]]","[178, 220, 150]","[[10, 6], [5, 12], [6, 6]]","[129, 268, 125]","[[11, 7], [3, 11], [5, 6]]","[154, 242, 124]","[[12, 7], [6, 10], [8, 6]]","[155, 221, 127]"
3_12_147,intermediate_case1,intermediate_case1/3_12_147.txt,3,D,"[[12, 11], [4, 9], [6, 6]]","[251, 195, 125]","[[8, 11], [3, 12], [3, 9]]","[247, 266, 194]","[[8, 12], [3, 11], [3, 11]]","[271, 242, 242]","[[7, 12], [2, 10], [2, 10]]","[270, 217, 217]"
3_12_148,intermediate_case1,intermediate_case1/3_12_148.txt,3,B,"[[6, 6], [3, 6], [11, 1]]","[125, 122, 10]","[[8, 2], [8, 6], [12, 1]]","[31, 127, 11]","[[7, 2], [7, 6], [12, 1]]","[30, 126, 11]","[[9, 2], [7, 6], [12, 1]]","[32, 126, 11]"
3_12_15,intermediate_case1,intermediate_case1/3_12_15.txt,3,C,"[[12, 10], [12, 2], [6, 6]]","[227, 35, 125]","[[11, 10], [10, 3], [4, 7]]","[226, 57, 147]","[[12, 9], [8, 5], [4, 7]]","[203, 103, 147]","[[12, 8], [8, 6], [4, 7]]","[179, 127, 147]"
3_12_150,intermediate_case1,intermediate_case1/3_12_150.txt,3,D,"[[2, 1], [11, 11], [6, 6]]","[1, 250, 125]","[[1, 1], [10, 11], [5, 4]]","[0, 249, 76]","[[2, 1], [12, 12], [8, 4]]","[1, 275, 79]","[[1, 1], [11, 12], [7, 5]]","[0, 274, 102]"
3_12_151,intermediate_case1,intermediate_case1/3_12_151.txt,3,C,"[[6, 6], [12, 6], [1, 4]]","[125, 131, 72]","[[5, 11], [12, 9], [1, 8]]","[244, 203, 168]","[[6, 10], [12, 8], [3, 7]]","[221, 179, 146]","[[7, 10], [12, 8], [3, 7]]","[222, 179, 146]"
3_12_152,intermediate_case1,intermediate_case1/3_12_152.txt,3,D,"[[1, 10], [6, 6], [3, 8]]","[216, 125, 170]","[[1, 9], [8, 6], [4, 8]]","[192, 127, 171]","[[1, 7], [6, 6], [3, 7]]","[144, 125, 146]","[[1, 6], [5, 5], [2, 6]]","[120, 100, 121]"
3_12_153,intermediate_case1,intermediate_case1/3_12_153.txt,3,C,"[[8, 10], [2, 10], [6, 6]]","[223, 217, 125]","[[7, 11], [1, 11], [3, 8]]","[246, 240, 170]","[[6, 12], [2, 9], [3, 7]]","[269, 193, 146]","[[5, 11], [3, 10], [3, 7]]","[244, 218, 146]"
3_12_154,intermediate_case1,intermediate_case1/3_12_154.txt,3,C,"[[6, 6], [1, 7], [10, 10]]","[125, 144, 225]","[[6, 4], [1, 7], [7, 8]]","[77, 144, 174]","[[8, 3], [2, 7], [9, 8]]","[55, 145, 176]","[[8, 2], [1, 8], [8, 8]]","[31, 168, 175]"
3_12_155,intermediate_case1,intermediate_case1/3_12_155.txt,3,A,"[[6, 12], [5, 10], [6, 12]]","[269, 220, 269]","[[1, 10], [6, 6], [5, 9]]","[216, 125, 196]","[[5, 12], [3, 8], [5, 12]]","[268, 170, 268]","[[6, 11], [6, 9], [7, 12]]","[245, 197, 270]"
3_12_157,intermediate_case1,intermediate_case1/3_12_157.txt,3,B,"[[6, 6], [3, 11], [12, 9]]","[125, 242, 203]","[[4, 10], [3, 11], [8, 12]]","[219, 242, 271]","[[6, 8], [4, 11], [11, 11]]","[173, 243, 250]","[[4, 9], [3, 12], [8, 12]]","[195, 266, 271]"
3_12_159,intermediate_case1,intermediate_case1/3_12_159.txt,3,B,"[[6, 4], [11, 11], [6, 6]]","[77, 250, 125]","[[5, 2], [11, 12], [4, 6]]","[28, 274, 123]","[[8, 4], [12, 8], [7, 4]]","[79, 179, 78]","[[5, 3], [12, 12], [5, 6]]","[52, 275, 124]"
3_12_16,intermediate_case1,intermediate_case1/3_12_16.txt,3,A,"[[7, 8], [10, 10], [1, 10]]","[174, 225, 216]","[[6, 6], [11, 9], [1, 9]]","[125, 202, 192]","[[7, 8], [12, 12], [2, 12]]","[174, 275, 265]","[[8, 8], [10, 11], [1, 11]]","[175, 249, 240]"
3_12_160,intermediate_case1,intermediate_case1/3_12_160.txt,3,A,"[[3, 10], [1, 5], [5, 11]]","[218, 96, 244]","[[6, 6], [4, 4], [9, 12]]","[125, 75, 272]","[[6, 9], [3, 2], [9, 12]]","[197, 26, 272]","[[4, 11], [2, 6], [6, 12]]","[243, 121, 269]"
3_12_162,intermediate_case1,intermediate_case1/3_12_162.txt,3,A,"[[11, 12], [8, 4], [8, 12]]","[274, 79, 271]","[[10, 6], [8, 1], [6, 6]]","[129, 7, 125]","[[12, 10], [7, 3], [8, 9]]","[227, 54, 199]","[[12, 12], [9, 4], [9, 11]]","[275, 80, 248]"
3_12_164,intermediate_case1,intermediate_case1/3_12_164.txt,3,A,"[[7, 12], [6, 10], [7, 12]]","[270, 221, 270]","[[7, 11], [6, 6], [9, 7]]","[246, 125, 152]","[[9, 11], [6, 6], [9, 9]]","[248, 125, 200]","[[7, 11], [6, 9], [7, 11]]","[246, 197, 246]"
3_12_165,intermediate_case1,intermediate_case1/3_12_165.txt,3,A,"[[12, 10], [5, 2], [8, 8]]","[227, 28, 175]","[[12, 7], [5, 4], [6, 6]]","[155, 76, 125]","[[11, 7], [7, 5], [6, 7]]","[154, 102, 149]","[[12, 9], [6, 2], [8, 7]]","[203, 29, 151]"
3_12_166,intermediate_case1,intermediate_case1/3_12_166.txt,3,A,"[[8, 3], [8, 12], [10, 2]]","[55, 271, 33]","[[6, 6], [12, 10], [12, 3]]","[125, 227, 59]","[[7, 4], [11, 10], [12, 1]]","[78, 226, 11]","[[7, 3], [9, 11], [10, 1]]","[54, 248, 9]"
3_12_169,intermediate_case1,intermediate_case1/3_12_169.txt,3,C,"[[6, 6], [2, 5], [8, 12]]","[125, 97, 271]","[[7, 8], [2, 7], [8, 12]]","[174, 145, 271]","[[6, 9], [3, 4], [8, 10]]","[197, 74, 223]","[[7, 9], [4, 4], [9, 10]]","[198, 75, 224]"
3_12_17,intermediate_case1,intermediate_case1/3_12_17.txt,3,D,"[[3, 12], [6, 6], [1, 3]]","[266, 125, 48]","[[5, 11], [7, 7], [3, 3]]","[244, 150, 50]","[[4, 12], [8, 5], [3, 2]]","[267, 103, 26]","[[5, 11], [7, 6], [3, 2]]","[244, 126, 26]"
3_12_170,intermediate_case1,intermediate_case1/3_12_170.txt,3,C,"[[1, 12], [6, 6], [8, 3]]","[264, 125, 55]","[[1, 11], [3, 7], [4, 4]]","[240, 146, 75]","[[1, 8], [4, 7], [4, 1]]","[168, 147, 3]","[[2, 8], [3, 7], [4, 1]]","[169, 146, 3]"
3_12_171,intermediate_case1,intermediate_case1/3_12_171.txt,3,B,"[[7, 12], [2, 8], [6, 6]]","[270, 169, 125]","[[7, 10], [8, 8], [10, 8]]","[222, 175, 177]","[[7, 11], [5, 11], [8, 10]]","[246, 244, 223]","[[6, 11], [7, 9], [9, 9]]","[245, 198, 200]"
3_12_172,intermediate_case1,intermediate_case1/3_12_172.txt,3,C,"[[6, 6], [7, 3], [12, 12]]","[125, 54, 275]","[[8, 7], [10, 5], [12, 12]]","[151, 105, 275]","[[10, 7], [8, 3], [11, 11]]","[153, 55, 250]","[[9, 6], [7, 3], [10, 10]]","[128, 54, 225]"
3_12_173,intermediate_case1,intermediate_case1/3_12_173.txt,3,C,"[[9, 9], [6, 6], [4, 11]]","[200, 125, 243]","[[7, 8], [4, 2], [1, 9]]","[174, 27, 192]","[[9, 8], [4, 1], [2, 8]]","[176, 3, 169]","[[10, 8], [4, 1], [3, 9]]","[177, 3, 194]"
3_12_174,intermediate_case1,intermediate_case1/3_12_174.txt,3,C,"[[4, 11], [7, 7], [6, 6]]","[243, 150, 125]","[[6, 11], [6, 10], [6, 9]]","[245, 221, 197]","[[7, 12], [6, 8], [7, 9]]","[270, 173, 198]","[[7, 11], [7, 9], [8, 9]]","[246, 198, 199]"
3_12_175,intermediate_case1,intermediate_case1/3_12_175.txt,3,D,"[[6, 6], [10, 5], [1, 11]]","[125, 105, 240]","[[5, 7], [11, 8], [1, 12]]","[148, 178, 264]","[[7, 9], [10, 8], [2, 12]]","[198, 177, 265]","[[6, 8], [10, 7], [1, 11]]","[173, 153, 240]"
3_12_176,intermediate_case1,intermediate_case1/3_12_176.txt,3,B,"[[12, 11], [6, 6], [10, 2]]","[251, 125, 33]","[[12, 11], [7, 11], [12, 5]]","[251, 246, 107]","[[12, 10], [8, 11], [12, 4]]","[227, 247, 83]","[[11, 10], [8, 11], [12, 4]]","[226, 247, 83]"
3_12_177,intermediate_case1,intermediate_case1/3_12_177.txt,3,B,"[[10, 7], [7, 4], [6, 6]]","[153, 78, 125]","[[11, 4], [1, 1], [1, 2]]","[82, 0, 24]","[[10, 6], [3, 2], [3, 5]]","[129, 26, 98]","[[11, 3], [2, 1], [2, 2]]","[58, 1, 25]"
3_12_178,intermediate_case1,intermediate_case1/3_12_178.txt,3,A,"[[6, 6], [9, 5], [1, 3]]","[125, 104, 48]","[[6, 6], [11, 4], [2, 2]]","[125, 82, 25]","[[9, 6], [11, 3], [4, 2]]","[128, 58, 27]","[[5, 7], [10, 4], [1, 3]]","[148, 81, 48]"
3_12_179,intermediate_case1,intermediate_case1/3_12_179.txt,3,A,"[[8, 9], [6, 9], [6, 11]]","[199, 197, 245]","[[2, 7], [6, 6], [3, 11]]","[145, 125, 242]","[[5, 10], [8, 7], [6, 11]]","[220, 151, 245]","[[8, 8], [6, 10], [6, 11]]","[175, 221, 245]"
3_12_18,intermediate_case1,intermediate_case1/3_12_18.txt,3,D,"[[4, 5], [11, 11], [6, 6]]","[99, 250, 125]","[[6, 6], [11, 8], [8, 4]]","[125, 178, 79]","[[4, 6], [10, 9], [6, 5]]","[123, 201, 101]","[[4, 7], [11, 9], [7, 6]]","[147, 202, 126]"
3_12_180,intermediate_case1,intermediate_case1/3_12_180.txt,3,D,"[[4, 3], [9, 1], [6, 6]]","[51, 8, 125]","[[2, 3], [11, 3], [5, 5]]","[49, 58, 100]","[[1, 5], [9, 4], [2, 8]]","[96, 80, 169]","[[2, 5], [8, 4], [2, 8]]","[97, 79, 169]"
3_12_181,intermediate_case1,intermediate_case1/3_12_181.txt,3,B,"[[6, 6], [11, 2], [8, 10]]","[125, 34, 223]","[[5, 6], [8, 3], [6, 9]]","[124, 55, 197]","[[6, 4], [9, 1], [6, 7]]","[77, 8, 149]","[[4, 6], [9, 3], [6, 9]]","[123, 56, 197]"
3_12_182,intermediate_case1,intermediate_case1/3_12_182.txt,3,D,"[[10, 12], [6, 6], [3, 1]]","[273, 125, 2]","[[8, 12], [6, 10], [2, 4]]","[271, 221, 73]","[[11, 11], [4, 9], [3, 3]]","[250, 195, 50]","[[12, 12], [3, 8], [3, 3]]","[275, 170, 50]"
3_12_184,intermediate_case1,intermediate_case1/3_12_184.txt,3,A,"[[6, 8], [8, 5], [8, 8]]","[173, 103, 175]","[[6, 6], [11, 3], [10, 4]]","[125, 58, 81]","[[7, 7], [9, 3], [10, 5]]","[150, 56, 105]","[[6, 7], [7, 6], [7, 8]]","[149, 126, 174]"
3_12_185,intermediate_case1,intermediate_case1/3_12_185.txt,3,D,"[[3, 4], [6, 6], [5, 3]]","[74, 125, 52]","[[3, 3], [3, 4], [2, 1]]","[50, 74, 1]","[[6, 2], [1, 4], [2, 1]]","[29, 72, 1]","[[7, 1], [2, 4], [3, 1]]","[6, 73, 2]"
3_12_186,intermediate_case1,intermediate_case1/3_12_186.txt,3,B,"[[9, 2], [1, 10], [6, 6]]","[32, 216, 125]","[[11, 4], [4, 12], [8, 8]]","[82, 267, 175]","[[10, 2], [1, 8], [5, 4]]","[33, 168, 76]","[[10, 5], [4, 11], [7, 8]]","[105, 243, 174]"
3_12_187,intermediate_case1,intermediate_case1/3_12_187.txt,3,B,"[[6, 6], [4, 3], [7, 3]]","[125, 51, 54]","[[5, 2], [4, 6], [7, 3]]","[28, 123, 54]","[[6, 4], [4, 5], [7, 3]]","[77, 99, 54]","[[6, 2], [5, 5], [8, 2]]","[29, 100, 31]"
3_12_188,intermediate_case1,intermediate_case1/3_12_188.txt,3,A,"[[7, 9], [5, 8], [8, 4]]","[198, 172, 79]","[[7, 12], [6, 6], [8, 5]]","[270, 125, 103]","[[9, 8], [3, 7], [7, 3]]","[176, 146, 54]","[[8, 9], [6, 7], [9, 3]]","[199, 149, 56]"
3_12_19,intermediate_case1,intermediate_case1/3_12_19.txt,3,A,"[[6, 2], [4, 12], [9, 9]]","[29, 267, 200]","[[6, 6], [5, 12], [10, 8]]","[125, 268, 177]","[[5, 3], [6, 12], [10, 7]]","[52, 269, 153]","[[5, 3], [5, 12], [9, 9]]","[52, 268, 200]"
