trial_id,mode,relpath_txt,n_agents,seq_len_T,xy_json,cell_json
3_12_case10_238,logic,logic/3_12_case10_238.txt,3,11,"[[6, 6], [4, 10], [11, 3], [5, 6], [4, 9], [12, 3], [4, 6], [4, 8], [12, 3], [3, 6], [4, 7], [12, 3], [2, 6], [4, 6], [12, 3], [1, 6], [4, 5], [12, 3], [1, 6], [4, 4], [12, 3], [1, 6], [4, 3], [12, 3], [1, 6], [4, 2], [12, 3], [1, 6], [4, 1], [12, 3], [1, 6], [4, 1], [12, 3]]","[125, 219, 58, 124, 195, 59, 123, 171, 59, 122, 147, 59, 121, 123, 59, 120, 99, 59, 120, 75, 59, 120, 51, 59, 120, 27, 59, 120, 3, 59, 120, 3, 59]"
3_12_case10_250,logic,logic/3_12_case10_250.txt,3,7,"[[6, 6], [12, 1], [10, 11], [5, 6], [12, 1], [11, 11], [4, 6], [12, 1], [12, 11], [3, 6], [12, 1], [12, 11], [2, 6], [12, 1], [12, 11], [1, 6], [12, 1], [12, 11], [1, 6], [12, 1], [12, 11]]","[125, 11, 249, 124, 11, 250, 123, 11, 251, 122, 11, 251, 121, 11, 251, 120, 11, 251, 120, 11, 251]"
3_12_case10_262,logic,logic/3_12_case10_262.txt,3,11,"[[6, 6], [10, 1], [3, 1], [5, 6], [10, 1], [4, 1], [4, 6], [10, 1], [5, 1], [3, 6], [10, 1], [6, 1], [2, 6], [10, 1], [7, 1], [1, 6], [10, 1], [8, 1], [1, 6], [10, 1], [9, 1], [1, 6], [10, 1], [10, 1], [1, 6], [10, 1], [11, 1], [1, 6], [10, 1], [12, 1], [1, 6], [10, 1], [12, 1]]","[125, 9, 2, 124, 9, 3, 123, 9, 4, 122, 9, 5, 121, 9, 6, 120, 9, 7, 120, 9, 8, 120, 9, 9, 120, 9, 10, 120, 9, 11, 120, 9, 11]"
3_12_case10_274,logic,logic/3_12_case10_274.txt,3,11,"[[6, 6], [3, 11], [9, 11], [5, 6], [3, 10], [10, 11], [4, 6], [3, 9], [11, 11], [3, 6], [3, 8], [12, 11], [2, 6], [3, 7], [12, 11], [1, 6], [3, 6], [12, 11], [1, 6], [3, 5], [12, 11], [1, 6], [3, 4], [12, 11], [1, 6], [3, 3], [12, 11], [1, 6], [3, 2], [12, 11], [1, 6], [3, 1], [12, 11]]","[125, 242, 248, 124, 218, 249, 123, 194, 250, 122, 170, 251, 121, 146, 251, 120, 122, 251, 120, 98, 251, 120, 74, 251, 120, 50, 251, 120, 26, 251, 120, 2, 251]"
3_12_case10_286,logic,logic/3_12_case10_286.txt,3,7,"[[6, 6], [3, 3], [8, 10], [5, 6], [3, 2], [9, 10], [4, 6], [3, 1], [10, 10], [3, 6], [3, 1], [11, 10], [2, 6], [3, 1], [12, 10], [1, 6], [3, 1], [12, 10], [1, 6], [3, 1], [12, 10]]","[125, 50, 223, 124, 26, 224, 123, 2, 225, 122, 2, 226, 121, 2, 227, 120, 2, 227, 120, 2, 227]"
3_12_case10_298,logic,logic/3_12_case10_298.txt,3,11,"[[6, 6], [2, 9], [1, 12], [5, 6], [2, 8], [2, 12], [4, 6], [2, 7], [3, 12], [3, 6], [2, 6], [4, 12], [2, 6], [2, 5], [5, 12], [1, 6], [2, 4], [6, 12], [1, 6], [2, 3], [7, 12], [1, 6], [2, 2], [8, 12], [1, 6], [2, 1], [9, 12], [1, 6], [2, 1], [10, 12], [1, 6], [2, 1], [11, 12]]","[125, 193, 264, 124, 169, 265, 123, 145, 266, 122, 121, 267, 121, 97, 268, 120, 73, 269, 120, 49, 270, 120, 25, 271, 120, 1, 272, 120, 1, 273, 120, 1, 274]"
3_12_case10_310,logic,logic/3_12_case10_310.txt,3,11,"[[6, 6], [7, 6], [2, 4], [5, 6], [7, 5], [3, 4], [4, 6], [7, 4], [4, 4], [3, 6], [7, 3], [5, 4], [2, 6], [7, 2], [6, 4], [1, 6], [7, 1], [7, 4], [1, 6], [7, 1], [8, 4], [1, 6], [7, 1], [9, 4], [1, 6], [7, 1], [10, 4], [1, 6], [7, 1], [11, 4], [1, 6], [7, 1], [12, 4]]","[125, 126, 73, 124, 102, 74, 123, 78, 75, 122, 54, 76, 121, 30, 77, 120, 6, 78, 120, 6, 79, 120, 6, 80, 120, 6, 81, 120, 6, 82, 120, 6, 83]"
3_12_case10_322,logic,logic/3_12_case10_322.txt,3,9,"[[6, 6], [12, 8], [6, 12], [5, 6], [12, 7], [7, 12], [4, 6], [12, 6], [8, 12], [3, 6], [12, 5], [9, 12], [2, 6], [12, 4], [10, 12], [1, 6], [12, 3], [11, 12], [1, 6], [12, 2], [12, 12], [1, 6], [12, 1], [12, 12], [1, 6], [12, 1], [12, 12]]","[125, 179, 269, 124, 155, 270, 123, 131, 271, 122, 107, 272, 121, 83, 273, 120, 59, 274, 120, 35, 275, 120, 11, 275, 120, 11, 275]"
3_12_case10_334,logic,logic/3_12_case10_334.txt,3,7,"[[6, 6], [4, 5], [12, 1], [5, 6], [4, 4], [12, 1], [4, 6], [4, 3], [12, 1], [3, 6], [4, 2], [12, 1], [2, 6], [4, 1], [12, 1], [1, 6], [4, 1], [12, 1], [1, 6], [4, 1], [12, 1]]","[125, 99, 11, 124, 75, 11, 123, 51, 11, 122, 27, 11, 121, 3, 11, 120, 3, 11, 120, 3, 11]"
3_12_case10_34,logic,logic/3_12_case10_34.txt,3,7,"[[6, 6], [12, 4], [10, 7], [5, 6], [12, 3], [11, 7], [4, 6], [12, 2], [12, 7], [3, 6], [12, 1], [12, 7], [2, 6], [12, 1], [12, 7], [1, 6], [12, 1], [12, 7], [1, 6], [12, 1], [12, 7]]","[125, 83, 153, 124, 59, 154, 123, 35, 155, 122, 11, 155, 121, 11, 155, 120, 11, 155, 120, 11, 155]"
3_12_case10_346,logic,logic/3_12_case10_346.txt,3,11,"[[6, 6], [1, 10], [3, 12], [5, 6], [1, 9], [4, 12], [4, 6], [1, 8], [5, 12], [3, 6], [1, 7], [6, 12], [2, 6], [1, 6], [7, 12], [1, 6], [1, 5], [8, 12], [1, 6], [1, 4], [9, 12], [1, 6], [1, 3], [10, 12], [1, 6], [1, 2], [11, 12], [1, 6], [1, 1], [12, 12], [1, 6], [1, 1], [12, 12]]","[125, 216, 266, 124, 192, 267, 123, 168, 268, 122, 144, 269, 121, 120, 270, 120, 96, 271, 120, 72, 272, 120, 48, 273, 120, 24, 274, 120, 0, 275, 120, 0, 275]"
3_12_case10_358,logic,logic/3_12_case10_358.txt,3,8,"[[6, 6], [3, 3], [6, 9], [5, 6], [3, 2], [7, 9], [4, 6], [3, 1], [8, 9], [3, 6], [3, 1], [9, 9], [2, 6], [3, 1], [10, 9], [1, 6], [3, 1], [11, 9], [1, 6], [3, 1], [12, 9], [1, 6], [3, 1], [12, 9]]","[125, 50, 197, 124, 26, 198, 123, 2, 199, 122, 2, 200, 121, 2, 201, 120, 2, 202, 120, 2, 203, 120, 2, 203]"
3_12_case10_370,logic,logic/3_12_case10_370.txt,3,11,"[[6, 6], [7, 12], [4, 11], [5, 6], [7, 11], [5, 11], [4, 6], [7, 10], [6, 11], [3, 6], [7, 9], [7, 11], [2, 6], [7, 8], [8, 11], [1, 6], [7, 7], [9, 11], [1, 6], [7, 6], [10, 11], [1, 6], [7, 5], [11, 11], [1, 6], [7, 4], [12, 11], [1, 6], [7, 3], [12, 11], [1, 6], [7, 2], [12, 11]]","[125, 270, 243, 124, 246, 244, 123, 222, 245, 122, 198, 246, 121, 174, 247, 120, 150, 248, 120, 126, 249, 120, 102, 250, 120, 78, 251, 120, 54, 251, 120, 30, 251]"
3_12_case10_382,logic,logic/3_12_case10_382.txt,3,10,"[[6, 6], [12, 4], [4, 5], [5, 6], [12, 3], [5, 5], [4, 6], [12, 2], [6, 5], [3, 6], [12, 1], [7, 5], [2, 6], [12, 1], [8, 5], [1, 6], [12, 1], [9, 5], [1, 6], [12, 1], [10, 5], [1, 6], [12, 1], [11, 5], [1, 6], [12, 1], [12, 5], [1, 6], [12, 1], [12, 5]]","[125, 83, 99, 124, 59, 100, 123, 35, 101, 122, 11, 102, 121, 11, 103, 120, 11, 104, 120, 11, 105, 120, 11, 106, 120, 11, 107, 120, 11, 107]"
3_12_case10_394,logic,logic/3_12_case10_394.txt,3,8,"[[6, 6], [10, 7], [9, 9], [5, 6], [10, 6], [10, 9], [4, 6], [10, 5], [11, 9], [3, 6], [10, 4], [12, 9], [2, 6], [10, 3], [12, 9], [1, 6], [10, 2], [12, 9], [1, 6], [10, 1], [12, 9], [1, 6], [10, 1], [12, 9]]","[125, 153, 200, 124, 129, 201, 123, 105, 202, 122, 81, 203, 121, 57, 203, 120, 33, 203, 120, 9, 203, 120, 9, 203]"
3_12_case10_406,logic,logic/3_12_case10_406.txt,3,11,"[[6, 6], [8, 10], [4, 12], [5, 6], [8, 9], [5, 12], [4, 6], [8, 8], [6, 12], [3, 6], [8, 7], [7, 12], [2, 6], [8, 6], [8, 12], [1, 6], [8, 5], [9, 12], [1, 6], [8, 4], [10, 12], [1, 6], [8, 3], [11, 12], [1, 6], [8, 2], [12, 12], [1, 6], [8, 1], [12, 12], [1, 6], [8, 1], [12, 12]]","[125, 223, 267, 124, 199, 268, 123, 175, 269, 122, 151, 270, 121, 127, 271, 120, 103, 272, 120, 79, 273, 120, 55, 274, 120, 31, 275, 120, 7, 275, 120, 7, 275]"
3_12_case10_418,logic,logic/3_12_case10_418.txt,3,11,"[[6, 6], [11, 11], [11, 1], [5, 6], [11, 10], [12, 1], [4, 6], [11, 9], [12, 1], [3, 6], [11, 8], [12, 1], [2, 6], [11, 7], [12, 1], [1, 6], [11, 6], [12, 1], [1, 6], [11, 5], [12, 1], [1, 6], [11, 4], [12, 1], [1, 6], [11, 3], [12, 1], [1, 6], [11, 2], [12, 1], [1, 6], [11, 1], [12, 1]]","[125, 250, 10, 124, 226, 11, 123, 202, 11, 122, 178, 11, 121, 154, 11, 120, 130, 11, 120, 106, 11, 120, 82, 11, 120, 58, 11, 120, 34, 11, 120, 10, 11]"
3_12_case10_430,logic,logic/3_12_case10_430.txt,3,8,"[[6, 6], [10, 7], [10, 1], [5, 6], [10, 6], [11, 1], [4, 6], [10, 5], [12, 1], [3, 6], [10, 4], [12, 1], [2, 6], [10, 3], [12, 1], [1, 6], [10, 2], [12, 1], [1, 6], [10, 1], [12, 1], [1, 6], [10, 1], [12, 1]]","[125, 153, 9, 124, 129, 10, 123, 105, 11, 122, 81, 11, 121, 57, 11, 120, 33, 11, 120, 9, 11, 120, 9, 11]"
3_12_case10_442,logic,logic/3_12_case10_442.txt,3,11,"[[6, 6], [8, 12], [1, 3], [5, 6], [8, 11], [2, 3], [4, 6], [8, 10], [3, 3], [3, 6], [8, 9], [4, 3], [2, 6], [8, 8], [5, 3], [1, 6], [8, 7], [6, 3], [1, 6], [8, 6], [7, 3], [1, 6], [8, 5], [8, 3], [1, 6], [8, 4], [9, 3], [1, 6], [8, 3], [10, 3], [1, 6], [8, 2], [11, 3]]","[125, 271, 48, 124, 247, 49, 123, 223, 50, 122, 199, 51, 121, 175, 52, 120, 151, 53, 120, 127, 54, 120, 103, 55, 120, 79, 56, 120, 55, 57, 120, 31, 58]"
3_12_case10_454,logic,logic/3_12_case10_454.txt,3,11,"[[6, 6], [1, 12], [12, 5], [5, 6], [1, 11], [12, 5], [4, 6], [1, 10], [12, 5], [3, 6], [1, 9], [12, 5], [2, 6], [1, 8], [12, 5], [1, 6], [1, 7], [12, 5], [1, 6], [1, 6], [12, 5], [1, 6], [1, 5], [12, 5], [1, 6], [1, 4], [12, 5], [1, 6], [1, 3], [12, 5], [1, 6], [1, 2], [12, 5]]","[125, 264, 107, 124, 240, 107, 123, 216, 107, 122, 192, 107, 121, 168, 107, 120, 144, 107, 120, 120, 107, 120, 96, 107, 120, 72, 107, 120, 48, 107, 120, 24, 107]"
3_12_case10_466,logic,logic/3_12_case10_466.txt,3,7,"[[6, 6], [3, 3], [11, 2], [5, 6], [3, 2], [12, 2], [4, 6], [3, 1], [12, 2], [3, 6], [3, 1], [12, 2], [2, 6], [3, 1], [12, 2], [1, 6], [3, 1], [12, 2], [1, 6], [3, 1], [12, 2]]","[125, 50, 34, 124, 26, 35, 123, 2, 35, 122, 2, 35, 121, 2, 35, 120, 2, 35, 120, 2, 35]"
3_12_case10_478,logic,logic/3_12_case10_478.txt,3,11,"[[6, 6], [6, 5], [1, 10], [5, 6], [6, 4], [2, 10], [4, 6], [6, 3], [3, 10], [3, 6], [6, 2], [4, 10], [2, 6], [6, 1], [5, 10], [1, 6], [6, 1], [6, 10], [1, 6], [6, 1], [7, 10], [1, 6], [6, 1], [8, 10], [1, 6], [6, 1], [9, 10], [1, 6], [6, 1], [10, 10], [1, 6], [6, 1], [11, 10]]","[125, 101, 216, 124, 77, 217, 123, 53, 218, 122, 29, 219, 121, 5, 220, 120, 5, 221, 120, 5, 222, 120, 5, 223, 120, 5, 224, 120, 5, 225, 120, 5, 226]"
3_12_case10_502,logic,logic/3_12_case10_502.txt,3,10,"[[6, 6], [12, 9], [5, 4], [5, 6], [12, 8], [6, 4], [4, 6], [12, 7], [7, 4], [3, 6], [12, 6], [8, 4], [2, 6], [12, 5], [9, 4], [1, 6], [12, 4], [10, 4], [1, 6], [12, 3], [11, 4], [1, 6], [12, 2], [12, 4], [1, 6], [12, 1], [12, 4], [1, 6], [12, 1], [12, 4]]","[125, 203, 76, 124, 179, 77, 123, 155, 78, 122, 131, 79, 121, 107, 80, 120, 83, 81, 120, 59, 82, 120, 35, 83, 120, 11, 83, 120, 11, 83]"
3_12_case10_526,logic,logic/3_12_case10_526.txt,3,9,"[[6, 6], [3, 3], [5, 7], [5, 6], [3, 2], [6, 7], [4, 6], [3, 1], [7, 7], [3, 6], [3, 1], [8, 7], [2, 6], [3, 1], [9, 7], [1, 6], [3, 1], [10, 7], [1, 6], [3, 1], [11, 7], [1, 6], [3, 1], [12, 7], [1, 6], [3, 1], [12, 7]]","[125, 50, 148, 124, 26, 149, 123, 2, 150, 122, 2, 151, 121, 2, 152, 120, 2, 153, 120, 2, 154, 120, 2, 155, 120, 2, 155]"
3_12_case10_538,logic,logic/3_12_case10_538.txt,3,7,"[[6, 6], [4, 6], [7, 4], [5, 6], [4, 5], [8, 4], [4, 6], [4, 4], [9, 4], [3, 6], [4, 3], [10, 4], [2, 6], [4, 2], [11, 4], [1, 6], [4, 1], [12, 4], [1, 6], [4, 1], [12, 4]]","[125, 123, 78, 124, 99, 79, 123, 75, 80, 122, 51, 81, 121, 27, 82, 120, 3, 83, 120, 3, 83]"
3_12_case10_550,logic,logic/3_12_case10_550.txt,3,8,"[[6, 6], [12, 2], [6, 8], [5, 6], [12, 1], [7, 8], [4, 6], [12, 1], [8, 8], [3, 6], [12, 1], [9, 8], [2, 6], [12, 1], [10, 8], [1, 6], [12, 1], [11, 8], [1, 6], [12, 1], [12, 8], [1, 6], [12, 1], [12, 8]]","[125, 35, 173, 124, 11, 174, 123, 11, 175, 122, 11, 176, 121, 11, 177, 120, 11, 178, 120, 11, 179, 120, 11, 179]"
3_12_case10_562,logic,logic/3_12_case10_562.txt,3,10,"[[6, 6], [6, 9], [8, 12], [5, 6], [6, 8], [9, 12], [4, 6], [6, 7], [10, 12], [3, 6], [6, 6], [11, 12], [2, 6], [6, 5], [12, 12], [1, 6], [6, 4], [12, 12], [1, 6], [6, 3], [12, 12], [1, 6], [6, 2], [12, 12], [1, 6], [6, 1], [12, 12], [1, 6], [6, 1], [12, 12]]","[125, 197, 271, 124, 173, 272, 123, 149, 273, 122, 125, 274, 121, 101, 275, 120, 77, 275, 120, 53, 275, 120, 29, 275, 120, 5, 275, 120, 5, 275]"
3_12_case10_574,logic,logic/3_12_case10_574.txt,3,7,"[[6, 6], [6, 4], [10, 8], [5, 6], [6, 3], [11, 8], [4, 6], [6, 2], [12, 8], [3, 6], [6, 1], [12, 8], [2, 6], [6, 1], [12, 8], [1, 6], [6, 1], [12, 8], [1, 6], [6, 1], [12, 8]]","[125, 77, 177, 124, 53, 178, 123, 29, 179, 122, 5, 179, 121, 5, 179, 120, 5, 179, 120, 5, 179]"
3_12_case10_58,logic,logic/3_12_case10_58.txt,3,7,"[[6, 6], [4, 4], [7, 2], [5, 6], [4, 3], [8, 2], [4, 6], [4, 2], [9, 2], [3, 6], [4, 1], [10, 2], [2, 6], [4, 1], [11, 2], [1, 6], [4, 1], [12, 2], [1, 6], [4, 1], [12, 2]]","[125, 75, 30, 124, 51, 31, 123, 27, 32, 122, 3, 33, 121, 3, 34, 120, 3, 35, 120, 3, 35]"
3_12_case10_586,logic,logic/3_12_case10_586.txt,3,11,"[[6, 6], [2, 12], [10, 8], [5, 6], [2, 11], [11, 8], [4, 6], [2, 10], [12, 8], [3, 6], [2, 9], [12, 8], [2, 6], [2, 8], [12, 8], [1, 6], [2, 7], [12, 8], [1, 6], [2, 6], [12, 8], [1, 6], [2, 5], [12, 8], [1, 6], [2, 4], [12, 8], [1, 6], [2, 3], [12, 8], [1, 6], [2, 2], [12, 8]]","[125, 265, 177, 124, 241, 178, 123, 217, 179, 122, 193, 179, 121, 169, 179, 120, 145, 179, 120, 121, 179, 120, 97, 179, 120, 73, 179, 120, 49, 179, 120, 25, 179]"
3_12_case10_598,logic,logic/3_12_case10_598.txt,3,9,"[[6, 6], [3, 8], [11, 11], [5, 6], [3, 7], [12, 11], [4, 6], [3, 6], [12, 11], [3, 6], [3, 5], [12, 11], [2, 6], [3, 4], [12, 11], [1, 6], [3, 3], [12, 11], [1, 6], [3, 2], [12, 11], [1, 6], [3, 1], [12, 11], [1, 6], [3, 1], [12, 11]]","[125, 170, 250, 124, 146, 251, 123, 122, 251, 122, 98, 251, 121, 74, 251, 120, 50, 251, 120, 26, 251, 120, 2, 251, 120, 2, 251]"
3_12_case10_610,logic,logic/3_12_case10_610.txt,3,11,"[[6, 6], [12, 6], [3, 7], [5, 6], [12, 5], [4, 7], [4, 6], [12, 4], [5, 7], [3, 6], [12, 3], [6, 7], [2, 6], [12, 2], [7, 7], [1, 6], [12, 1], [8, 7], [1, 6], [12, 1], [9, 7], [1, 6], [12, 1], [10, 7], [1, 6], [12, 1], [11, 7], [1, 6], [12, 1], [12, 7], [1, 6], [12, 1], [12, 7]]","[125, 131, 146, 124, 107, 147, 123, 83, 148, 122, 59, 149, 121, 35, 150, 120, 11, 151, 120, 11, 152, 120, 11, 153, 120, 11, 154, 120, 11, 155, 120, 11, 155]"
3_12_case10_622,logic,logic/3_12_case10_622.txt,3,9,"[[6, 6], [1, 8], [10, 5], [5, 6], [1, 7], [11, 5], [4, 6], [1, 6], [12, 5], [3, 6], [1, 5], [12, 5], [2, 6], [1, 4], [12, 5], [1, 6], [1, 3], [12, 5], [1, 6], [1, 2], [12, 5], [1, 6], [1, 1], [12, 5], [1, 6], [1, 1], [12, 5]]","[125, 168, 105, 124, 144, 106, 123, 120, 107, 122, 96, 107, 121, 72, 107, 120, 48, 107, 120, 24, 107, 120, 0, 107, 120, 0, 107]"
3_12_case10_634,logic,logic/3_12_case10_634.txt,3,11,"[[6, 6], [6, 1], [1, 7], [5, 6], [6, 1], [2, 7], [4, 6], [6, 1], [3, 7], [3, 6], [6, 1], [4, 7], [2, 6], [6, 1], [5, 7], [1, 6], [6, 1], [6, 7], [1, 6], [6, 1], [7, 7], [1, 6], [6, 1], [8, 7], [1, 6], [6, 1], [9, 7], [1, 6], [6, 1], [10, 7], [1, 6], [6, 1], [11, 7]]","[125, 5, 144, 124, 5, 145, 123, 5, 146, 122, 5, 147, 121, 5, 148, 120, 5, 149, 120, 5, 150, 120, 5, 151, 120, 5, 152, 120, 5, 153, 120, 5, 154]"
3_12_case10_646,logic,logic/3_12_case10_646.txt,3,11,"[[6, 6], [4, 8], [1, 2], [5, 6], [4, 7], [2, 2], [4, 6], [4, 6], [3, 2], [3, 6], [4, 5], [4, 2], [2, 6], [4, 4], [5, 2], [1, 6], [4, 3], [6, 2], [1, 6], [4, 2], [7, 2], [1, 6], [4, 1], [8, 2], [1, 6], [4, 1], [9, 2], [1, 6], [4, 1], [10, 2], [1, 6], [4, 1], [11, 2]]","[125, 171, 24, 124, 147, 25, 123, 123, 26, 122, 99, 27, 121, 75, 28, 120, 51, 29, 120, 27, 30, 120, 3, 31, 120, 3, 32, 120, 3, 33, 120, 3, 34]"
3_12_case10_658,logic,logic/3_12_case10_658.txt,3,9,"[[6, 6], [6, 5], [5, 8], [5, 6], [6, 4], [6, 8], [4, 6], [6, 3], [7, 8], [3, 6], [6, 2], [8, 8], [2, 6], [6, 1], [9, 8], [1, 6], [6, 1], [10, 8], [1, 6], [6, 1], [11, 8], [1, 6], [6, 1], [12, 8], [1, 6], [6, 1], [12, 8]]","[125, 101, 172, 124, 77, 173, 123, 53, 174, 122, 29, 175, 121, 5, 176, 120, 5, 177, 120, 5, 178, 120, 5, 179, 120, 5, 179]"
3_12_case10_694,logic,logic/3_12_case10_694.txt,3,7,"[[6, 6], [2, 4], [9, 7], [5, 6], [2, 3], [10, 7], [4, 6], [2, 2], [11, 7], [3, 6], [2, 1], [12, 7], [2, 6], [2, 1], [12, 7], [1, 6], [2, 1], [12, 7], [1, 6], [2, 1], [12, 7]]","[125, 73, 152, 124, 49, 153, 123, 25, 154, 122, 1, 155, 121, 1, 155, 120, 1, 155, 120, 1, 155]"
